x,y,z,d
-0.039999999999999994,0.17502056599432367,0.09805,0.027179118364590454
-0.03,0.17502056599432367,0.09805,0.027179118364590454
-0.020000000000000004,0.17502056599432367,0.09805,0.003005373383958943
-0.009999999999999995,0.17502056599432367,0.09805,0.03624359269697986
0.0,0.17502056599432367,0.09805,0.036744385767211125
0.010000000000000002,0.17502056599432367,0.09805,0.010228661915818624
0.020000000000000004,0.17502056599432367,0.09805,0.0101534389238645
0.030000000000000002,0.17502056599432367,0.09805,0.010377842626100931
0.04,0.17502056599432367,0.09805,0.010890531410851641
0.05,0.17502056599432367,0.09805,0.010851770712838807
-0.039999999999999994,0.18502056599432365,0.09805,0.01177789080542835
-0.03,0.18502056599432365,0.09805,0.09503755552941723
-0.020000000000000004,0.18502056599432365,0.09805,0.015095542720601308
-0.009999999999999995,0.18502056599432365,0.09805,0.010786680687305913
0.0,0.18502056599432365,0.09805,0.010737602320214009
0.010000000000000002,0.18502056599432365,0.09805,0.009838714031062753
0.020000000000000004,0.18502056599432365,0.09805,0.009614830214839535
0.030000000000000002,0.18502056599432365,0.09805,0.010104570603917005
0.04,0.18502056599432365,0.09805,0.011303384549815346
0.05,0.18502056599432365,0.09805,0.011299207646348487
-0.039999999999999994,0.19502056599432366,0.09805,0.010023302000268502
-0.03,0.19502056599432366,0.09805,0.09169707231656839
-0.020000000000000004,0.19502056599432366,0.09805,0.013661198738386953
-0.009999999999999995,0.19502056599432366,0.09805,0.011592192939534606
0.0,0.19502056599432366,0.09805,0.010739177041048625
0.010000000000000002,0.19502056599432366,0.09805,0.010423082625859907
0.020000000000000004,0.19502056599432366,0.09805,0.009802180278430333
0.030000000000000002,0.19502056599432366,0.09805,0.010389415500851217
0.04,0.19502056599432366,0.09805,0.01057580053496285
0.05,0.19502056599432366,0.09805,0.00971426234994777
-0.039999999999999994,0.20502056599432367,0.09805,0.009200942810400858
-0.03,0.20502056599432367,0.09805,0.09114173523099119
-0.020000000000000004,0.20502056599432367,0.09805,0.01429488358793622
-0.009999999999999995,0.20502056599432367,0.09805,0.01105997000155981
0.0,0.20502056599432367,0.09805,0.011434958737047463
0.010000000000000002,0.20502056599432367,0.09805,0.010116564428479776
0.020000000000000004,0.20502056599432367,0.09805,0.010067327506247163
0.030000000000000002,0.20502056599432367,0.09805,0.010333716153745698
0.04,0.20502056599432367,0.09805,0.010115190778809673
0.05,0.20502056599432367,0.09805,0.009916011594578914
-0.039999999999999994,0.21502056599432368,0.09805,0.005408908631766355
-0.03,0.21502056599432368,0.09805,0.09214144580578452
-0.020000000000000004,0.21502056599432368,0.09805,0.015482201507469113
-0.009999999999999995,0.21502056599432368,0.09805,0.012095474273586372
0.0,0.21502056599432368,0.09805,0.011689796894069831
0.010000000000000002,0.21502056599432368,0.09805,0.011340562527996726
0.020000000000000004,0.21502056599432368,0.09805,0.011249869228840432
0.030000000000000002,0.21502056599432368,0.09805,0.011292764308160714
0.04,0.21502056599432368,0.09805,0.0111470534290853
0.05,0.21502056599432368,0.09805,0.010808632919524719
-0.039999999999999994,0.22502056599432366,0.09805,0.009359101399722482
-0.03,0.22502056599432366,0.09805,0.09151308501095504
-0.020000000000000004,0.22502056599432366,0.09805,0.015734294468166335
-0.009999999999999995,0.22502056599432366,0.09805,0.012901307085546458
0.0,0.22502056599432366,0.09805,0.011592311383840466
0.010000000000000002,0.22502056599432366,0.09805,0.011178928035918604
0.020000000000000004,0.22502056599432366,0.09805,0.011211236601439165
0.030000000000000002,0.22502056599432366,0.09805,0.012563889204338357
0.04,0.22502056599432366,0.09805,0.011300043227264953
0.05,0.22502056599432366,0.09805,0.010483624015294865
-0.039999999999999994,0.23502056599432367,0.09805,0.009461125877538668
-0.03,0.23502056599432367,0.09805,0.09180652901144758
-0.020000000000000004,0.23502056599432367,0.09805,0.016337857662482514
-0.009999999999999995,0.23502056599432367,0.09805,0.014008410156311924
0.0,0.23502056599432367,0.09805,0.011991983518082784
0.010000000000000002,0.23502056599432367,0.09805,0.012198387835805857
0.020000000000000004,0.23502056599432367,0.09805,0.012575620186481984
0.030000000000000002,0.23502056599432367,0.09805,0.012770603790445947
0.04,0.23502056599432367,0.09805,0.011967544710599774
0.05,0.23502056599432367,0.09805,0.010861254327215925
