-0.03, 0.17502056599432367, 0.10805;(0.0005186820409143859, 0.0005186820409143859, 0.0005186820409143859)
-0.020000000000000004, 0.17502056599432367, 0.10805;(0.00122161763325306, 0.00122161763325306, 0.00122161763325306)
-0.009999999999999995, 0.17502056599432367, 0.10805;(0.0010880812473755205, 0.0010880812473755205, 0.0010880812473755205)
0.0, 0.17502056599432367, 0.10805;(0.0012087355037608799, 0.0012087355037608799, 0.0012087355037608799)
0.010000000000000002, 0.17502056599432367, 0.10805;(0.0010984699761322516, 0.0010984699761322516, 0.0010984699761322516)
0.020000000000000004, 0.17502056599432367, 0.10805;(0.0010418741418153135, 0.0010418741418153135, 0.0010418741418153135)
0.030000000000000002, 0.17502056599432367, 0.10805;(0.000803855405944061, 0.000803855405944061, 0.000803855405944061)
0.04, 0.17502056599432367, 0.10805;(0.001490537385055055, 0.001490537385055055, 0.001490537385055055)
0.05, 0.17502056599432367, 0.10805;(0.0016197034398964503, 0.0016197034398964503, 0.0016197034398964503)
-0.039999999999999994, 0.18502056599432365, 0.10805;(-0.003745680575357166, -0.003745680575357166, -0.003745680575357166)
-0.03, 0.18502056599432365, 0.10805;(0.0011575905021414072, 0.0011575905021414072, 0.0011575905021414072)
-0.020000000000000004, 0.18502056599432365, 0.10805;(0.0011486197614004705, 0.0011486197614004705, 0.0011486197614004705)
-0.009999999999999995, 0.18502056599432365, 0.10805;(0.0012427187113877788, 0.0012427187113877788, 0.0012427187113877788)
0.0, 0.18502056599432365, 0.10805;(0.0016190838149986158, 0.0016190838149986158, 0.0016190838149986158)
0.010000000000000002, 0.18502056599432365, 0.10805;(0.0013929246099800684, 0.0013929246099800684, 0.0013929246099800684)
0.020000000000000004, 0.18502056599432365, 0.10805;(0.0014880331179517557, 0.0014880331179517557, 0.0014880331179517557)
0.030000000000000002, 0.18502056599432365, 0.10805;(0.0013225392088513262, 0.0013225392088513262, 0.0013225392088513262)
0.04, 0.18502056599432365, 0.10805;(0.001777797640332884, 0.001777797640332884, 0.001777797640332884)
0.05, 0.18502056599432365, 0.10805;(0.0020836916072497122, 0.0020836916072497122, 0.0020836916072497122)
-0.039999999999999994, 0.19502056599432366, 0.10805;(-0.002450289768771164, -0.002450289768771164, -0.002450289768771164)
-0.03, 0.19502056599432366, 0.10805;(0.0011333300972127338, 0.0011333300972127338, 0.0011333300972127338)
-0.020000000000000004, 0.19502056599432366, 0.10805;(0.0013607128962096978, 0.0013607128962096978, 0.0013607128962096978)
-0.009999999999999995, 0.19502056599432366, 0.10805;(0.0015685993853766702, 0.0015685993853766702, 0.0015685993853766702)
0.0, 0.19502056599432366, 0.10805;(0.0051358991652001, 0.0051358991652001, 0.0051358991652001)
0.010000000000000002, 0.19502056599432366, 0.10805;(0.001678608905642769, 0.001678608905642769, 0.001678608905642769)
0.020000000000000004, 0.19502056599432366, 0.10805;(0.001625815377480835, 0.001625815377480835, 0.001625815377480835)
0.030000000000000002, 0.19502056599432366, 0.10805;(0.0016470736741063922, 0.0016470736741063922, 0.0016470736741063922)
0.04, 0.19502056599432366, 0.10805;(0.0017214462124848183, 0.0017214462124848183, 0.0017214462124848183)
0.05, 0.19502056599432366, 0.10805;(0.0019462032601691274, 0.0019462032601691274, 0.0019462032601691274)
-0.039999999999999994, 0.20502056599432367, 0.10805;(-0.002598969943125485, -0.002598969943125485, -0.002598969943125485)
-0.03, 0.20502056599432367, 0.10805;(0.0010367753288274505, 0.0010367753288274505, 0.0010367753288274505)
-0.020000000000000004, 0.20502056599432367, 0.10805;(0.0010009191051460163, 0.0010009191051460163, 0.0010009191051460163)
-0.009999999999999995, 0.20502056599432367, 0.10805;(0.001146651227193557, 0.001146651227193557, 0.001146651227193557)
0.0, 0.20502056599432367, 0.10805;(0.0046296816642155455, 0.0046296816642155455, 0.0046296816642155455)
0.010000000000000002, 0.20502056599432367, 0.10805;(0.001253445554041299, 0.001253445554041299, 0.001253445554041299)
0.020000000000000004, 0.20502056599432367, 0.10805;(0.0014310955552457535, 0.0014310955552457535, 0.0014310955552457535)
0.030000000000000002, 0.20502056599432367, 0.10805;(0.0016795371880279318, 0.0016795371880279318, 0.0016795371880279318)
0.04, 0.20502056599432367, 0.10805;(0.001799601127482763, 0.001799601127482763, 0.001799601127482763)
0.05, 0.20502056599432367, 0.10805;(0.002176794334407458, 0.002176794334407458, 0.002176794334407458)
-0.039999999999999994, 0.21502056599432368, 0.10805;(-0.0029826392175675634, -0.0029826392175675634, -0.0029826392175675634)
-0.03, 0.21502056599432368, 0.10805;(0.0012859703602710534, 0.0012859703602710534, 0.0012859703602710534)
-0.020000000000000004, 0.21502056599432368, 0.10805;(0.0009383540210711113, 0.0009383540210711113, 0.0009383540210711113)
-0.009999999999999995, 0.21502056599432368, 0.10805;(0.0011446031153107279, 0.0011446031153107279, 0.0011446031153107279)
0.0, 0.21502056599432368, 0.10805;(0.001055827201698921, 0.001055827201698921, 0.001055827201698921)
0.010000000000000002, 0.21502056599432368, 0.10805;(0.001186779481730231, 0.001186779481730231, 0.001186779481730231)
0.020000000000000004, 0.21502056599432368, 0.10805;(0.0014056509769393825, 0.0014056509769393825, 0.0014056509769393825)
0.030000000000000002, 0.21502056599432368, 0.10805;(0.0016377508991930235, 0.0016377508991930235, 0.0016377508991930235)
0.04, 0.21502056599432368, 0.10805;(0.0018398383663743047, 0.0018398383663743047, 0.0018398383663743047)
0.05, 0.21502056599432368, 0.10805;(0.0020137695115580076, 0.0020137695115580076, 0.0020137695115580076)
-0.039999999999999994, 0.22502056599432366, 0.10805;(-0.003061106921547071, -0.003061106921547071, -0.003061106921547071)
-0.03, 0.22502056599432366, 0.10805;(0.0010556092284075974, 0.0010556092284075974, 0.0010556092284075974)
-0.020000000000000004, 0.22502056599432366, 0.10805;(0.0008088252491486014, 0.0008088252491486014, 0.0008088252491486014)
-0.009999999999999995, 0.22502056599432366, 0.10805;(0.0007540128630220613, 0.0007540128630220613, 0.0007540128630220613)
0.0, 0.22502056599432366, 0.10805;(0.0009303995141885127, 0.0009303995141885127, 0.0009303995141885127)
0.010000000000000002, 0.22502056599432366, 0.10805;(0.001000598753516323, 0.001000598753516323, 0.001000598753516323)
0.020000000000000004, 0.22502056599432366, 0.10805;(0.0013832937158121267, 0.0013832937158121267, 0.0013832937158121267)
0.030000000000000002, 0.22502056599432366, 0.10805;(0.0014090387207686117, 0.0014090387207686117, 0.0014090387207686117)
0.04, 0.22502056599432366, 0.10805;(0.0018390743028800366, 0.0018390743028800366, 0.0018390743028800366)
0.05, 0.22502056599432366, 0.10805;(0.0019681209395223157, 0.0019681209395223157, 0.0019681209395223157)
-0.039999999999999994, 0.23502056599432367, 0.10805;(-0.0030911604656259756, -0.0030911604656259756, -0.0030911604656259756)
-0.03, 0.23502056599432367, 0.10805;(0.0008513116208879214, 0.0008513116208879214, 0.0008513116208879214)
-0.020000000000000004, 0.23502056599432367, 0.10805;(0.0007939615524560258, 0.0007939615524560258, 0.0007939615524560258)
-0.009999999999999995, 0.23502056599432367, 0.10805;(0.000333483537951917, 0.000333483537951917, 0.000333483537951917)
0.0, 0.23502056599432367, 0.10805;(0.0006625952452892094, 0.0006625952452892094, 0.0006625952452892094)
0.010000000000000002, 0.23502056599432367, 0.10805;(0.0007445795659928612, 0.0007445795659928612, 0.0007445795659928612)
0.020000000000000004, 0.23502056599432367, 0.10805;(0.0008284859905408337, 0.0008284859905408337, 0.0008284859905408337)
0.030000000000000002, 0.23502056599432367, 0.10805;(0.0014232149930943616, 0.0014232149930943616, 0.0014232149930943616)
0.04, 0.23502056599432367, 0.10805;(0.0015948016725766609, 0.0015948016725766609, 0.0015948016725766609)
0.05, 0.23502056599432367, 0.10805;(0.0015560312829802105, 0.0015560312829802105, 0.0015560312829802105)
-0.039999999999999994, 0.24502056599432367, 0.10805;(-0.003176629872176581, -0.003176629872176581, -0.003176629872176581)
-0.03, 0.24502056599432367, 0.10805;(0.0018944072162627573, 0.0018944072162627573, 0.0018944072162627573)
-0.020000000000000004, 0.24502056599432367, 0.10805;(0.0005979229683389457, 0.0005979229683389457, 0.0005979229683389457)
-0.009999999999999995, 0.24502056599432367, 0.10805;(0.0009106229192654969, 0.0009106229192654969, 0.0009106229192654969)
0.0, 0.24502056599432367, 0.10805;(0.000608208074847742, 0.000608208074847742, 0.000608208074847742)
0.010000000000000002, 0.24502056599432367, 0.10805;(0.001147564329180658, 0.001147564329180658, 0.001147564329180658)
0.020000000000000004, 0.24502056599432367, 0.10805;(0.0015737100022708793, 0.0015737100022708793, 0.0015737100022708793)
0.030000000000000002, 0.24502056599432367, 0.10805;(0.0013893662041540057, 0.0013893662041540057, 0.0013893662041540057)
0.04, 0.24502056599432367, 0.10805;(0.0019913448394169816, 0.0019913448394169816, 0.0019913448394169816)
0.05, 0.24502056599432367, 0.10805;(0.0019056903670532574, 0.0019056903670532574, 0.0019056903670532574)
-0.039999999999999994, 0.25502056599432366, 0.10805;(-0.0027968946470309903, -0.0027968946470309903, -0.0027968946470309903)
-0.03, 0.25502056599432366, 0.10805;(0.0010128323822046238, 0.0010128323822046238, 0.0010128323822046238)
-0.020000000000000004, 0.25502056599432366, 0.10805;(0.000595951147738453, 0.000595951147738453, 0.000595951147738453)
-0.009999999999999995, 0.25502056599432366, 0.10805;(0.001347033349408052, 0.001347033349408052, 0.001347033349408052)
0.0, 0.25502056599432366, 0.10805;(0.0006167222951767797, 0.0006167222951767797, 0.0006167222951767797)
0.010000000000000002, 0.25502056599432366, 0.10805;(0.0013293291263545913, 0.0013293291263545913, 0.0013293291263545913)
0.020000000000000004, 0.25502056599432366, 0.10805;(0.0017259119240474613, 0.0017259119240474613, 0.0017259119240474613)
0.030000000000000002, 0.25502056599432366, 0.10805;(0.0013186338536412465, 0.0013186338536412465, 0.0013186338536412465)
0.04, 0.25502056599432366, 0.10805;(0.0017356552465208896, 0.0017356552465208896, 0.0017356552465208896)
0.05, 0.25502056599432366, 0.10805;(0.0018801050202109048, 0.0018801050202109048, 0.0018801050202109048)
-0.039999999999999994, 0.26502056599432366, 0.10805;(-0.0030541860253080664, -0.0030541860253080664, -0.0030541860253080664)
-0.03, 0.26502056599432366, 0.10805;(0.0006674086493967333, 0.0006674086493967333, 0.0006674086493967333)
-0.020000000000000004, 0.26502056599432366, 0.10805;(0.0005832945084713222, 0.0005832945084713222, 0.0005832945084713222)
-0.009999999999999995, 0.26502056599432366, 0.10805;(0.0011473075271631553, 0.0011473075271631553, 0.0011473075271631553)
0.0, 0.26502056599432366, 0.10805;(0.0011909040676883738, 0.0011909040676883738, 0.0011909040676883738)
0.010000000000000002, 0.26502056599432366, 0.10805;(0.0010161442579845372, 0.0010161442579845372, 0.0010161442579845372)
0.020000000000000004, 0.26502056599432366, 0.10805;(0.0018180188494346095, 0.0018180188494346095, 0.0018180188494346095)
0.030000000000000002, 0.26502056599432366, 0.10805;(0.0017147913943011371, 0.0017147913943011371, 0.0017147913943011371)
0.04, 0.26502056599432366, 0.10805;(0.0015106966810994559, 0.0015106966810994559, 0.0015106966810994559)
0.05, 0.26502056599432366, 0.10805;(0.0021618024351928327, 0.0021618024351928327, 0.0021618024351928327)
-0.039999999999999994, 0.17502056599432367, 0.11804999999999999;(-0.002624155227113819, -0.002624155227113819, -0.002624155227113819)
-0.03, 0.17502056599432367, 0.11804999999999999;(0.0004736558149506902, 0.0004736558149506902, 0.0004736558149506902)
-0.020000000000000004, 0.17502056599432367, 0.11804999999999999;(0.0003385517992551534, 0.0003385517992551534, 0.0003385517992551534)
-0.009999999999999995, 0.17502056599432367, 0.11804999999999999;(0.0007686661002503774, 0.0007686661002503774, 0.0007686661002503774)
0.0, 0.17502056599432367, 0.11804999999999999;(0.0012380589616608295, 0.0012380589616608295, 0.0012380589616608295)
0.010000000000000002, 0.17502056599432367, 0.11804999999999999;(0.001165906939932326, 0.001165906939932326, 0.001165906939932326)
0.020000000000000004, 0.17502056599432367, 0.11804999999999999;(0.0010067035131498443, 0.0010067035131498443, 0.0010067035131498443)
0.030000000000000002, 0.17502056599432367, 0.11804999999999999;(0.0011019868178342544, 0.0011019868178342544, 0.0011019868178342544)
0.04, 0.17502056599432367, 0.11804999999999999;(0.0014335568067743536, 0.0014335568067743536, 0.0014335568067743536)
0.05, 0.17502056599432367, 0.11804999999999999;(0.0015625277345241925, 0.0015625277345241925, 0.0015625277345241925)
-0.039999999999999994, 0.18502056599432365, 0.11804999999999999;(-0.016308405179887943, -0.016308405179887943, -0.016308405179887943)
-0.03, 0.18502056599432365, 0.11804999999999999;(0.00035068699318437785, 0.00035068699318437785, 0.00035068699318437785)
-0.020000000000000004, 0.18502056599432365, 0.11804999999999999;(0.0014489136127224095, 0.0014489136127224095, 0.0014489136127224095)
-0.009999999999999995, 0.18502056599432365, 0.11804999999999999;(0.001618738937285677, 0.001618738937285677, 0.001618738937285677)
0.0, 0.18502056599432365, 0.11804999999999999;(0.0017734563945636355, 0.0017734563945636355, 0.0017734563945636355)
0.010000000000000002, 0.18502056599432365, 0.11804999999999999;(0.0015579295535631057, 0.0015579295535631057, 0.0015579295535631057)
0.020000000000000004, 0.18502056599432365, 0.11804999999999999;(0.0013690714402789517, 0.0013690714402789517, 0.0013690714402789517)
0.030000000000000002, 0.18502056599432365, 0.11804999999999999;(0.0013803587161431753, 0.0013803587161431753, 0.0013803587161431753)
0.04, 0.18502056599432365, 0.11804999999999999;(0.0019312414694699308, 0.0019312414694699308, 0.0019312414694699308)
0.05, 0.18502056599432365, 0.11804999999999999;(0.002225609691183824, 0.002225609691183824, 0.002225609691183824)
-0.039999999999999994, 0.19502056599432366, 0.11804999999999999;(-0.002821828219448585, -0.002821828219448585, -0.002821828219448585)
-0.03, 0.19502056599432366, 0.11804999999999999;(0.0013228981011323682, 0.0013228981011323682, 0.0013228981011323682)
-0.020000000000000004, 0.19502056599432366, 0.11804999999999999;(0.001079301391808278, 0.001079301391808278, 0.001079301391808278)
-0.009999999999999995, 0.19502056599432366, 0.11804999999999999;(0.0016547568185339978, 0.0016547568185339978, 0.0016547568185339978)
0.0, 0.19502056599432366, 0.11804999999999999;(0.0017406380118435265, 0.0017406380118435265, 0.0017406380118435265)
0.010000000000000002, 0.19502056599432366, 0.11804999999999999;(0.004879364417685957, 0.004879364417685957, 0.004879364417685957)
0.020000000000000004, 0.19502056599432366, 0.11804999999999999;(0.008252945933376337, 0.008252945933376337, 0.008252945933376337)
0.030000000000000002, 0.19502056599432366, 0.11804999999999999;(0.011661323272665438, 0.011661323272665438, 0.011661323272665438)
0.04, 0.19502056599432366, 0.11804999999999999;(0.015033458417808829, 0.015033458417808829, 0.015033458417808829)
0.05, 0.19502056599432366, 0.11804999999999999;(0.018461259367525847, 0.018461259367525847, 0.018461259367525847)
-0.039999999999999994, 0.20502056599432367, 0.11804999999999999;(-0.014962756741986534, -0.014962756741986534, -0.014962756741986534)
-0.03, 0.20502056599432367, 0.11804999999999999;(-0.00895386909109357, -0.00895386909109357, -0.00895386909109357)
-0.020000000000000004, 0.20502056599432367, 0.11804999999999999;(-0.005904804513181935, -0.005904804513181935, -0.005904804513181935)
-0.009999999999999995, 0.20502056599432367, 0.11804999999999999;(-0.0024664378984115497, -0.0024664378984115497, -0.0024664378984115497)
0.0, 0.20502056599432367, 0.11804999999999999;(0.001253582870039354, 0.001253582870039354, 0.001253582870039354)
0.010000000000000002, 0.20502056599432367, 0.11804999999999999;(0.004358516659883393, 0.004358516659883393, 0.004358516659883393)
0.020000000000000004, 0.20502056599432367, 0.11804999999999999;(0.007849941658102733, 0.007849941658102733, 0.007849941658102733)
0.030000000000000002, 0.20502056599432367, 0.11804999999999999;(0.011588889548589642, 0.011588889548589642, 0.011588889548589642)
0.04, 0.20502056599432367, 0.11804999999999999;(0.015224395699263807, 0.015224395699263807, 0.015224395699263807)
0.05, 0.20502056599432367, 0.11804999999999999;(0.0023326620090654234, 0.0023326620090654234, 0.0023326620090654234)
-0.039999999999999994, 0.21502056599432368, 0.11804999999999999;(-0.0028750309670429763, -0.0028750309670429763, -0.0028750309670429763)
-0.03, 0.21502056599432368, 0.11804999999999999;(0.0011931965654759606, 0.0011931965654759606, 0.0011931965654759606)
-0.020000000000000004, 0.21502056599432368, 0.11804999999999999;(0.0010615347954817886, 0.0010615347954817886, 0.0010615347954817886)
