(-0.020000000000000004, 0.19502056599432366, 0.09805);(-0.02000567396983105, 0.1949263421635488, 0.03335265561238039);(-0.021918442324211935, 0.19560711488120575, 0.03342077437552689)
(-0.009999999999999995, 0.19502056599432366, 0.09805);(-0.009955151498948314, 0.194880791121099, 0.03336096362439046);(-0.011587202875981136, 0.19549594319189156, 0.033175376802873774)
(0.0, 0.19502056599432366, 0.09805);(0.00006678070175976889, 0.19496719017922925, 0.033337403843106614);(-0.00188742220389116, 0.1955481654128089, 0.03313286374888075)
(0.010000000000000002, 0.19502056599432366, 0.09805);(0.009972347284790628, 0.1949442778562, 0.033341417954242794);(0.008315309460467277, 0.1953804638904525, 0.03313288606200013)
(0.020000000000000004, 0.19502056599432366, 0.09805);(0.02001670236816762, 0.19497001810531964, 0.033326282058489684);(0.018495354664494576, 0.19468073214475168, 0.03313293819450283)
(0.030000000000000002, 0.19502056599432366, 0.09805);(0.02996975131920268, 0.19496469151164042, 0.033331332174091);(0.028828365204613893, 0.1939280636333326, 0.03303116220896808)
(0.04, 0.19502056599432366, 0.09805);(0.03995819679488684, 0.19494393831644394, 0.0333278478296546);(0.038567366714975584, 0.1943541733485729, 0.03347313706467392)
(0.05, 0.19502056599432366, 0.09805);(0.049984340920064305, 0.19494711762267666, 0.03331467900330312);(0.04858788813097104, 0.1928297723582345, 0.03141866378240013)
(-0.039999999999999994, 0.20502056599432367, 0.09805);(-0.04001332970744599, 0.20487905859749334, 0.0332276956315498);(-0.03699542077896558, 0.20317289592769167, 0.03125873317506343)
(-0.03, 0.20502056599432367, 0.09805);(-0.03000519284014274, 0.20491837737453075, 0.03335433968409679);(-0.030891299550438157, 0.20316085380092164, 0.030785440769478298)
(-0.020000000000000004, 0.20502056599432367, 0.09805);(-0.02003953931511398, 0.20486380123789003, 0.03334943652363423);(-0.02051800399976556, 0.20293846416790673, 0.03031712886948576)
(-0.009999999999999995, 0.20502056599432367, 0.09805);(-0.009945731534941578, 0.20483781299578138, 0.03334913848501918);(-0.010937904589018888, 0.20313808916271886, 0.030181617057105092)
(0.0, 0.20502056599432367, 0.09805);(0.00000392582665887808, 0.20492068907213393, 0.03332296689215597);(-0.0011538677170305624, 0.20304536244434018, 0.030095655971537752)
(0.010000000000000002, 0.20502056599432367, 0.09805);(0.01003766855997396, 0.2049636176043839, 0.03332318471461944);(0.009209466374412787, 0.20253400071739797, 0.0299499321965446)
(0.020000000000000004, 0.20502056599432367, 0.09805);(0.020007021346128258, 0.20492887235075594, 0.03332370711319313);(0.019127452266799523, 0.2018390711442959, 0.029950065624008204)
(0.030000000000000002, 0.20502056599432367, 0.09805);(0.030037634392997607, 0.20493097291731882, 0.033315627441694626);(0.02876727018951074, 0.20210198872096347, 0.0304293027090468)
(0.04, 0.20502056599432367, 0.09805);(0.04004745704505843, 0.20493358255997277, 0.033303376489016503);(0.03864696644288074, 0.20271526743692853, 0.031158311207072714)
(0.05, 0.20502056599432367, 0.09805);(0.04993162861067055, 0.20491923344239943, 0.03331014326502274);(0.048388262639657856, 0.20238784502496154, 0.0308464374353878)
(-0.039999999999999994, 0.21502056599432368, 0.09805);(-0.03991361176773127, 0.214849438294856, 0.03322878680541841);(-0.03618146277005217, 0.21147176197040246, 0.029888168395260525)
(-0.03, 0.21502056599432368, 0.09805);(-0.029926811077158295, 0.21490781186290242, 0.03334834807387593);(-0.030739719054684134, 0.21322404369101966, 0.030510908244307536)
(-0.020000000000000004, 0.21502056599432368, 0.09805);(-0.019968346893292757, 0.214884956507174, 0.03334054761997343);(-0.02041238870912858, 0.21248980423172775, 0.02963104457035709)
(-0.009999999999999995, 0.21502056599432368, 0.09805);(-0.009967591206237728, 0.21483058222315338, 0.033340428567348146);(-0.01074250523390379, 0.21266837402992667, 0.029441017641446618)
(0.0, 0.21502056599432368, 0.09805);(0.00006103953091079247, 0.21490357163520757, 0.03332019535404479);(-0.000715412760266123, 0.21226031286135383, 0.02915540477800882)
(0.010000000000000002, 0.21502056599432368, 0.09805);(0.01002413727730549, 0.21492351304797108, 0.03331824074646306);(0.009358244877641576, 0.21205511874918725, 0.029155293176233818)
(0.020000000000000004, 0.21502056599432368, 0.09805);(0.02002692972572413, 0.21492397031660848, 0.033316022770021214);(0.019115650961289126, 0.21139901233323122, 0.029155374903319986)
(0.030000000000000002, 0.21502056599432368, 0.09805);(0.029994800594025327, 0.21493096759778765, 0.03330778351942819);(0.028847156422445334, 0.21184703441190939, 0.029854524945536448)
(0.04, 0.21502056599432368, 0.09805);(0.039980985038322904, 0.21494427015871861, 0.033300155755762686);(0.03865965547458675, 0.21217157435845257, 0.030596538707231044)
(0.05, 0.21502056599432368, 0.09805);(0.050005873754566825, 0.214922558272476, 0.033299943602461066);(0.048540648197889724, 0.21193685310154992, 0.030349050341457295)
(-0.039999999999999994, 0.22502056599432366, 0.09805);(-0.03999839077736157, 0.22484528015826266, 0.03321111865158849);(-0.036572493411837534, 0.22228086962926968, 0.030248696174252604)
(-0.03, 0.22502056599432366, 0.09805);(-0.029953859445025193, 0.22489242861118883, 0.03335132319581097);(-0.030300492512270207, 0.222921737421318, 0.030071185319333782)
(-0.020000000000000004, 0.22502056599432366, 0.09805);(-0.019924663061786294, 0.2248560694776227, 0.033348024693896305);(-0.020212749491889333, 0.22201067048537737, 0.028982365985061057)
(-0.009999999999999995, 0.22502056599432366, 0.09805);(-0.009992027128504185, 0.22480153220363286, 0.03333629877132781);(-0.010485256641202107, 0.2221709671627251, 0.028739581437119646)
(0.0, 0.22502056599432366, 0.09805);(-0.00005183179739366886, 0.22487075163799586, 0.03332477033520098);(-0.000525088731020226, 0.22220573430874763, 0.028672857474164662)
(0.010000000000000002, 0.22502056599432366, 0.09805);(0.010012938518738697, 0.22493160691719805, 0.03331684111507205);(0.00936184355535302, 0.2220087996190852, 0.02867252546469179)
(0.020000000000000004, 0.22502056599432366, 0.09805);(0.020080131981485894, 0.22497661755925505, 0.033308377129197694);(0.01919131175670811, 0.22137586446903695, 0.02867257680913604)
(0.030000000000000002, 0.22502056599432366, 0.09805);(0.0299737055132864, 0.2249087895009532, 0.033313018395696156);(0.029215487387631543, 0.22117582266581126, 0.02909341557688641)
(0.04, 0.22502056599432366, 0.09805);(0.040002054170363496, 0.22490924919835978, 0.03330183014411109);(0.03877720737842863, 0.221736471513574, 0.030136593768691974)
(0.05, 0.22502056599432366, 0.09805);(0.04994970008536697, 0.22494153534241443, 0.03329452395132661);(0.04878479660298276, 0.22194855901403304, 0.030132581037293993)
(-0.039999999999999994, 0.23502056599432367, 0.09805);(-0.03997135444984043, 0.23485451560312667, 0.033205448467567886);(-0.03614798795078012, 0.23156922512926392, 0.029061281839624323)
(-0.03, 0.23502056599432367, 0.09805);(-0.029994036624696963, 0.23491785120271677, 0.03334821529881629);(-0.030711555330722833, 0.23301428105403332, 0.029494870738690893)
(-0.020000000000000004, 0.23502056599432367, 0.09805);(-0.019919255774984785, 0.2348398460715988, 0.033354368667874);(-0.019915705196054453, 0.23115858106534637, 0.027577280766681186)
(-0.009999999999999995, 0.23502056599432367, 0.09805);(-0.010049955165448559, 0.2348610485300263, 0.03332973564320946);(-0.009728594823885472, 0.23107133415515596, 0.027134789747145213)
(0.0, 0.23502056599432367, 0.09805);(-0.00008577250810218216, 0.23488809777054115, 0.03332783537363551);(-0.00016857538965752632, 0.2314264636927651, 0.02723240253363668)
(0.010000000000000002, 0.23502056599432367, 0.09805);(0.010022590687121939, 0.23500940345682547, 0.033311371295390024);(0.009722623807900618, 0.23139150411953352, 0.02734269051034348)
(0.020000000000000004, 0.23502056599432367, 0.09805);(0.02002634887103718, 0.2349370833085809, 0.0333300609242177);(0.01961048289950968, 0.23093359653186452, 0.027453227108852757)
(0.030000000000000002, 0.23502056599432367, 0.09805);(0.029994166596821623, 0.23492095564153584, 0.033308114426540206);(0.029480135668589594, 0.23003331835818164, 0.0275235742236231)
(0.04, 0.23502056599432367, 0.09805);(0.04008396559549473, 0.23489378423698495, 0.033304420048995656);(0.039016845707385714, 0.23127435758962267, 0.02917218305654047)
(0.05, 0.23502056599432367, 0.09805);(0.05007445748365925, 0.23491549620646882, 0.033299024882359696);(0.04902298739918849, 0.23285464875804363, 0.031424572871458806)
(-0.039999999999999994, 0.24502056599432367, 0.09805);(-0.03993174392650467, 0.24483371271684545, 0.03320908616879202);(-0.03676824491035555, 0.24236282129135422, 0.029648900352210697)
(-0.03, 0.24502056599432367, 0.09805);(-0.030013392517066504, 0.24488625785087978, 0.033373439397027096);(-0.03118128791333763, 0.24220016045956227, 0.028969187186323048)
(-0.020000000000000004, 0.24502056599432367, 0.09805);(-0.019910221662919832, 0.24485384967633778, 0.03337066588305869);(-0.02003090830772695, 0.2413526679606361, 0.02748408297855949)
(-0.009999999999999995, 0.24502056599432367, 0.09805);(-0.0099498164859213, 0.24485737080642125, 0.033349582580225426);(-0.010365900134380083, 0.24076493343842625, 0.026820824248051225)
(0.0, 0.24502056599432367, 0.09805);(0.0000230968442508736, 0.24487320399488363, 0.03334293614911728);(-0.0001174461657915181, 0.2413279876408802, 0.027040519519802075)
(0.010000000000000002, 0.24502056599432367, 0.09805);(0.010018802937374638, 0.24500693199486503, 0.033318935525941173);(0.00952546366410872, 0.24113992405845824, 0.027040541686122202)
(0.020000000000000004, 0.24502056599432367, 0.09805);(0.019987043363535312, 0.24497083412216833, 0.03333467381222517);(0.019111164138386906, 0.24057011063043238, 0.027040593945671057)
(0.030000000000000002, 0.24502056599432367, 0.09805);(0.030024856987743202, 0.24491445352351082, 0.03334036657254888);(0.029258912360134136, 0.24058720159132857, 0.02778266198883199)
(0.04, 0.24502056599432367, 0.09805);(0.040053177717885594, 0.24491578022117091, 0.03331552280331776);(0.038871277939303076, 0.24202084910381227, 0.029838535842202737)
(0.05, 0.24502056599432367, 0.09805);(0.05002432877064694, 0.24492252696136885, 0.03331052640515478);(0.0487996645111237, 0.241508877029886, 0.029141294061760678)
(-0.039999999999999994, 0.25502056599432366, 0.09805);(-0.039955948795358805, 0.2548460386289405, 0.03322397434486386);(-0.036810155462591074, 0.2517298871436585, 0.028749526263721556)
(-0.03, 0.25502056599432366, 0.09805);(-0.029979485502587878, 0.25490851116200913, 0.03338824823646666);(-0.03056822900175356, 0.25142742866237566, 0.02780073672241498)
(-0.020000000000000004, 0.25502056599432366, 0.09805);(-0.019917647465568532, 0.25486719439450795, 0.03339293188789996);(-0.020027245251572262, 0.25099293693251074, 0.026661291023165168)
(-0.009999999999999995, 0.25502056599432366, 0.09805);(-0.009933921491839288, 0.25486157990906166, 0.03337596313667626);(-0.010494639746837967, 0.25067300348854593, 0.026249469230876385)
(0.0, 0.25502056599432366, 0.09805);(0.00006033791765827289, 0.2548499763131267, 0.03336366456999702);(-0.0002986249355757483, 0.2502573792651379, 0.025751110503773933)
(0.010000000000000002, 0.25502056599432366, 0.09805);(0.009992401572400585, 0.2550114053525173, 0.0333253669093824);(0.009618308291803388, 0.2502437369736407, 0.02586037512417362)
(0.020000000000000004, 0.25502056599432366, 0.09805);(0.020024253229879472, 0.25495265398887773, 0.03336010495844978);(0.019217595749025655, 0.24969004757534025, 0.025860360246423228)
(0.030000000000000002, 0.25502056599432366, 0.09805);(0.03008126594988674, 0.2549415416131735, 0.033344798351166424);(0.02925542698236523, 0.2505485335971271, 0.027383861424348982)
(0.04, 0.25502056599432366, 0.09805);(0.040008146927536785, 0.25494325248336663, 0.03334837702828207);(0.03853393012320785, 0.2522352376009781, 0.029740655351627704)
(0.05, 0.25502056599432366, 0.09805);(0.05000805714922935, 0.25495072776361477, 0.03334081899380745);(0.04885293842940134, 0.25164509390433226, 0.029097856825853363)
(-0.039999999999999994, 0.26502056599432366, 0.09805);(-0.03997811661094094, 0.2647418840517919, 0.03320197677020627);(-0.03631688780312232, 0.261591585282543, 0.02853695754936955)
(-0.03, 0.26502056599432366, 0.09805);(-0.030041074515523448, 0.26493728317612436, 0.03340076545049589);(-0.03024126060238764, 0.2611278203787418, 0.02715910209513675)
(-0.020000000000000004, 0.26502056599432366, 0.09805);(-0.0199318495507957, 0.26489115271775643, 0.033422467875588766);(-0.01984432131584865, 0.2598252538930507, 0.025259736044824885)
(-0.009999999999999995, 0.26502056599432366, 0.09805);(-0.009929846634476705, 0.26486428812849516, 0.033395893156724796);(-0.01063868888798604, 0.26024749754024146, 0.02568693104450165)
(0.0, 0.26502056599432366, 0.09805);(-0.00001956003902691306, 0.26483872676100956, 0.03337828597040762);(-0.000685015678187602, 0.26063523944251665, 0.02579607787132815)
(0.010000000000000002, 0.26502056599432366, 0.09805);(0.01001077627510212, 0.26501195181015347, 0.033346070674278486);(0.00957559920120423, 0.2609547266299127, 0.02611313015121637)
(0.020000000000000004, 0.26502056599432366, 0.09805);(0.020054842302861992, 0.26497941025001226, 0.03338057834709121);(0.019177022503256203, 0.26042521781980865, 0.026113070896576204)
(0.030000000000000002, 0.26502056599432366, 0.09805);(0.030039769426264223, 0.26497870702846954, 0.033360872185661444);(0.02852262399603052, 0.2611613159218333, 0.02778386301106514)
(0.04, 0.26502056599432366, 0.09805);(0.04004314577569772, 0.26497059875223683, 0.03334652387658711);(0.03869390934444544, 0.26174806356424246, 0.02885778433821705)
(0.05, 0.26502056599432366, 0.09805);(0.050019516919414524, 0.2649579166912181, 0.0333322001152285);(0.04822103213047371, 0.2614434739642873, 0.02812674543108093)
(-0.039999999999999994, 0.17502056599432367, 0.10805);(-0.03983721160685457, 0.17478569489480236, 0.0432494121794237);(-0.03690500475158362, 0.17306378873089284, 0.03965994032041956)
(-0.03, 0.17502056599432367, 0.10805);(-0.03003645274365323, 0.1748662966988389, 0.04336998552914209);(-0.030158974735984202, 0.17275335448416607, 0.03986891177233279)
(-0.020000000000000004, 0.17502056599432367, 0.10805);(-0.01998282388803718, 0.17492120372395614, 0.04337384704497424);(-0.020848152835871242, 0.17308780292346698, 0.0401095889969454)
(-0.009999999999999995, 0.17502056599432367, 0.10805);(-0.009941234363748322, 0.1748740230221128, 0.04336927203451141);(-0.01058958237523241, 0.17319186123027308, 0.0401312399191624)
(0.0, 0.17502056599432367, 0.10805);(0.00002844297826074412, 0.17495398516706562, 0.04335101047555144);(-0.0005753908118695619, 0.1730770880371017, 0.04013303443207576)
(0.010000000000000002, 0.17502056599432367, 0.10805);(0.010005055309555427, 0.174971336860056, 0.04334924804638442);(0.009509211078436653, 0.1728165339209679, 0.04013292312825291)
(0.020000000000000004, 0.17502056599432367, 0.10805);(0.020005036705931515, 0.17494746636659628, 0.043349646763933686);(0.019561462377223802, 0.17196897248580095, 0.040132937886138184)
(0.030000000000000002, 0.17502056599432367, 0.10805);(0.029957334419201696, 0.17497151572451333, 0.043333539543485775);(0.029631057005632722, 0.1713481427917657, 0.039902107520248004)
(0.04, 0.17502056599432367, 0.10805);(0.03997452302612164, 0.1749264175226785, 0.04333556625377373);(0.039034067472350435, 0.171081342947852, 0.03965843370266568)
(0.05, 0.17502056599432367, 0.10805);(0.04998071087300098, 0.1749387932608979, 0.04332635248070359);(0.04890301150825649, 0.1715553440515719, 0.03990925446091641)
(-0.039999999999999994, 0.18502056599432365, 0.10805);(-0.039988991395086944, 0.18484691128427724, 0.04326910948033333);(-0.035672722583576004, 0.1822226605254884, 0.04046748669480163)
(-0.03, 0.18502056599432365, 0.10805);(-0.029987072052434303, 0.18489253471195552, 0.04337527965380335);(-0.030612009997368787, 0.18364602095282911, 0.040885603366717274)
(-0.020000000000000004, 0.18502056599432365, 0.10805);(-0.020040233236633433, 0.1848909630306962, 0.04336509457082552);(-0.02075906793499128, 0.18333494614797563, 0.040696061973210323)
(-0.009999999999999995, 0.18502056599432365, 0.10805);(-0.00993209993565011, 0.1848752357817699, 0.043367935433972674);(-0.010678608245360365, 0.18307365073743992, 0.04040974271936973)
(0.0, 0.18502056599432365, 0.10805);(0.00006101005367077262, 0.18495622219106847, 0.043348603284824344);(-0.0010704446281751996, 0.1840183107005004, 0.04084633118141964)
(0.010000000000000002, 0.18502056599432365, 0.10805);(0.00996616364439719, 0.18496702035833829, 0.043347868855544855);(0.00907499330313, 0.18379757864528778, 0.04084636092304471)
(0.020000000000000004, 0.18502056599432365, 0.10805);(0.020007291824167026, 0.1849402193760835, 0.043348629707130576);(0.01922487803082104, 0.18301440575917277, 0.040846375768443924)
(0.030000000000000002, 0.18502056599432365, 0.10805);(0.03001293493425666, 0.18494426000950548, 0.04333404971427364);(0.029215761309416336, 0.1820127175439149, 0.0405839544823952)
(0.04, 0.18502056599432365, 0.10805);(0.04003328575957209, 0.18493090572077187, 0.043332343324337705);(0.038694864191621076, 0.18192241252866354, 0.040678126689349184)
(0.05, 0.18502056599432365, 0.10805);(0.0499981598720946, 0.18493344377956625, 0.043337555002859726);(0.04836128733929971, 0.18279999302607414, 0.04136395725622785)
(-0.039999999999999994, 0.19502056599432366, 0.10805);(-0.039890435302080925, 0.19478662841512934, 0.04326081993966435);(-0.03706394120327772, 0.19260376443230853, 0.04093721607548592)
(-0.03, 0.19502056599432366, 0.10805);(-0.029994124284624214, 0.19491510466658685, 0.0433796232502361);(-0.030743001180271203, 0.19408940839508104, 0.0412462189724684)
(-0.020000000000000004, 0.19502056599432366, 0.10805);(-0.019977256406027037, 0.1949004617877998, 0.04338454820216997);(-0.02086583715948319, 0.19341606364917613, 0.040663599677891196)
(-0.009999999999999995, 0.19502056599432366, 0.10805);(-0.009958962377367282, 0.19487084241756022, 0.043378922695244806);(-0.010951909327977382, 0.19324132822779821, 0.04038486022530825)
(0.0, 0.19502056599432366, 0.10805);(0.0000830886255578052, 0.19497030859429665, 0.04336219208378721);(-0.0013403905199991777, 0.19404118640924078, 0.04072214517242423)
(0.010000000000000002, 0.19502056599432366, 0.10805);(0.009935689395089918, 0.1949765686720481, 0.04335759909584887);(0.008783008402822546, 0.19384699484049706, 0.04072208539892347)
(0.020000000000000004, 0.19502056599432366, 0.10805);(0.019974283059770875, 0.194964055886616, 0.04336010404915444);(0.01888238325796806, 0.19312504226150007, 0.040722211446184)
(0.030000000000000002, 0.19502056599432366, 0.10805);(0.030019065867554425, 0.19497822684215324, 0.04334966546345598);(0.02891372024718433, 0.19196276073296487, 0.04050966102287812)
(0.04, 0.19502056599432366, 0.10805);(0.03999964293035298, 0.19491802301835384, 0.04331787661952323);(0.03881164763399836, 0.19259608427565272, 0.04116175416891901)
(0.05, 0.19502056599432366, 0.10805);(0.04995631386836229, 0.19490105966482796, 0.043304882081528426);(0.048549948589691215, 0.19327121798361474, 0.042064728821478756)
(-0.039999999999999994, 0.20502056599432367, 0.10805);(-0.039979685693292494, 0.20485958283253142, 0.04323534595024667);(-0.036924954177528786, 0.2024042009087602, 0.040618722178912034)
(-0.03, 0.20502056599432367, 0.10805);(-0.029962883448110354, 0.2049214815319369, 0.04335841104230789);(-0.030450565338481613, 0.20364685574093205, 0.04073079554953574)
(-0.020000000000000004, 0.20502056599432367, 0.10805);(-0.020033397446805372, 0.20485494842111793, 0.0433547458552893);(-0.020507453434152702, 0.20291529918037565, 0.03997592533729913)
(-0.009999999999999995, 0.20502056599432367, 0.10805);(-0.009974540040987386, 0.20482366184204698, 0.043355211823298545);(-0.010584540569361695, 0.20225046458635743, 0.039313033045181744)
(0.0, 0.20502056599432367, 0.10805);(0.00001944278498761392, 0.20490964250086735, 0.043321340093538566);(-0.001102601999945473, 0.20289648027334184, 0.03966331429423496)
(0.010000000000000002, 0.20502056599432367, 0.10805);(0.009935671567656058, 0.20492905354571647, 0.04333075015146834);(0.009163866292853158, 0.2026924407393486, 0.03966316515910531)
(0.020000000000000004, 0.20502056599432367, 0.10805);(0.020023980990221287, 0.20492009955677776, 0.04332919606817122);(0.019089713646003044, 0.20199943971825596, 0.039663239695024666)
(0.030000000000000002, 0.20502056599432367, 0.10805);(0.03001845766930548, 0.20492593269367076, 0.04331874437507012);(0.0288815970338984, 0.20148261772785864, 0.03979649830702901)
(0.04, 0.20502056599432367, 0.10805);(0.040056662618896136, 0.2049461450974374, 0.04330952002490569);(0.03871004009674667, 0.20223958009846738, 0.0407307945280226)
(0.05, 0.20502056599432367, 0.10805);(0.0499656321331403, 0.20495515792306646, 0.04329430899394408);(0.04830149400650107, 0.20343465936186184, 0.04210131426850919)
(-0.039999999999999994, 0.21502056599432368, 0.10805);(-0.039932016815654434, 0.21489462574749996, 0.04323019357740819);(-0.0364591533789399, 0.21200912631603663, 0.04004897564069056)
(-0.03, 0.21502056599432368, 0.10805);(-0.02993204947995845, 0.21485388342536776, 0.04335814630876737);(-0.03067586233165122, 0.2130918050651216, 0.040160476226155484)
(-0.020000000000000004, 0.21502056599432368, 0.10805);(-0.02002315339906889, 0.21489742173985452, 0.04333134455115223);(-0.020454267293356303, 0.21258769119251797, 0.03938290877101684)
(-0.009999999999999995, 0.21502056599432368, 0.10805);(-0.00997612707750787, 0.2148297073740806, 0.04334502479823581);(-0.010604329230738315, 0.21230173472780156, 0.03884662532118005)
(0.0, 0.21502056599432368, 0.10805);(-0.00001692769420930293, 0.21489794207256502, 0.04331886198810113);(-0.0007541085981170317, 0.21237937621198527, 0.038856714960908506)
(0.010000000000000002, 0.21502056599432368, 0.10805);(0.009966028157740125, 0.21491864865892346, 0.04332042794174387);(0.009325236621110983, 0.21217591258005258, 0.03885660326382401)
(0.020000000000000004, 0.21502056599432368, 0.10805);(0.02005489901426474, 0.2149679782820349, 0.04331175000072343);(0.019088207424819054, 0.21152124767596314, 0.03885669972079224)
(0.030000000000000002, 0.21502056599432368, 0.10805);(0.03004686927541146, 0.21491256466453118, 0.043317569006549525);(0.02894371788605593, 0.21129554936187428, 0.03921588189625369)
(0.04, 0.21502056599432368, 0.10805);(0.04000151786505759, 0.2149356301656499, 0.04329929925072899);(0.038709146744707296, 0.2117798777420173, 0.0401605726054277)
(0.05, 0.21502056599432368, 0.10805);(0.05002769201346733, 0.214922168978491, 0.043299907964394924);(0.04856406376348361, 0.2116384252579831, 0.039852294257900225)
(-0.039999999999999994, 0.22502056599432366, 0.10805);(-0.03999456452725511, 0.22487633593869577, 0.04321756022155472);(-0.036463696837501225, 0.2220589752271322, 0.03994372862546129)
(-0.03, 0.22502056599432366, 0.10805);(-0.029913572223536963, 0.22491929742617156, 0.04335959039478282);(-0.030271805436614726, 0.22285894736460282, 0.039872397087403144)
(-0.020000000000000004, 0.22502056599432366, 0.10805);(-0.01994582250784486, 0.22489763517708664, 0.043345540557334875);(-0.020199300152186954, 0.2219778056867311, 0.03871615068980423)
(-0.009999999999999995, 0.22502056599432366, 0.10805);(-0.009985932357174912, 0.2248114614488154, 0.043350562568109596);(-0.010312890149199323, 0.2216891558462018, 0.03816221780931317)
(0.0, 0.22502056599432366, 0.10805);(-0.0000027924306695453197, 0.2248751488042708, 0.04332498979516376);(-0.0005294966140416187, 0.22222063598025726, 0.03855228476043601)
(0.010000000000000002, 0.22502056599432366, 0.10805);(0.009945020329594066, 0.22493768481639984, 0.04331922350793635);(0.009357887571438553, 0.22202412223780155, 0.03855229199612693)
(0.020000000000000004, 0.22502056599432366, 0.10805);(0.020031664974076435, 0.22495252782659286, 0.043322018014827754);(0.01918806651934479, 0.2213913105021032, 0.03855224725191997)
(0.030000000000000002, 0.22502056599432366, 0.10805);(0.03006196790011937, 0.22494614304277152, 0.04331473544219147);(0.02920690823648586, 0.22122789718484198, 0.03906394132492441)
(0.04, 0.22502056599432366, 0.10805);(0.04003154521880037, 0.22491731990235778, 0.043310767445460654);(0.03874037418993325, 0.22204339423311864, 0.04035646198221428)
(0.05, 0.22502056599432366, 0.10805);(0.05009319554376752, 0.22491106185881773, 0.04330173552400979);(0.048791539877185285, 0.2218573992496743, 0.039814477435369935)
(-0.039999999999999994, 0.23502056599432367, 0.10805);(-0.0399311230869603, 0.23483621694776585, 0.04322252887822417);(-0.03649459396083894, 0.23231408300063527, 0.03982244292573765)
(-0.03, 0.23502056599432367, 0.10805);(-0.029979922005143277, 0.2348884175744063, 0.04335169549755026);(-0.03083708874087946, 0.23330239122103125, 0.03993437119462388)
