0.010000000000000002, 0.20502056599432367, 0.09805;(-0.008670531325307125, 0.20631207468764715, 0.03466917548429818);(0.00046354151603131624, 0.20424266629844856, 0.030844108415158042)
0.020000000000000004, 0.20502056599432367, 0.09805;(0.0016506967267412946, 0.2065789482140457, 0.03492875784456863);(0.010475782373594424, 0.20397434129841457, 0.03084403395441472)
0.030000000000000002, 0.20502056599432367, 0.09805;(0.011453430801818166, 0.2063882663265233, 0.034787329240455106);(0.02046287787120188, 0.20321551891638723, 0.030844078434123748)
0.04, 0.20502056599432367, 0.09805;(0.021417659457817165, 0.20633317295118708, 0.03473067294782445);(0.03021499731691792, 0.2030288658009744, 0.03098828262323214)
0.05, 0.20502056599432367, 0.09805;(0.031819237973678596, 0.20668274924942504, 0.03505946174929414);(0.040502973858376326, 0.20332233699602742, 0.031649528243219344)
-0.039999999999999994, 0.21502056599432368, 0.09805;(0.041857890835422365, 0.20675526610475897, 0.035139546215180964);(0.04052933307558742, 0.2031060088127868, 0.031374689234820785)
-0.03, 0.21502056599432368, 0.09805;(0.052007485558446094, 0.2068905809211711, 0.03529861328958786);(-0.03978512236781666, 0.20924656628551042, 0.027642733311509043)
-0.020000000000000004, 0.21502056599432368, 0.09805;(-0.0429905873000674, 0.21183789120915353, 0.030254035448520497);(-0.02773714201772045, 0.21016375140247756, 0.028197770279815487)
-0.009999999999999995, 0.21502056599432368, 0.09805;(-0.02878308530307083, 0.21615493435761393, 0.034519435731673195);(-0.0190271298633603, 0.21195852481109406, 0.028730482607035784)
0.0, 0.21502056599432368, 0.09805;(-0.01897757183960771, 0.21583140668765624, 0.03430367236173883);(-0.008963578404099825, 0.2127700638393326, 0.0291075712403953)
0.010000000000000002, 0.21502056599432368, 0.09805;(-0.008740975402146876, 0.21619246620104604, 0.034603851681559133);(0.0007561052431642527, 0.21312519599910273, 0.029218160344680374)
0.020000000000000004, 0.21502056599432368, 0.09805;(0.0013029717178225633, 0.216256010300794, 0.0346164295409432);(0.010571862772631214, 0.21286412765385415, 0.029218064196740626)
0.030000000000000002, 0.21502056599432368, 0.09805;(0.011224980827831181, 0.21613987705331297, 0.03451634708398853);(0.02036532394652033, 0.21215126725577216, 0.029218078944750772)
0.04, 0.21502056599432368, 0.09805;(0.02126632432583964, 0.21618337343187974, 0.03453362417189944);(0.03025100200699927, 0.2118973098355415, 0.029517447743114406)
0.05, 0.21502056599432368, 0.09805;(0.0314384036229626, 0.21633055839607343, 0.03471520356624158);(0.0403988488662894, 0.21220940251973908, 0.030293321515199242)
-0.039999999999999994, 0.22502056599432366, 0.09805;(0.04171452237313, 0.21663966245450053, 0.03501947773181682);(0.05015823583694691, 0.21389783975430876, 0.03205655852401558)
-0.03, 0.22502056599432366, 0.09805;(0.05191400290555356, 0.21677747499031993, 0.03517723199599558);(-0.039224146484394894, 0.2190850513510038, 0.027230059836206133)
-0.020000000000000004, 0.22502056599432366, 0.09805;(-0.04292193187407726, 0.2219774598321593, 0.030365423804711814);(-0.027944057452252518, 0.218934561931045, 0.02662750023962758)
-0.009999999999999995, 0.22502056599432366, 0.09805;(-0.029228009785890924, 0.22567325889856543, 0.034054447024065654);(-0.01874027482157239, 0.2213733217239786, 0.027893141957086087)
0.0, 0.22502056599432366, 0.09805;(-0.01913204836354885, 0.2256984061534221, 0.03412870688248876);(-0.009608150062677876, 0.22206733043305837, 0.028606720510940084)
0.010000000000000002, 0.22502056599432366, 0.09805;(-0.009251666517444008, 0.22553928377125795, 0.034067836380488326);(0.00017913697316313958, 0.22261208592956577, 0.02882761784025628)
0.020000000000000004, 0.22502056599432366, 0.09805;(0.0007489842976843074, 0.22567520489025447, 0.034093825138460834);(0.010083144378480213, 0.222383786808865, 0.028827721385872224)
0.030000000000000002, 0.22502056599432366, 0.09805;(0.010991579273891147, 0.22588840331192864, 0.03427997327491927);(0.020798573684722602, 0.22080989008524854, 0.0282897415622686)
0.04, 0.22502056599432366, 0.09805;(0.021424085479851585, 0.22634946870793513, 0.034719028004419034);(0.030267843325677345, 0.2217638085950817, 0.029385113360197862)
0.05, 0.22502056599432366, 0.09805;(0.031358830573321034, 0.2262289006094888, 0.034589263729627354);(0.04049599840123926, 0.2227792481225721, 0.030778957403617233)
-0.039999999999999994, 0.23502056599432367, 0.09805;(0.04179124521811732, 0.22667421630537532, 0.03505571126767244);(0.049857708917556205, 0.22325246654601882, 0.031486860634680036)
-0.03, 0.23502056599432367, 0.09805;(0.051624001379068835, 0.22647809283526363, 0.03490920673331696);(-0.039682412281960996, 0.22744391600143593, 0.025388451558313416)
-0.020000000000000004, 0.23502056599432367, 0.09805;(-0.043421277469062665, 0.23148444231287957, 0.029876172967325726);(-0.027856935297847316, 0.22853859238489943, 0.025876321222737503)
-0.009999999999999995, 0.23502056599432367, 0.09805;(-0.029089593264752415, 0.2358463163449405, 0.03420845367508525);(-0.01870950199051149, 0.23045908024984685, 0.02649697213768852)
0.0, 0.23502056599432367, 0.09805;(-0.019227909883864414, 0.2355254357867455, 0.034052966640887986);(-0.009988439545576742, 0.23129846424798628, 0.027683306667514923)
0.010000000000000002, 0.23502056599432367, 0.09805;(-0.009777626691140599, 0.23508557815595824, 0.03353475629970333);(0.0003122142841350058, 0.2315138712196796, 0.027683373177079695)
0.020000000000000004, 0.23502056599432367, 0.09805;(0.0005820344585449272, 0.23560028893644827, 0.033911900202050885);(0.010612292305017743, 0.23127071317262454, 0.027683343040618244)
0.030000000000000002, 0.23502056599432367, 0.09805;(0.010844760197072381, 0.23577074985218474, 0.03415970929228829);(0.020235649482619678, 0.23028779616829098, 0.02746368521083359)
0.04, 0.23502056599432367, 0.09805;(0.020698391733209972, 0.2356056799335155, 0.034004031963153755);(0.03050228611682815, 0.23121759238258127, 0.028726677610791146)
0.05, 0.23502056599432367, 0.09805;(0.031072203892656167, 0.23595639014967615, 0.0343489488223508);(0.04078849446354717, 0.23273757515308685, 0.030715799620871023)
-0.039999999999999994, 0.24502056599432367, 0.09805;(0.04158548073122706, 0.23649933716635374, 0.034906497504244835);(0.05023317051559988, 0.2331513870346717, 0.030869459786584078)
-0.03, 0.24502056599432367, 0.09805;(0.05156804368125215, 0.2364321862316127, 0.03483555281059875);(-0.03918761375517641, 0.23855620381938053, 0.02596635773275431)
-0.020000000000000004, 0.24502056599432367, 0.09805;(-0.042915077099859325, 0.24195761392439058, 0.030347215606981295);(-0.02650477406926304, 0.23981246029947184, 0.026053365277660792)
-0.009999999999999995, 0.24502056599432367, 0.09805;(-0.028319303456012503, 0.2465944551770612, 0.034961788376823594);(-0.02019607956602774, 0.241299696529567, 0.02734827529064436)
0.0, 0.24502056599432367, 0.09805;(-0.019329622381115286, 0.24551107326964988, 0.03402819511313658);(-0.00938191662472363, 0.24177661846576498, 0.027789138255328596)
0.010000000000000002, 0.24502056599432367, 0.09805;(-0.009030610894204026, 0.2457454305444454, 0.03425976824734914);(0.0003652968574491118, 0.2416731851157231, 0.02755150331323325)
0.020000000000000004, 0.24502056599432367, 0.09805;(0.0005909308747918748, 0.24543939938659426, 0.033980143261689494);(0.010358817037892683, 0.2414513045333871, 0.027551562678644198)
0.030000000000000002, 0.24502056599432367, 0.09805;(0.010967611742017824, 0.24583892215570136, 0.034254328899313305);(0.020615982366925932, 0.24129994520733294, 0.027958883919108002)
0.04, 0.24502056599432367, 0.09805;(0.02160807708337704, 0.24649906466346613, 0.03487963910006099);(0.03038956131745512, 0.24153029013437993, 0.02889482519039742)
0.05, 0.24502056599432367, 0.09805;(0.03137392250248372, 0.246251841128853, 0.034605401675590786);(0.040771650629181956, 0.2432762512010001, 0.031000641504193474)
-0.039999999999999994, 0.25502056599432366, 0.09805;(0.04174119563673022, 0.24663837412716114, 0.035040147876837846);(0.05076534430693477, 0.24263904061659453, 0.0301551896362824)
-0.03, 0.25502056599432366, 0.09805;(0.05176110576302743, 0.2466459311264124, 0.035074694057180736);(-0.03852479008188909, 0.2477544916239357, 0.025207461337723586)
-0.020000000000000004, 0.25502056599432366, 0.09805;(-0.042733781641533644, 0.2521078238140917, 0.03049778588975581);(-0.027371667598368347, 0.24992189896489553, 0.026185876426552415)
-0.009999999999999995, 0.25502056599432366, 0.09805;(-0.02879962690960735, 0.25610567482405366, 0.0345570768484849);(-0.019343627599784936, 0.250830648033481, 0.026458822695343304)
0.0, 0.25502056599432366, 0.09805;(-0.019460667698324573, 0.255402847267135, 0.03392092334974034);(-0.00914771299888245, 0.25074344259086856, 0.026126949392310653)
0.010000000000000002, 0.25502056599432366, 0.09805;(-0.00897552945455668, 0.2558748881010972, 0.034344660141211764);(-0.0006617298170639434, 0.2524073154746286, 0.027090352129950396)
0.020000000000000004, 0.25502056599432366, 0.09805;(0.0007050758689581775, 0.25558331778365306, 0.034075010316918355);(0.01020775169712235, 0.2520457535713849, 0.02699660248168287)
0.030000000000000002, 0.25502056599432366, 0.09805;(0.010869819681618135, 0.25575840252906396, 0.03421332643811477);(0.020898862057978546, 0.24986639077245126, 0.026018614094675985)
0.04, 0.25502056599432366, 0.09805;(0.02133023213697557, 0.25624310305834996, 0.034639837499010936);(0.030423411558480877, 0.2517122347933427, 0.02837122576954154)
0.05, 0.25502056599432366, 0.09805;(0.031352651781080654, 0.25630046773434023, 0.03470103585672342);(0.0409052690217053, 0.25371307245156327, 0.03136253289570222)
-0.039999999999999994, 0.26502056599432366, 0.09805;(0.041884174393727866, 0.25682912595243296, 0.035209444645125154);(0.04973670754175728, 0.2535541157225717, 0.030570616643648546)
-0.03, 0.26502056599432366, 0.09805;(0.051790540272073034, 0.25669394536943324, 0.035043908238177254);(-0.03942973083969605, 0.25742711905476445, 0.024468781582380375)
-0.020000000000000004, 0.26502056599432366, 0.09805;(-0.043121634364824656, 0.2618127658182493, 0.030177875336629592);(-0.029663210005809643, 0.26012153793383436, 0.026276348540467773)
-0.009999999999999995, 0.26502056599432366, 0.09805;(-0.02931151464057221, 0.2656212870953575, 0.034023002645722236);(-0.019372359269715395, 0.2602277156149131, 0.02539712029770136)
0.0, 0.26502056599432366, 0.09805;(-0.019555048388589617, 0.26534193655672433, 0.03383777659403309);(-0.009508268180188833, 0.2612535202240508, 0.02616550749292615)
0.010000000000000002, 0.26502056599432366, 0.09805;(-0.008810952555667799, 0.2662649742268892, 0.03460209911584039);(0.00007672053249835721, 0.2615840322434131, 0.0262570404251231)
0.020000000000000004, 0.26502056599432366, 0.09805;(0.0012471009328666183, 0.2661367458470252, 0.03461851748608735);(0.010118397563834508, 0.2613883135219717, 0.026257129311029664)
0.030000000000000002, 0.26502056599432366, 0.09805;(0.010901477996198733, 0.26595963047099364, 0.03435649271383591);(0.02096203851704335, 0.2604947473495054, 0.026267315293795807)
0.04, 0.26502056599432366, 0.09805;(0.021534913544541175, 0.26649538554155955, 0.03492747407543467);(0.031146382285719594, 0.263805087790223, 0.030702246004794903)
0.05, 0.26502056599432366, 0.09805;(0.03222346579410369, 0.2671515587771357, 0.035505896183168836);(0.0396028085424255, 0.2631132207143583, 0.029761358528365228)
-0.039999999999999994, 0.17502056599432367, 0.10805;(0.04196387397587163, 0.2668765516837452, 0.03524985603171568);(0.05123905414535311, 0.2616815925991854, 0.02888754791528096)
-0.03, 0.17502056599432367, 0.10805;(0.05199497736966713, 0.2669899910345522, 0.0354141410071704);(-0.03951221931476793, 0.17034644652512015, 0.03710869902008568)
-0.020000000000000004, 0.17502056599432367, 0.10805;(-0.04231841669893219, 0.1722885691210559, 0.04070677996846207);(-0.030742710871017178, 0.17485410451021172, 0.041647415311341834)
-0.009999999999999995, 0.17502056599432367, 0.10805;(-0.029429714415628912, 0.1754386573858967, 0.04383774667181953);(-0.019314514127900285, 0.17411512015265262, 0.04076933826394735)
0.0, 0.17502056599432367, 0.10805;(-0.01882608021315326, 0.17621285875707904, 0.04457319606317439);(-0.009666881265670594, 0.17426582843870075, 0.04122051797667686)
0.010000000000000002, 0.17502056599432367, 0.10805;(-0.008853173940478489, 0.1759784900043816, 0.0444682038173856);(0.0004980494961287175, 0.17393217391450772, 0.04110168075021026)
0.020000000000000004, 0.17502056599432367, 0.10805;(0.0012014001245526423, 0.1762122652078999, 0.0445515491815523);(0.010630634371096969, 0.17360768507856267, 0.041101702983958224)
0.030000000000000002, 0.17502056599432367, 0.10805;(0.011103315409328624, 0.17604459576711462, 0.04445798366732859);(0.020184451263198844, 0.1727577310993763, 0.041101628393033635)
0.04, 0.17502056599432367, 0.10805;(0.021046499400760924, 0.17599219839435473, 0.04438528222178692);(0.03003379455221527, 0.1721522319960198, 0.04099393575835131)
0.05, 0.17502056599432367, 0.10805;(0.03080459688591825, 0.1757383202160897, 0.044144656395351825);(0.040750651324495214, 0.17195415147552268, 0.04059610250079235)
-0.039999999999999994, 0.18502056599432365, 0.10805;(0.04146519764695443, 0.1764270020553508, 0.044804549091477575);(0.050196087453047475, 0.17212710095255102, 0.04060867578598272)
-0.03, 0.18502056599432365, 0.10805;(0.051606771050156104, 0.17652600637462218, 0.044942305474133554);(-0.03949876727430928, 0.17854590362784428, 0.037076610887604486)
-0.020000000000000004, 0.18502056599432365, 0.10805;(-0.04374728427107485, 0.18115662943421773, 0.03960508019302009);(-0.027382119829133564, 0.18084732757824296, 0.0397515230028363)
-0.009999999999999995, 0.18502056599432365, 0.10805;(-0.02881398921774833, 0.18601917413005695, 0.0444545814470777);(-0.018483356257919793, 0.18197221604382674, 0.039751485662562105)
0.0, 0.18502056599432365, 0.10805;(-0.018812349489517374, 0.18599484512310802, 0.044521112751189834);(-0.009381594206100338, 0.18364162079877766, 0.040398524711294)
0.010000000000000002, 0.18502056599432365, 0.10805;(-0.008679077320054443, 0.18613015536309285, 0.04459646077627427);(0.0008325364847464675, 0.18445141475250354, 0.04102112957277934)
0.020000000000000004, 0.18502056599432365, 0.10805;(0.0015725835996457306, 0.1865315827741745, 0.04495631638497179);(0.010400511944736113, 0.18432438814639673, 0.041132763981143336)
0.030000000000000002, 0.18502056599432365, 0.10805;(0.01139106766752997, 0.18640906886497172, 0.0447332519951807);(0.020588375995038904, 0.18330068395910543, 0.04102112940960688)
0.04, 0.18502056599432365, 0.10805;(0.021495588346210435, 0.18644071918210958, 0.04483663022310172);(0.030621615573199198, 0.18225030161749206, 0.040792905789060016)
0.05, 0.18502056599432365, 0.10805;(0.03130229898608737, 0.1862703540465365, 0.04466183639833245);(0.04028807487786708, 0.18271347211419975, 0.041006804666881294)
-0.039999999999999994, 0.19502056599432366, 0.10805;(0.0417925563176543, 0.18670608207116815, 0.04508920288486781);(0.05034056351268181, 0.1831535032583282, 0.0414634978952185)
-0.03, 0.19502056599432366, 0.10805;(0.052119578287741386, 0.18703498008041738, 0.045418044419796536);(-0.03914463809259225, 0.1896746934217835, 0.03836082578961289)
-0.020000000000000004, 0.19502056599432366, 0.10805;(-0.04240748834552011, 0.19243634034158583, 0.04089322863032366);(-0.027633576208878675, 0.19034649475640725, 0.039116788829314214)
-0.009999999999999995, 0.19502056599432366, 0.10805;(-0.02889515816492633, 0.19606979178914619, 0.044448117297982495);(-0.018486198904891643, 0.19193603727583364, 0.0394306187259867)
0.0, 0.19502056599432366, 0.10805;(-0.01863170533158035, 0.19624881753571488, 0.04474557443973462);(-0.00918700087317044, 0.1936900562411507, 0.040430189787357226)
0.010000000000000002, 0.19502056599432366, 0.10805;(-0.008347346021500664, 0.19652299016101307, 0.04493084564401885);(0.0049228659158013395, 0.19529337516012357, 0.04348062251166415)
0.020000000000000004, 0.19502056599432366, 0.10805;(0.005222228473077053, 0.20003020956661974, 0.04843067753946757);(0.010079083131660898, 0.19585679416585705, 0.04320262487811173)
0.030000000000000002, 0.19502056599432366, 0.10805;(0.011650738408424947, 0.19674062908624004, 0.04509052566265835);(0.020553944817610113, 0.19503596804527196, 0.04320262471681302)
0.04, 0.19502056599432366, 0.10805;(0.021615032783316213, 0.19655402611415626, 0.044990776172517344);(0.030364288949729867, 0.19391424254336376, 0.04292702219143224)
0.05, 0.19502056599432366, 0.10805;(0.03166710425995267, 0.19661347612845703, 0.04498724004491722);(0.040097879779573936, 0.19469132906818132, 0.043702312961304376)
-0.039999999999999994, 0.20502056599432367, 0.10805;(0.0417382324852896, 0.1966471105454554, 0.04505956438829843);(0.04994068170359417, 0.19569522363471376, 0.0448080815211184)
-0.03, 0.20502056599432367, 0.10805;(0.05194839829203263, 0.19686255951628592, 0.04527713312551235);(-0.03948331793239598, 0.19995667719616045, 0.03830867976373291)
-0.020000000000000004, 0.20502056599432367, 0.10805;(-0.04250771171360978, 0.2022509836983796, 0.04073901574602268);(-0.028289968263832718, 0.2009309549859274, 0.038838147327139166)
-0.009999999999999995, 0.20502056599432367, 0.10805;(-0.028999265094210396, 0.2058543671941902, 0.04431836292414855);(-0.018771681760143565, 0.20223993588227562, 0.03910680232678815)
0.0, 0.20502056599432367, 0.10805;(-0.019013670107205536, 0.2058933522791401, 0.04434315767797886);(-0.009748964305883056, 0.2036929943474784, 0.03964599711912392)
0.010000000000000002, 0.20502056599432367, 0.10805;(-0.008828765599990358, 0.2060379217462657, 0.04448407717943276);(0.004271866258958227, 0.20501614612938712, 0.04281530972562361)
0.020000000000000004, 0.20502056599432367, 0.10805;(0.004623361270912615, 0.2095080076329677, 0.047922886946157386);(0.010078124324038209, 0.20540360192054796, 0.04306761308467716)
0.030000000000000002, 0.20502056599432367, 0.10805;(0.011203955195118897, 0.20618309822178824, 0.04464745513736647);(0.02020792407434225, 0.20434339394963918, 0.04239608406274885)
0.04, 0.20502056599432367, 0.10805;(0.02141806427444602, 0.20636222296121595, 0.044746392827117024);(0.029984144878186392, 0.20434779583133272, 0.04280284094439511)
0.05, 0.20502056599432367, 0.10805;(0.031680661201383443, 0.20661540491554561, 0.044978714598663844);(0.04043529026093583, 0.20387903248309014, 0.04242472374397045)
-0.039999999999999994, 0.21502056599432368, 0.10805;(0.041814723616016757, 0.20670031395596863, 0.0450984976666404);(0.05052906999638856, 0.20396883419025408, 0.04317184892870904)
-0.03, 0.21502056599432368, 0.10805;(0.05224297454009004, 0.20708772891591934, 0.04545801573974423);(-0.03944613056645152, 0.20862156800631387, 0.03692053488361578)
-0.020000000000000004, 0.21502056599432368, 0.10805;(-0.04291023131804105, 0.21187387509894495, 0.04034685582263697);(-0.028166013326105938, 0.21107065930588959, 0.03864682856647801)
-0.009999999999999995, 0.21502056599432368, 0.10805;(-0.02867652422375402, 0.2161199790232943, 0.04454608131296087);(-0.019171140276388398, 0.2123004007000046, 0.03896576293056557)
0.0, 0.21502056599432368, 0.10805;(-0.019012290625259654, 0.21576806529535075, 0.04428518632795246);(-0.009512684068566679, 0.21333950824436693, 0.03928030433486386)
0.010000000000000002, 0.21502056599432368, 0.10805;(-0.008863646974661177, 0.2159921886069774, 0.0444651741253531);(0.0007857218662717029, 0.21209273236921666, 0.03850998352798429)
0.020000000000000004, 0.21502056599432368, 0.10805;(0.0010852511180264866, 0.21595436758881262, 0.04437620442529905);(0.01084969590014442, 0.21181648303725542, 0.038510035074507565)
0.030000000000000002, 0.21502056599432368, 0.10805;(0.01118027760594674, 0.216081264994108, 0.04449814433140288);(0.020929723194850838, 0.21104276594551485, 0.03846814778711363)
0.04, 0.21502056599432368, 0.10805;(0.021449947865853712, 0.21630716479702752, 0.044708723839116296);(0.030549029141129593, 0.21205988452001412, 0.0395068782569834)
0.05, 0.21502056599432368, 0.10805;(0.031619610545785916, 0.21658035177552815, 0.044927405468019946);(0.04030163452948754, 0.21304099734612758, 0.04077933530596217)
-0.039999999999999994, 0.22502056599432366, 0.10805;(0.04184068136069476, 0.21677004306020722, 0.04513115689988592);(0.05014710916533889, 0.21405945181648306, 0.04235022601279924)
-0.03, 0.22502056599432366, 0.10805;(0.05206565309141785, 0.21685032979449728, 0.045310461972364546);(-0.039421402637485996, 0.21881850035683148, 0.03643432095610115)
-0.020000000000000004, 0.22502056599432366, 0.10805;(-0.04309365380001776, 0.22191629120906423, 0.0402362023295558);(-0.027978645106189793, 0.21981867905982388, 0.03765184150082668)
-0.009999999999999995, 0.22502056599432366, 0.10805;(-0.02893585785673882, 0.22593170677343385, 0.04433986378115126);(-0.018971143590622085, 0.22195094688706085, 0.03840030098405185)
0.0, 0.22502056599432366, 0.10805;(-0.019115300066894304, 0.22567950792206776, 0.04416153036499092);(-0.009577725051688624, 0.22198113400199687, 0.03811224019113822)
0.010000000000000002, 0.22502056599432366, 0.10805;(-0.009239638093162136, 0.22563942730648603, 0.044082762751172885);(0.0002567208677982406, 0.2223563508554855, 0.03822217741771107)
0.020000000000000004, 0.22502056599432366, 0.10805;(0.0009159040378043488, 0.22590491339758395, 0.04424242756961298);(0.010105714971720952, 0.22229545039128912, 0.038332520842045206)
0.030000000000000002, 0.22502056599432366, 0.10805;(0.01097828308830989, 0.2259234080603108, 0.04432671184312528);(0.02085267886178158, 0.22054630322464802, 0.037686964551582214)
0.04, 0.22502056599432366, 0.10805;(0.021387042600343253, 0.22630684185998004, 0.04468914487970482);(0.030617914985191286, 0.22170494900560206, 0.03899360620494555)
0.05, 0.22502056599432366, 0.10805;(0.03144795709014382, 0.226310861527067, 0.04471997147116198);(0.04046657255398564, 0.22304515213566994, 0.04069997755754931)
-0.039999999999999994, 0.23502056599432367, 0.10805;(0.04188260217226108, 0.22672733108928222, 0.045131216542927316);(0.050497071463413805, 0.22345786341973828, 0.041397708761167384)
-0.03, 0.23502056599432367, 0.10805;(0.05192271786684691, 0.226872840089728, 0.04524499777941056);(-0.039459173132107034, 0.22857483720995253, 0.03631519104977711)
-0.020000000000000004, 0.23502056599432367, 0.10805;(-0.043063599346247504, 0.2318454576826012, 0.04021001425554005);(-0.02817588591062853, 0.22927962449708073, 0.03571373571182447)
