x,y,z,d
0.05,0.27893519765615604,0.18437090129826345,0.006944614462554455
0.04,0.27893519765615604,0.18437090129826345,0.095551498234272
0.030000000000000002,0.27893519765615604,0.18437090129826345,0.010637500323355198
0.020000000000000004,0.27893519765615604,0.18437090129826345,0.009393337182700634
0.010000000000000002,0.27893519765615604,0.18437090129826345,0.008749764412641525
0.0,0.27893519765615604,0.18437090129826345,0.010729686357080936
-0.009999999999999995,0.27893519765615604,0.18437090129826345,0.01037001796066761
-0.020000000000000004,0.27893519765615604,0.18437090129826345,0.007796040270477533
-0.03,0.27893519765615604,0.18437090129826345,0.00658026710152626
-0.039999999999999994,0.27893519765615604,0.18437090129826345,0.006105553824454546
0.05,0.26893519765615603,0.18437090129826345,0.009570545516908169
0.04,0.26893519765615603,0.18437090129826345,0.00839416217058897
0.030000000000000002,0.26893519765615603,0.18437090129826345,0.009105895645916462
0.020000000000000004,0.26893519765615603,0.18437090129826345,0.007988047786056995
0.010000000000000002,0.26893519765615603,0.18437090129826345,0.008812730200588703
0.0,0.26893519765615603,0.18437090129826345,0.009279629215598106
-0.009999999999999995,0.26893519765615603,0.18437090129826345,0.009433377534151077
-0.020000000000000004,0.26893519765615603,0.18437090129826345,0.009472563862800598
-0.03,0.26893519765615603,0.18437090129826345,0.00656684348359704
-0.039999999999999994,0.26893519765615603,0.18437090129826345,0.007056574337184429
0.05,0.258935197656156,0.18437090129826345,0.008511818014085293
0.04,0.258935197656156,0.18437090129826345,0.007886822335422039
0.030000000000000002,0.258935197656156,0.18437090129826345,0.008087906055152416
0.020000000000000004,0.258935197656156,0.18437090129826345,0.007874359376728535
0.010000000000000002,0.258935197656156,0.18437090129826345,0.009497654624283314
0.0,0.258935197656156,0.18437090129826345,0.007794850040227175
-0.009999999999999995,0.258935197656156,0.18437090129826345,0.007718399167060852
-0.020000000000000004,0.258935197656156,0.18437090129826345,0.008054076693952084
-0.03,0.258935197656156,0.18437090129826345,0.006287847645580769
-0.039999999999999994,0.258935197656156,0.18437090129826345,0.005610424559563398
0.05,0.24893519765615604,0.18437090129826345,0.00809408351778984
0.04,0.24893519765615604,0.18437090129826345,0.007133615668863058
0.030000000000000002,0.24893519765615604,0.18437090129826345,0.0073091075755655766
0.020000000000000004,0.24893519765615604,0.18437090129826345,0.007290129084140062
0.010000000000000002,0.24893519765615604,0.18437090129826345,0.009022635407745838
0.0,0.24893519765615604,0.18437090129826345,0.008788981474936008
-0.009999999999999995,0.24893519765615604,0.18437090129826345,0.008651167154312134
-0.020000000000000004,0.24893519765615604,0.18437090129826345,0.0089167645201087
-0.03,0.24893519765615604,0.18437090129826345,0.0074147372506558895
-0.039999999999999994,0.24893519765615604,0.18437090129826345,0.006152639631181955
0.05,0.23893519765615603,0.18437090129826345,0.008350514806807041
0.04,0.23893519765615603,0.18437090129826345,0.006231481675058603
0.030000000000000002,0.23893519765615603,0.18437090129826345,0.007156056817620993
0.020000000000000004,0.23893519765615603,0.18437090129826345,0.005556241609156132
0.010000000000000002,0.23893519765615603,0.18437090129826345,0.007267581764608622
0.0,0.23893519765615603,0.18437090129826345,0.007105457596480846
-0.009999999999999995,0.23893519765615603,0.18437090129826345,0.007188437506556511
-0.020000000000000004,0.23893519765615603,0.18437090129826345,0.007415122352540493
-0.03,0.23893519765615603,0.18437090129826345,0.0067381225526332855
-0.039999999999999994,0.23893519765615603,0.18437090129826345,0.005304936785250902
0.05,0.22893519765615605,0.18437090129826345,0.0071566300466656685
0.04,0.22893519765615605,0.18437090129826345,0.006086538080126047
0.030000000000000002,0.22893519765615605,0.18437090129826345,0.006132551934570074
0.020000000000000004,0.22893519765615605,0.18437090129826345,0.005596725270152092
0.010000000000000002,0.22893519765615605,0.18437090129826345,0.006449518259614706
0.0,0.22893519765615605,0.18437090129826345,0.006053461693227291
-0.009999999999999995,0.22893519765615605,0.18437090129826345,0.006153482478111982
-0.020000000000000004,0.22893519765615605,0.18437090129826345,0.006416450720280409
-0.03,0.22893519765615605,0.18437090129826345,0.0069634271785616875
-0.039999999999999994,0.22893519765615605,0.18437090129826345,0.0051217651925981045
0.05,0.21893519765615604,0.18437090129826345,0.006140858866274357
0.04,0.21893519765615604,0.18437090129826345,0.005183753091841936
0.030000000000000002,0.21893519765615604,0.18437090129826345,0.005889423657208681
0.020000000000000004,0.21893519765615604,0.18437090129826345,0.004387270659208298
0.010000000000000002,0.21893519765615604,0.18437090129826345,0.006212019361555576
0.0,0.21893519765615604,0.18437090129826345,0.0059828925877809525
-0.009999999999999995,0.21893519765615604,0.18437090129826345,0.005872353445738554
-0.020000000000000004,0.21893519765615604,0.18437090129826345,0.006131625734269619
-0.03,0.21893519765615604,0.18437090129826345,0.006208892911672592
-0.039999999999999994,0.21893519765615604,0.18437090129826345,0.0050305817276239395
0.05,0.20893519765615604,0.18437090129826345,0.005812644958496094
0.04,0.20893519765615604,0.18437090129826345,0.004878399893641472
0.030000000000000002,0.20893519765615604,0.18437090129826345,0.0056311930529773235
0.020000000000000004,0.20893519765615604,0.18437090129826345,0.005585297476500273
0.010000000000000002,0.20893519765615604,0.18437090129826345,0.005955612286925316
0.0,0.20893519765615604,0.18437090129826345,0.005792932119220495
-0.009999999999999995,0.20893519765615604,0.18437090129826345,0.005889733321964741
-0.020000000000000004,0.20893519765615604,0.18437090129826345,0.0062124463729560375
-0.03,0.20893519765615604,0.18437090129826345,0.006422198377549648
-0.039999999999999994,0.20893519765615604,0.18437090129826345,0.0031628806609660387
0.05,0.19893519765615603,0.18437090129826345,0.005457399878650904
0.04,0.19893519765615603,0.18437090129826345,0.004155745729804039
0.030000000000000002,0.19893519765615603,0.18437090129826345,0.0047233374789357185
0.020000000000000004,0.19893519765615603,0.18437090129826345,0.004746564198285341
0.010000000000000002,0.19893519765615603,0.18437090129826345,0.004736020229756832
0.0,0.19893519765615603,0.18437090129826345,0.004616284277290106
-0.009999999999999995,0.19893519765615603,0.18437090129826345,0.004791362676769495
-0.020000000000000004,0.19893519765615603,0.18437090129826345,0.005305843893438578
-0.03,0.19893519765615603,0.18437090129826345,0.0056510972790420055
-0.039999999999999994,0.19893519765615603,0.18437090129826345,0.0023107195738703012
0.05,0.18893519765615605,0.18437090129826345,0.004718745592981577
0.04,0.18893519765615605,0.18437090129826345,0.003512495895847678
0.030000000000000002,0.18893519765615605,0.18437090129826345,0.004292351193726063
0.020000000000000004,0.18893519765615605,0.18437090129826345,0.004344126209616661
0.010000000000000002,0.18893519765615605,0.18437090129826345,0.004146845545619726
0.0,0.18893519765615605,0.18437090129826345,0.00400528172031045
-0.009999999999999995,0.18893519765615605,0.18437090129826345,0.004260174464434385
-0.020000000000000004,0.18893519765615605,0.18437090129826345,0.004641789477318525
-0.03,0.18893519765615605,0.18437090129826345,0.005521750543266535
-0.039999999999999994,0.18893519765615605,0.18437090129826345,0.003434545360505581
0.05,0.27893519765615604,0.17437090129826344,0.007558007724583149
0.04,0.27893519765615604,0.17437090129826344,0.009461360052227974
0.030000000000000002,0.27893519765615604,0.17437090129826344,0.008138252422213554
0.020000000000000004,0.27893519765615604,0.17437090129826344,0.009116508066654205
0.010000000000000002,0.27893519765615604,0.17437090129826344,0.0087714409455657
0.0,0.27893519765615604,0.17437090129826344,0.008731123059988022
-0.009999999999999995,0.27893519765615604,0.17437090129826344,0.00864267535507679
-0.020000000000000004,0.27893519765615604,0.17437090129826344,0.009024706669151783
-0.03,0.27893519765615604,0.17437090129826344,0.006592402700334787
-0.039999999999999994,0.27893519765615604,0.17437090129826344,0.0067545389756560326
0.05,0.26893519765615603,0.17437090129826344,0.008976639248430729
0.04,0.26893519765615603,0.17437090129826344,0.007808396592736244
0.030000000000000002,0.26893519765615603,0.17437090129826344,0.007828623056411743
0.020000000000000004,0.26893519765615603,0.17437090129826344,0.008269098587334156
0.010000000000000002,0.26893519765615603,0.17437090129826344,0.009269336238503456
0.0,0.26893519765615603,0.17437090129826344,0.008984618820250034
-0.009999999999999995,0.26893519765615603,0.17437090129826344,0.009128759615123272
-0.020000000000000004,0.26893519765615603,0.17437090129826344,0.009182099252939224
-0.03,0.26893519765615603,0.17437090129826344,0.007332819048315287
-0.039999999999999994,0.26893519765615603,0.17437090129826344,0.006752542685717344
0.05,0.258935197656156,0.17437090129826344,0.008065592497587204
0.04,0.258935197656156,0.17437090129826344,0.007002611644566059
0.030000000000000002,0.258935197656156,0.17437090129826344,0.007283919490873814
0.020000000000000004,0.258935197656156,0.17437090129826344,0.008005435578525066
0.010000000000000002,0.258935197656156,0.17437090129826344,0.009666524827480316
0.0,0.258935197656156,0.17437090129826344,0.007596228271722794
-0.009999999999999995,0.258935197656156,0.17437090129826344,0.007429995108395815
-0.020000000000000004,0.258935197656156,0.17437090129826344,0.008050914853811264
-0.03,0.258935197656156,0.17437090129826344,0.006627793423831463
-0.039999999999999994,0.258935197656156,0.17437090129826344,0.0063010468147695065
0.05,0.24893519765615604,0.17437090129826344,0.007800902705639601
0.04,0.24893519765615604,0.17437090129826344,0.006589615251868963
0.030000000000000002,0.24893519765615604,0.17437090129826344,0.007149530574679375
0.020000000000000004,0.24893519765615604,0.17437090129826344,0.007046403829008341
0.010000000000000002,0.24893519765615604,0.17437090129826344,0.007321842014789581
0.0,0.24893519765615604,0.17437090129826344,0.0070280940271914005
-0.009999999999999995,0.24893519765615604,0.17437090129826344,0.006834747735410929
-0.020000000000000004,0.24893519765615604,0.17437090129826344,0.007393845357000828
-0.03,0.24893519765615604,0.17437090129826344,0.007335200905799866
-0.039999999999999994,0.24893519765615604,0.17437090129826344,0.006412828806787729
0.05,0.23893519765615603,0.17437090129826344,0.006621797103434801
0.04,0.23893519765615603,0.17437090129826344,0.0063581266440451145
0.030000000000000002,0.23893519765615603,0.17437090129826344,0.0061309728771448135
0.020000000000000004,0.23893519765615603,0.17437090129826344,0.007826159708201885
0.010000000000000002,0.23893519765615603,0.17437090129826344,0.006661708001047373
0.0,0.23893519765615603,0.17437090129826344,0.006718657910823822
-0.009999999999999995,0.23893519765615603,0.17437090129826344,0.006837152875959873
-0.020000000000000004,0.23893519765615603,0.17437090129826344,0.007075880188494921
-0.03,0.23893519765615603,0.17437090129826344,0.007177979685366154
-0.039999999999999994,0.23893519765615603,0.17437090129826344,0.004653139039874077
0.05,0.22893519765615605,0.17437090129826344,0.006660967133939266
0.04,0.22893519765615605,0.17437090129826344,0.005329182371497154
0.030000000000000002,0.22893519765615605,0.17437090129826344,0.00615847809240222
0.020000000000000004,0.22893519765615605,0.17437090129826344,0.005925729870796204
0.010000000000000002,0.22893519765615605,0.17437090129826344,0.0053606824949383736
0.0,0.22893519765615605,0.17437090129826344,0.005363542586565018
-0.009999999999999995,0.22893519765615605,0.17437090129826344,0.0052893636748194695
-0.020000000000000004,0.22893519765615605,0.17437090129826344,0.005517014767974615
-0.03,0.22893519765615605,0.17437090129826344,0.006134153809398413
-0.039999999999999994,0.22893519765615605,0.17437090129826344,0.005923046264797449
0.05,0.21893519765615604,0.17437090129826344,0.005605500191450119
0.04,0.21893519765615604,0.17437090129826344,0.0055985464714467525
0.030000000000000002,0.21893519765615604,0.17437090129826344,0.006124353036284447
0.020000000000000004,0.21893519765615604,0.17437090129826344,0.005630995146930218
0.010000000000000002,0.21893519765615604,0.17437090129826344,0.005588307045400143
0.0,0.21893519765615604,0.17437090129826344,0.005584246013313532
-0.009999999999999995,0.21893519765615604,0.17437090129826344,0.005905274301767349
-0.020000000000000004,0.21893519765615604,0.17437090129826344,0.006234434898942709
-0.03,0.21893519765615604,0.17437090129826344,0.006494786590337753
-0.039999999999999994,0.21893519765615604,0.17437090129826344,0.004096256103366613
0.05,0.20893519765615604,0.17437090129826344,0.00548962689936161
0.04,0.20893519765615604,0.17437090129826344,0.005610509775578976
0.030000000000000002,0.20893519765615604,0.17437090129826344,0.004999459721148014
0.020000000000000004,0.20893519765615604,0.17437090129826344,0.005130556412041187
0.010000000000000002,0.20893519765615604,0.17437090129826344,0.0060853250324726105
0.0,0.20893519765615604,0.17437090129826344,0.005461771506816149
-0.009999999999999995,0.20893519765615604,0.17437090129826344,0.0053921109065413475
-0.020000000000000004,0.20893519765615604,0.17437090129826344,0.005663934163749218
-0.03,0.20893519765615604,0.17437090129826344,0.00582504877820611
-0.039999999999999994,0.20893519765615604,0.17437090129826344,0.005035639274865389
0.05,0.19893519765615603,0.17437090129826344,0.005568753927946091
0.04,0.19893519765615603,0.17437090129826344,0.004609158728271723
0.030000000000000002,0.19893519765615603,0.17437090129826344,0.0055643487721681595
0.020000000000000004,0.19893519765615603,0.17437090129826344,0.004179199226200581
0.010000000000000002,0.19893519765615603,0.17437090129826344,0.005460961721837521
0.0,0.19893519765615603,0.17437090129826344,0.005591264460235834
-0.009999999999999995,0.19893519765615603,0.17437090129826344,0.005836109630763531
-0.020000000000000004,0.19893519765615603,0.17437090129826344,0.006425767671316862
-0.03,0.19893519765615603,0.17437090129826344,0.005127506330609322
-0.039999999999999994,0.19893519765615603,0.17437090129826344,0.0030613166745752096
0.05,0.18893519765615605,0.17437090129826344,0.004569369833916426
0.04,0.18893519765615605,0.17437090129826344,0.0038044056855142117
0.030000000000000002,0.18893519765615605,0.17437090129826344,0.0047678458504378796
0.020000000000000004,0.18893519765615605,0.17437090129826344,0.004083953332155943
0.010000000000000002,0.18893519765615605,0.17437090129826344,0.004585154354572296
0.0,0.18893519765615605,0.17437090129826344,0.004557001404464245
-0.009999999999999995,0.18893519765615605,0.17437090129826344,0.004849141463637352
-0.020000000000000004,0.18893519765615605,0.17437090129826344,0.005186588503420353
-0.03,0.18893519765615605,0.17437090129826344,0.005688286852091551
-0.039999999999999994,0.18893519765615605,0.17437090129826344,0.0025316630490124226
0.05,0.27893519765615604,0.16437090129826346,0.03623910993337631
0.04,0.27893519765615604,0.16437090129826346,0.011519400402903557
0.030000000000000002,0.27893519765615604,0.16437090129826346,0.009058883413672447
0.020000000000000004,0.27893519765615604,0.16437090129826346,0.008773602545261383
0.010000000000000002,0.27893519765615604,0.16437090129826346,0.009449310600757599
0.0,0.27893519765615604,0.16437090129826346,0.010167491622269154
-0.009999999999999995,0.27893519765615604,0.16437090129826346,0.009892849251627922
-0.020000000000000004,0.27893519765615604,0.16437090129826346,0.010318886488676071
-0.03,0.27893519765615604,0.16437090129826346,0.007256067357957363
-0.039999999999999994,0.27893519765615604,0.16437090129826346,0.00777661195024848
0.05,0.26893519765615603,0.16437090129826346,0.009427090175449848
0.04,0.26893519765615603,0.16437090129826346,0.007346546743065119
0.030000000000000002,0.26893519765615603,0.16437090129826346,0.008425785228610039
0.020000000000000004,0.26893519765615603,0.16437090129826346,0.00851595401763916
0.010000000000000002,0.26893519765615603,0.16437090129826346,0.00953066535294056
0.0,0.26893519765615603,0.16437090129826346,0.009087531827390194
-0.009999999999999995,0.26893519765615603,0.16437090129826346,0.009316077455878258
-0.020000000000000004,0.26893519765615603,0.16437090129826346,0.009279455058276653
-0.03,0.26893519765615603,0.16437090129826346,0.007575087249279022
-0.039999999999999994,0.26893519765615603,0.16437090129826346,0.007338990923017263
0.05,0.258935197656156,0.16437090129826346,0.008020684123039246
0.04,0.258935197656156,0.16437090129826346,0.007812158204615116
0.030000000000000002,0.258935197656156,0.16437090129826346,0.007533664349466562
0.020000000000000004,0.258935197656156,0.16437090129826346,0.00843734573572874
0.010000000000000002,0.258935197656156,0.16437090129826346,0.008150465786457062
0.0,0.258935197656156,0.16437090129826346,0.008209635503590107
-0.009999999999999995,0.258935197656156,0.16437090129826346,0.008069963194429874
-0.020000000000000004,0.258935197656156,0.16437090129826346,0.008655219338834286
-0.03,0.258935197656156,0.16437090129826346,0.0077111306600272655
-0.039999999999999994,0.258935197656156,0.16437090129826346,0.00642254576086998
0.05,0.24893519765615604,0.16437090129826346,0.00811780709773302
0.04,0.24893519765615604,0.16437090129826346,0.006321512162685394
0.030000000000000002,0.24893519765615604,0.16437090129826346,0.007722062058746815
0.020000000000000004,0.24893519765615604,0.16437090129826346,0.007562793791294098
0.010000000000000002,0.24893519765615604,0.16437090129826346,0.0077478825114667416
0.0,0.24893519765615604,0.16437090129826346,0.0073644318617880344
-0.009999999999999995,0.24893519765615604,0.16437090129826346,0.007651116233319044
-0.020000000000000004,0.24893519765615604,0.16437090129826346,0.007873281836509705
-0.03,0.24893519765615604,0.16437090129826346,0.007520976476371288
-0.039999999999999994,0.24893519765615604,0.16437090129826346,0.005636551883071661
0.05,0.23893519765615603,0.16437090129826346,0.0069179292768239975
0.04,0.23893519765615603,0.16437090129826346,0.006491797044873238
0.030000000000000002,0.23893519765615603,0.16437090129826346,0.006388854701071978
0.020000000000000004,0.23893519765615603,0.16437090129826346,0.007534928619861603
0.010000000000000002,0.23893519765615603,0.16437090129826346,0.006262029986828566
0.0,0.23893519765615603,0.16437090129826346,0.006468935403972864
-0.009999999999999995,0.23893519765615603,0.16437090129826346,0.006431714165955782
-0.020000000000000004,0.23893519765615603,0.16437090129826346,0.00667231809347868
-0.03,0.23893519765615603,0.16437090129826346,0.006313105579465628
-0.039999999999999994,0.23893519765615603,0.16437090129826346,0.005330526269972324
0.05,0.22893519765615605,0.16437090129826346,0.006995715666562319
0.04,0.22893519765615605,0.16437090129826346,0.006827541161328554
