2024-07-24 15:46:27.940149,10,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 0.00000 0.16500,-0.00000 0.00000 -6.52871-0.00000 0.00000 0.16500,-90.00019 9.25673 -6.528740.01758 -0.00201 0.27357,-1.55898 9.12563 -16.265910.01758 -0.00201 0.27357,-88.36887 -19.33976 163.440920.05858 -0.01046 0.39241,-1.73761 -19.33084 173.592310.05858 -0.01046 0.39241,-91.66330 -9.63889 173.29548
2024-07-24 15:46:27.956789,11,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,-0.00000 0.00000 -7.462040.00000 0.00000 0.16500,-90.00019 10.26099 -7.462070.01943 -0.00254 0.27324,-1.90256 10.08493 -18.203480.01943 -0.00254 0.27324,-87.98919 -21.33366 161.397830.06426 -0.01297 0.39053,-2.11398 -21.32416 172.706960.06426 -0.01297 0.39053,-92.00402 -10.66771 172.30897
2024-07-24 15:46:27.973472,12,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 0.00000 0.16500,-0.00000 0.00000 -8.394070.00000 -0.00000 0.16500,-90.00021 11.27038 -8.394110.02127 -0.00314 0.27288,-2.28155 11.03996 -20.147190.02127 -0.00314 0.27288,-87.56154 -23.32123 159.323920.06979 -0.01572 0.38848,-2.53024 -23.31201 171.835530.06979 -0.01572 0.38848,-92.37302 -11.69277 171.31479
2024-07-24 15:46:27.990127,13,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 -0.00000 0.16500,-0.00000 0.00000 -9.324890.00000 0.00000 0.16500,-90.00019 12.28479 -9.324940.02310 -0.00379 0.27248,-2.69623 11.98970 -22.097750.02310 -0.00379 0.27248,-87.08276 -25.30098 157.214940.07516 -0.01871 0.38625,-2.98763 -25.29333 170.979650.07516 -0.01871 0.38625,-92.76910 -12.71322 170.31201
2024-07-24 15:46:28.006741,14,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 -0.00000 0.16500,-0.00000 0.00000 -10.25473-0.00000 0.00000 0.16500,-90.00021 13.30402 -10.254770.02491 -0.00451 0.27205,-3.14690 12.93301 -24.056090.02491 -0.00451 0.27205,-86.54925 -27.27092 155.066080.08036 -0.02192 0.38384,-3.48741 -27.26663 170.140870.08036 -0.02192 0.38384,-93.19092 -13.72815 169.29952
2024-07-24 15:46:28.023706,15,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 0.00000 0.16500,-0.00000 0.00000 -11.183740.00000 0.00000 0.16500,-90.00021 14.32763 -11.183790.02670 -0.00528 0.27158,-3.63373 13.86853 -26.022960.02670 -0.00528 0.27158,-85.95703 -29.22927 152.872240.08538 -0.02536 0.38126,-4.03129 -29.23077 169.321030.08538 -0.02536 0.38126,-93.63723 -14.73676 168.27627
2024-07-24 15:46:28.040314,16,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,-0.00000 0.00000 -12.11219-0.00000 -0.00000 0.16500,-90.00021 15.35553 -12.112240.02848 -0.00611 0.27107,-4.15692 14.79520 -27.999100.02848 -0.00611 0.27107,-85.30164 -31.17392 150.627940.09019 -0.02900 0.37852,-4.62097 -31.18436 168.522130.09019 -0.02900 0.37852,-94.10648 -15.73820 167.24114
2024-07-24 15:46:28.056389,17,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 -0.00000 0.16500,-0.00000 0.00000 -13.040170.00000 0.00000 0.16500,-90.00021 16.38730 -13.040230.03023 -0.00700 0.27053,-4.71664 15.71171 -29.985320.03023 -0.00700 0.27053,-84.57808 -33.10282 148.327060.09479 -0.03284 0.37561,-5.25859 -33.12625 167.746340.09479 -0.03284 0.37561,-94.59727 -16.73190 166.19295
2024-07-24 15:46:28.073495,18,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 -0.00000 0.16500,-0.00000 0.00000 -13.967990.00000 0.00000 0.16500,-90.00020 17.42272 -13.968050.03196 -0.00795 0.26995,-5.31307 16.61682 -31.982530.03196 -0.00795 0.26995,-83.78067 -35.01350 145.962780.09916 -0.03687 0.37254,-5.94637 -35.05502 166.995850.09916 -0.03687 0.37254,-95.10784 -17.71689 165.13026
2024-07-24 15:46:28.089929,19,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 0.00000 0.16500,-0.00000 0.00000 -15.008150.00000 0.00000 0.16500,-90.00023 18.45379 -15.008220.03363 -0.00902 0.26934,-5.43240 17.66275 -32.410600.03363 -0.00902 0.26934,-83.50826 -37.07385 145.317780.10380 -0.04025 0.36923,-6.89769 -37.01074 167.370150.10380 -0.04025 0.36923,-95.81241 -18.74060 165.07825
2024-07-24 15:46:28.107586,20,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 0.00000 0.16500,-0.00000 0.00000 -16.011340.00000 0.00000 0.16500,-90.00022 19.48569 -16.011410.03527 -0.01012 0.26870,-5.43340 18.74117 -32.502270.03527 -0.01012 0.26870,-83.35880 -39.16680 145.042180.10840 -0.04347 0.36573,-7.52385 -39.03188 167.332560.10840 -0.04347 0.36573,-96.20711 -19.82361 164.69010
2024-07-24 15:46:28.123658,21,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 0.00000 0.16500,-0.00000 0.00000 -16.959530.00000 0.00000 0.16500,-90.00022 20.52811 -16.959610.03690 -0.01125 0.26801,-5.39992 19.83480 -32.526540.03690 -0.01125 0.26802,-83.23527 -41.27936 144.835690.11293 -0.04666 0.36205,-8.35804 -41.03742 167.642250.11293 -0.04666 0.36205,-96.74022 -20.90241 164.54690
2024-07-24 15:46:28.139751,22,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 -0.00000 0.16500,-0.00000 0.00000 -17.90605-0.00000 -0.00000 0.16500,-90.00021 21.57376 -17.906130.03849 -0.01244 0.26729,-5.33126 20.93518 -32.542840.03849 -0.01244 0.26729,-83.14064 -43.39934 144.641860.11729 -0.04990 0.35819,-9.08021 -43.06862 167.745230.11729 -0.04990 0.35819,-97.14343 -22.00616 164.20534
2024-07-24 15:46:28.156966,23,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 -0.00000 0.16500,-0.00000 0.00000 -18.851640.00000 0.00000 0.16500,-90.00022 22.62226 -18.851710.04004 -0.01367 0.26654,-5.22660 22.04112 -32.550770.04004 -0.01367 0.26654,-83.07792 -45.52561 144.463940.12150 -0.05319 0.35417,-9.97440 -45.07691 168.068780.12150 -0.05319 0.35417,-97.64155 -23.09879 163.98357
2024-07-24 15:46:28.173168,24,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 0.00000 0.16500,-0.00000 0.00000 -19.796540.00000 0.00000 0.16500,-90.00023 23.67329 -19.796630.04156 -0.01496 0.26574,-5.08498 23.15149 -32.549240.04156 -0.01496 0.26574,-83.05091 -47.65722 144.306500.12553 -0.05652 0.34999,-11.04078 -47.06055 168.594700.12553 -0.05652 0.34999,-98.22209 -24.18108 163.85263
2024-07-24 15:46:28.190285,25,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 -0.00000 0.16500,-0.00000 0.00000 -20.738980.00000 0.00000 0.16500,-90.00022 24.72644 -20.739080.04303 -0.01629 0.26491,-4.90360 24.26535 -32.530880.04303 -0.01629 0.26491,-83.06676 -49.79358 144.182340.12939 -0.05986 0.34566,-12.11902 -49.04776 169.100550.12939 -0.05986 0.34566,-98.75275 -25.27339 163.64947
2024-07-24 15:46:28.206887,26,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 0.00000 0.16500,-0.00000 0.00000 -21.33618-0.00000 0.00000 0.16500,-90.00024 25.77885 -21.336290.04456 -0.01741 0.26405,-4.65582 25.38326 -32.093040.04456 -0.01741 0.26405,-83.16878 -51.93780 144.517940.13347 -0.06238 0.34118,-13.33726 -51.01571 170.130850.13347 -0.06238 0.34118,-99.32120 -26.36113 163.85755
2024-07-24 15:46:28.222733,27,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 0.00000 0.16500,-0.00000 0.00000 -21.829150.00000 -0.00000 0.16500,-90.00023 26.83788 -21.829260.04610 -0.01847 0.26315,-4.40413 26.50055 -31.622340.04610 -0.01847 0.26315,-83.27273 -54.08148 144.888980.13749 -0.06468 0.33656,-14.69341 -52.96580 171.360730.13749 -0.06468 0.33656,-99.91287 -27.44786 164.14325
2024-07-24 15:46:28.239833,28,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 -0.00000 0.16500,-0.00000 0.00000 -22.15375-0.00000 0.00000 0.16500,-90.00023 27.89472 -22.153860.04766 -0.01941 0.26222,-4.11040 27.61429 -30.966700.04766 -0.01941 0.26222,-83.43999 -56.22537 145.480630.14155 -0.06651 0.33181,-16.27707 -54.87592 173.003610.14155 -0.06651 0.33181,-100.57575 -28.52059 164.66610
2024-07-24 15:46:28.256611,29,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 -0.00000 0.16500,-0.00000 0.00000 -22.55728-0.00000 0.00000 0.16500,-90.00024 28.95561 -22.557400.04918 -0.02043 0.26125,-3.95832 28.70703 -30.754870.04918 -0.02043 0.26125,-83.37655 -58.33842 145.503980.14521 -0.06878 0.32695,-17.74744 -56.80768 174.202390.14521 -0.06878 0.32695,-101.06651 -29.61288 164.72872
2024-07-24 15:46:28.273552,30,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 -0.00000 0.16500,-0.00001 0.00000 -22.79176-0.00000 -0.00000 0.16500,-90.00023 30.01290 -22.791880.05073 -0.02131 0.26025,-3.82107 29.79118 -30.448100.05073 -0.02131 0.26025,-83.26791 -60.44025 145.589860.14887 -0.07064 0.32198,-19.52278 -58.68022 175.858890.14887 -0.07064 0.32198,-101.65326 -30.68106 165.01468
2024-07-24 15:46:28.290309,31,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 0.00000 0.16500,-0.00001 0.00000 -23.073610.00000 0.00000 0.16500,-90.00025 31.06994 -23.073740.05223 -0.02225 0.25922,-3.71769 30.86882 -30.291320.05223 -0.02225 0.25922,-83.06954 -62.53383 145.462210.15227 -0.07264 0.31691,-21.23501 -60.58010 177.305010.15227 -0.07264 0.31691,-102.08026 -31.77570 165.03577
2024-07-24 15:46:28.306903,32,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,-0.00001 0.00000 -23.07464-0.00000 0.00000 0.16500,-90.00024 32.12726 -23.074770.05382 -0.02293 0.25816,-3.86313 31.91888 -30.353000.05382 -0.02293 0.25816,-82.34346 -64.58313 144.768490.15563 -0.07428 0.31175,-23.22846 -62.42581 179.070060.15563 -0.07428 0.31175,-102.55165 -32.85069 165.12753
2024-07-24 15:46:28.323499,33,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 -0.00000 0.16500,-0.00001 0.00000 -23.23973-0.00000 0.00000 0.16500,-90.00026 33.18640 -23.239870.05532 -0.02376 0.25706,-3.88778 32.98380 -30.355340.05532 -0.02376 0.25706,-81.74927 -66.65230 144.179890.15874 -0.07610 0.30648,-24.86272 -64.38819 -179.646790.15874 -0.07610 0.30648,-102.66337 -33.99785 164.83577
2024-07-24 15:46:28.340344,34,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 0.00000 0.16500,-0.00001 0.00000 -23.28759-0.00000 0.00000 0.16500,-90.00026 34.24379 -23.287730.05686 -0.02447 0.25593,-3.97618 34.04017 -30.366040.05686 -0.02447 0.25593,-80.89683 -68.70501 143.370940.16178 -0.07763 0.30111,-27.28778 -66.20292 -177.456580.16178 -0.07763 0.30111,-103.06649 -35.09090 164.87519
2024-07-24 15:46:28.357037,35,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 0.00000 0.16500,-0.00001 0.00000 -23.372900.00000 0.00000 0.16500,-90.00024 35.30188 -23.373040.05835 -0.02522 0.25477,-4.02288 35.10153 -30.345850.05835 -0.02522 0.25477,-79.96898 -70.76095 142.488460.16464 -0.07914 0.29566,-30.21721 -67.94517 -174.754840.16464 -0.07914 0.29566,-103.53944 -36.17591 164.97474
2024-07-24 15:46:28.373629,36,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 -0.00000 0.16500,-0.00001 0.00000 -23.509740.00000 0.00000 0.16500,-90.00025 36.35928 -23.509890.05980 -0.02601 0.25358,-4.00509 36.16830 -30.275710.05980 -0.02601 0.25358,-78.99312 -72.82364 141.563010.16731 -0.08063 0.29011,-33.63864 -69.62363 -171.562920.16731 -0.08063 0.29011,-104.02538 -37.26285 165.08420
2024-07-24 15:46:28.390264,37,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 0.00000 0.16500,-0.00001 0.00000 -23.627110.00000 0.00000 0.16500,-90.00026 37.41577 -23.627270.06123 -0.02679 0.25237,-4.00069 37.23244 -30.220850.06123 -0.02679 0.25237,-77.70813 -74.87542 140.323630.16983 -0.08202 0.28449,-37.54783 -71.24349 -167.888890.16983 -0.08202 0.28449,-104.47131 -38.35643 165.16142
2024-07-24 15:46:28.406839,38,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 -0.00000 0.16500,-0.00000 0.00000 -23.455590.00000 -0.00000 0.16500,-90.00025 38.47128 -23.455740.06278 -0.02724 0.25112,-4.35733 38.26179 -30.470380.06278 -0.02724 0.25112,-74.82640 -76.82591 137.438890.17230 -0.08303 0.27884,-41.74251 -72.85434 -163.957480.17230 -0.08303 0.27884,-104.72838 -39.46462 165.07552
2024-07-24 15:46:28.423947,39,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 -0.00000 0.16500,-0.00001 0.00000 -23.35829-0.00000 0.00000 0.16500,-90.00025 39.52691 -23.358450.06427 -0.02776 0.24985,-4.63886 39.29815 -30.658920.06427 -0.02776 0.24985,-71.27795 -78.75634 133.895650.17457 -0.08406 0.27311,-46.96734 -74.29976 -158.989560.17457 -0.08406 0.27311,-105.09130 -40.55915 165.07595
2024-07-24 15:46:28.439560,40,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 -0.00000 0.16500,-0.00001 0.00000 -23.38321-0.00000 -0.00000 0.16500,-90.00028 40.58064 -23.383380.06568 -0.02840 0.24854,-4.80905 40.34375 -30.787840.06568 -0.02840 0.24854,-66.79675 -80.66685 129.401370.17658 -0.08519 0.26733,-52.83356 -75.71597 -153.421410.17658 -0.08519 0.26733,-105.26542 -41.68955 164.90278
2024-07-24 15:46:28.456920,41,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 -0.00000 0.16500,-0.00000 0.00000 -23.394230.00000 0.00000 0.16500,-90.00026 41.63262 -23.394420.06707 -0.02902 0.24722,-4.98368 41.38741 -30.907950.06707 -0.02902 0.24722,-60.10579 -82.48598 122.710260.17843 -0.08620 0.26150,-59.88277 -76.94189 -146.651350.17843 -0.08620 0.26150,-105.45990 -42.84675 164.77312
2024-07-24 15:46:28.473608,42,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 -0.00000 0.16500,-0.00001 0.00000 -23.375180.00000 -0.00000 0.16500,-90.00027 42.67724 -23.375370.06845 -0.02958 0.24587,-5.15980 42.42380 -30.999280.06845 -0.02958 0.24587,-49.46642 -84.13708 112.101240.18016 -0.08704 0.25565,-68.58245 -77.72490 -138.187390.18016 -0.08704 0.25565,-106.23923 -44.94691 165.31158
2024-07-24 15:46:28.490228,43,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 -0.00000 0.16500,-0.00001 0.00000 -23.167470.00000 -0.00000 0.16500,-90.00027 43.72574 -23.167660.06990 -0.02991 0.24449,-5.74176 43.42285 -31.489770.06990 -0.02991 0.24449,-30.05761 -85.18427 92.609250.18171 -0.08777 0.24979,-77.56760 -78.73701 -129.560600.18171 -0.08777 0.24979,-106.22662 -46.95587 165.11545
2024-07-24 15:46:28.506785,44,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 0.00000 0.16500,-0.00001 0.00000 -22.945720.00000 -0.00000 0.16500,-90.00028 44.77587 -22.945920.07135 -0.03020 0.24309,-6.33039 44.42050 -31.952320.07135 -0.03020 0.24309,-4.67126 -85.46819 67.173230.18312 -0.08835 0.24390,-88.02101 -79.26159 -119.427650.18312 -0.08835 0.24390,-106.53912 -49.14543 165.24549
2024-07-24 15:46:28.524373,45,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 -0.00000 0.16500,-0.00000 0.00000 -22.717300.00000 -0.00000 0.16500,-90.00029 45.82494 -22.717510.07277 -0.03047 0.24165,-6.90095 45.41727 -32.361510.07277 -0.03047 0.24165,19.06390 -84.88048 43.430370.18441 -0.08877 0.23798,-98.95011 -79.20212 -108.781980.18441 -0.08877 0.23798,-107.17782 -51.19899 165.65418
2024-07-24 15:46:28.540015,46,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 0.00000 0.16500,-0.00000 0.00000 -22.643460.00000 -0.00000 0.16500,-90.00030 46.87310 -22.643680.07409 -0.03091 0.24020,-7.34262 46.42776 -32.728580.07409 -0.03091 0.24020,36.32184 -83.72317 26.118400.18540 -0.08940 0.23204,-109.98685 -79.07842 -98.071030.18540 -0.08940 0.23204,-107.29549 -53.20852 165.60482
2024-07-24 15:46:28.556470,47,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 0.00000 0.16500,-0.00000 0.00000 -22.175690.00000 0.00000 0.16500,-90.00031 47.92158 -22.175920.07561 -0.03082 0.23872,-8.42044 47.35531 -33.554440.07561 -0.03082 0.23872,45.09623 -81.92152 17.277680.18640 -0.08951 0.22617,-119.94698 -78.49857 -88.464760.18640 -0.08951 0.22617,-107.66970 -55.30505 165.75985
2024-07-24 15:46:28.574021,48,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,-0.00000 0.00000 -21.893800.00000 0.00000 0.16500,-90.00030 48.95831 -21.894040.07698 -0.03094 0.23723,-9.34083 48.28457 -34.320870.07698 -0.03094 0.23723,51.16583 -80.08217 11.092290.18706 -0.08987 0.22032,-129.11898 -77.72249 -79.692060.18706 -0.08987 0.22032,-107.85885 -57.45486 165.73352
2024-07-24 15:46:28.591042,49,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 0.00000 0.16500,-0.00000 0.00000 -21.66322-0.00000 0.00000 0.16500,-90.00031 49.99566 -21.663460.07831 -0.03110 0.23571,-10.11905 49.23160 -34.923120.07831 -0.03110 0.23571,55.79236 -78.22480 6.417670.18760 -0.09009 0.21445,-136.88266 -76.63198 -72.261700.18760 -0.09009 0.21445,-108.15650 -59.52748 165.85367
2024-07-24 15:46:28.606921,50,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 0.00000 0.16500,-0.00000 0.00000 -21.145300.00000 -0.00000 0.16500,-90.00030 51.05066 -21.145550.07979 -0.03086 0.23415,-11.48929 50.09721 -35.985340.07979 -0.03086 0.23415,57.74309 -76.14864 4.375590.18807 -0.09002 0.20864,-144.08569 -75.52382 -65.445840.18807 -0.09002 0.20864,-107.98316 -61.64495 165.53665
2024-07-24 15:46:28.624024,51,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,-0.00000 0.00000 -20.820540.00000 0.00000 0.16500,-90.00032 52.07942 -20.820800.08111 -0.03084 0.23260,-12.68560 50.95389 -36.983970.08111 -0.03084 0.23260,59.59108 -74.13920 2.379290.18820 -0.09023 0.20290,-150.09730 -74.22248 -59.871970.18820 -0.09023 0.20290,-107.92170 -63.86395 165.27912
2024-07-24 15:46:28.640135,52,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 0.00000 0.16500,-0.00000 0.00000 -20.521340.00000 0.00000 0.16500,-90.00034 53.11252 -20.521620.08240 -0.03084 0.23103,-13.85949 51.81192 -37.948770.08240 -0.03084 0.23103,61.13730 -72.13365 0.707160.18817 -0.09036 0.19717,-155.10961 -72.77047 -55.277650.18817 -0.09036 0.19717,-107.79096 -65.92021 164.95197
2024-07-24 15:46:28.656877,53,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 -0.00000 0.16500,-0.00000 0.00000 -19.891880.00000 0.00000 0.16500,-90.00033 54.15936 -19.892150.08385 -0.03034 0.22941,-15.52123 52.57702 -39.166830.08385 -0.03034 0.22941,61.58424 -70.01792 0.223430.18823 -0.08989 0.19154,-159.44998 -71.27779 -51.300780.18823 -0.08989 0.19154,-107.50673 -68.00358 164.54858
2024-07-24 15:46:28.673954,54,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 0.00000 0.16500,-0.00000 0.00000 -19.563850.00000 0.00000 0.16500,-90.00034 55.19374 -19.564130.08511 -0.03024 0.22779,-17.07429 53.33599 -40.516140.08511 -0.03024 0.22779,62.15703 -67.95218 -0.590450.18776 -0.09015 0.18597,-163.68614 -69.76642 -47.592310.18776 -0.09015 0.18597,-106.64527 -70.17501 163.47248
2024-07-24 15:46:28.690405,55,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 -0.00000 0.16500,-0.00000 0.00000 -19.180980.00000 -0.00000 0.16500,-90.00035 56.21474 -19.181290.08635 -0.03004 0.22617,-18.51504 54.09554 -41.643410.08635 -0.03004 0.22617,62.82993 -65.93197 -1.356980.18731 -0.08998 0.18045,-166.45473 -68.08682 -45.255740.18731 -0.08998 0.18045,-106.62145 -72.20748 163.21049
2024-07-24 15:46:28.706512,56,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 0.00000 0.16500,-0.00000 0.00000 -18.907380.00000 -0.00000 0.16500,-90.00037 57.23627 -18.907700.08751 -0.02997 0.22453,-19.87165 54.86957 -42.749890.08751 -0.02997 0.22453,63.56499 -63.93627 -2.216690.18662 -0.08994 0.17496,-169.08105 -66.37902 -43.068920.18662 -0.08994 0.17496,-106.24019 -74.25336 162.61555
2024-07-24 15:46:28.723677,57,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 0.00000 0.16500,-0.00000 0.00000 -18.63600-0.00000 0.00000 0.16500,-90.00039 58.26326 -18.636340.08865 -0.02989 0.22286,-21.15759 55.66447 -43.748320.08865 -0.02989 0.22286,64.33588 -61.96176 -3.043630.18585 -0.08971 0.16948,-170.97233 -64.59567 -41.582380.18585 -0.08971 0.16948,-106.47452 -76.26894 162.61274
2024-07-24 15:46:28.740444,58,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.000000.00000 0.00000 0.16500,-0.00000 0.00000 -18.472390.00000 -0.00000 0.16500,-90.00039 59.29331 -18.472730.08970 -0.02997 0.22117,-22.40163 56.47338 -44.783460.08970 -0.02997 0.22117,65.10359 -60.00008 -3.923070.18482 -0.08966 0.16403,-173.19324 -62.82214 -39.752040.18482 -0.08966 0.16403,-105.36745 -78.21318 161.36723
