(-0.039999999999999994, 0.17502056599432367, 0.09805),0.0069369119592010975,0
(-0.03, 0.17502056599432367, 0.09805),0.004994139540940523,0
(-0.020000000000000004, 0.17502056599432367, 0.09805),0.004985838662832975,0
(-0.009999999999999995, 0.17502056599432367, 0.09805),0.004812669940292835,0
(0.0, 0.17502056599432367, 0.09805),0.004098644480109215,0
(0.010000000000000002, 0.17502056599432367, 0.09805),0.00413949741050601,0
(0.020000000000000004, 0.17502056599432367, 0.09805),0.0045946822501719,0
(0.030000000000000002, 0.17502056599432367, 0.09805),0.006219869013875723,0
(0.04, 0.17502056599432367, 0.09805),0.006634167395532131,0
(0.05, 0.17502056599432367, 0.09805),0.007159834261983633,0
(-0.039999999999999994, 0.18502056599432365, 0.09805),0.00756049994379282,0
(-0.03, 0.18502056599432365, 0.09805),0.0048877703957259655,0
(-0.020000000000000004, 0.18502056599432365, 0.09805),0.005215771030634642,0
(-0.009999999999999995, 0.18502056599432365, 0.09805),0.005161152686923742,0
(0.0, 0.18502056599432365, 0.09805),0.005346800200641155,0
(0.010000000000000002, 0.18502056599432365, 0.09805),0.005460398271679878,0
(0.020000000000000004, 0.18502056599432365, 0.09805),0.005925050936639309,0
(0.030000000000000002, 0.18502056599432365, 0.09805),0.006778532639145851,0
(0.04, 0.18502056599432365, 0.09805),0.006705026607960463,0
(0.05, 0.18502056599432365, 0.09805),0.00620891060680151,0
(-0.039999999999999994, 0.19502056599432366, 0.09805),0.005760747008025646,0
(-0.03, 0.19502056599432366, 0.09805),0.0034605786204338074,0
(-0.020000000000000004, 0.19502056599432366, 0.09805),0.003662979230284691,0
(-0.009999999999999995, 0.19502056599432366, 0.09805),0.004217498004436493,0
(0.0, 0.19502056599432366, 0.09805),0.004041298758238554,0
(0.010000000000000002, 0.19502056599432366, 0.09805),0.0040390463545918465,0
(0.020000000000000004, 0.19502056599432366, 0.09805),0.004436504561454058,0
(0.030000000000000002, 0.19502056599432366, 0.09805),0.004987873136997223,0
(0.04, 0.19502056599432366, 0.09805),0.004470011219382286,0
(0.05, 0.19502056599432366, 0.09805),0.003994447644799948,0
(-0.039999999999999994, 0.20502056599432367, 0.09805),0.005015023518353701,0
