51.37527,-18.19978,0.12370,-33.92741,1.30224,15.74756,127.26730
51.37540,-18.20167,0.11925,-33.91979,1.36362,15.74477,127.26460
51.37540,-18.20167,0.11925,-33.91979,1.36362,15.74477,127.26460
51.37544,-18.20347,0.11496,-33.91281,1.38125,15.74302,127.26220
51.37557,-18.20541,0.11063,-33.90479,1.45086,15.73991,127.25900
51.37557,-18.20541,0.11063,-33.90479,1.45086,15.73991,127.25900
51.37553,-18.20683,0.10702,-33.89938,1.45779,15.73981,127.25800
51.37567,-18.20881,0.10280,-33.89140,1.52196,15.73712,127.25570
51.37567,-18.20881,0.10280,-33.89140,1.52196,15.73712,127.25570
51.37568,-18.21051,0.09865,-33.88478,1.53578,15.73595,127.25360
51.37568,-18.21051,0.09865,-33.88478,1.53578,15.73595,127.25360
51.37580,-18.21244,0.09437,-33.87691,1.60518,15.73299,127.25070
51.37579,-18.21395,0.09053,-33.87105,1.61430,15.73253,127.24930
51.37592,-18.21589,0.08631,-33.86323,1.68140,15.72975,127.24670
51.37592,-18.21589,0.08631,-33.86323,1.68140,15.72975,127.24670
51.37591,-18.21752,0.08224,-33.85682,1.69400,15.72874,127.24480
51.37604,-18.21942,0.07797,-33.84908,1.76289,15.72585,127.24210
51.37604,-18.21942,0.07797,-33.84908,1.76289,15.72585,127.24210
51.37601,-18.22099,0.07398,-33.84290,1.77426,15.72500,127.24020
51.37614,-18.22289,0.06973,-33.83521,1.84284,15.72215,127.23760
51.97013,-18.17779,0.07106,-34.04429,1.62514,15.80453,127.28550
51.97013,-18.17779,0.07106,-34.04429,1.62514,15.80453,127.28550
52.75905,-18.16997,0.00213,-33.98169,-0.57014,15.87876,127.71730
52.75882,-18.17449,-0.00699,-33.96130,-0.11314,15.86534,127.63160
52.75882,-18.17449,-0.00699,-33.96130,-0.11314,15.86534,127.63160
52.75885,-18.17317,-0.00027,-33.96853,-0.53383,15.87817,127.67060
52.75886,-18.17563,-0.00409,-33.95699,-0.21408,15.86661,127.64430
52.75886,-18.17563,-0.00409,-33.95699,-0.21408,15.86661,127.64430
52.75874,-18.17408,0.00182,-33.96392,-0.57517,15.87509,127.66100
52.75874,-18.17408,0.00182,-33.96392,-0.57517,15.87509,127.66100
52.75868,-18.17530,0.00519,-33.95808,-0.63021,15.87418,127.65840
52.75914,-18.17676,0.00268,-33.95378,-0.28898,15.87148,127.66110
52.75914,-18.17676,0.00268,-33.95378,-0.28898,15.87148,127.66110
52.75872,-18.17718,0.00840,-33.95109,-0.65461,15.87669,127.66570
52.75872,-18.17718,0.00840,-33.95109,-0.65461,15.87669,127.66570
52.75872,-18.17718,0.00840,-33.95109,-0.65461,15.87669,127.66570
52.75872,-18.17718,0.00840,-33.95109,-0.65461,15.87669,127.66570
52.75872,-18.17718,0.00840,-33.95109,-0.65461,15.87669,127.66570
52.75872,-18.17718,0.00840,-33.95109,-0.65461,15.87669,127.66570
52.75872,-18.17718,0.00840,-33.95109,-0.65461,15.87669,127.66570
52.75872,-18.17718,0.00840,-33.95109,-0.65461,15.87669,127.66570
52.75872,-18.17718,0.00840,-33.95109,-0.65461,15.87669,127.66570
52.75872,-18.17718,0.00840,-33.95109,-0.65461,15.87669,127.66570
52.75872,-18.17718,0.00840,-33.95109,-0.65461,15.87669,127.66570
52.75942,-18.18422,0.01562,-33.92855,-0.24865,15.88677,127.70020
52.75943,-18.18638,0.01820,-33.92139,-0.18880,15.88996,127.70680
52.75903,-18.18812,0.02258,-33.91432,-0.36546,15.89510,127.71010
52.75943,-18.18840,0.02070,-33.91447,-0.15086,15.89259,127.71200
52.75943,-18.18840,0.02070,-33.91447,-0.15086,15.89259,127.71200
52.75904,-18.19017,0.02515,-33.90717,-0.31719,15.89740,127.71500
52.75942,-18.19026,0.02312,-33.90782,-0.13791,15.89462,127.71600
52.75942,-18.19026,0.02312,-33.90782,-0.13791,15.89462,127.71600
52.75903,-18.19204,0.02771,-33.90032,-0.29343,15.89904,127.71850
52.75940,-18.19192,0.02548,-33.90162,-0.15271,15.89610,127.71880
52.75940,-18.19192,0.02548,-33.90162,-0.15271,15.89610,127.71880
52.75902,-18.19375,0.03027,-33.89376,-0.29845,15.90015,127.72090
52.75934,-18.19338,0.02781,-33.89589,-0.21413,15.89711,127.72040
52.75934,-18.19338,0.02781,-33.89589,-0.21413,15.89711,127.72040
52.75897,-18.19528,0.03285,-33.88758,-0.34881,15.90073,127.72210
52.75926,-18.19460,0.03017,-33.89066,-0.33215,15.89760,127.72070
52.75891,-18.19658,0.03550,-33.88184,-0.45214,15.90073,127.72200
52.75865,-18.19479,0.03497,-33.88957,-0.49053,15.90509,127.72450
52.75865,-18.19479,0.03497,-33.88957,-0.49053,15.90509,127.72450
52.75895,-18.19765,0.03916,-33.87754,-0.43069,15.90022,127.72290
52.75895,-18.19765,0.03916,-33.87754,-0.43069,15.90022,127.72290
52.75911,-18.19612,0.04439,-33.88177,-0.41737,15.89553,127.71850
52.75920,-18.19682,0.04375,-33.87911,-0.40532,15.89429,127.71790
52.75920,-18.19682,0.04375,-33.87911,-0.40532,15.89429,127.71790
52.75920,-18.19682,0.04375,-33.87911,-0.40532,15.89429,127.71790
52.75929,-18.19902,0.03930,-33.87127,-0.38637,15.89324,127.71720
52.75941,-18.20133,0.03532,-33.86148,-0.31048,15.88951,127.71310
52.75939,-18.20214,0.03390,-33.85847,-0.30648,15.88961,127.71300
52.75953,-18.20425,0.02949,-33.85089,-0.28452,15.88831,127.71270
52.75965,-18.20653,0.02608,-33.84085,-0.20502,15.88409,127.70780
52.75965,-18.20653,0.02608,-33.84085,-0.20502,15.88409,127.70780
52.75968,-18.20694,0.02538,-33.83910,-0.19999,15.88338,127.70690
52.75975,-18.20893,0.02094,-33.83216,-0.18448,15.88274,127.70650
52.75987,-18.21123,0.01757,-33.82199,-0.10047,15.87849,127.70160
52.75987,-18.21123,0.01757,-33.82199,-0.10047,15.87849,127.70160
52.75991,-18.21161,0.01695,-33.82016,-0.09334,15.87722,127.70000
52.75996,-18.21346,0.01257,-33.81385,-0.08086,15.87700,127.70000
52.75996,-18.21346,0.01257,-33.81385,-0.08086,15.87700,127.70000
52.76008,-18.21575,0.00962,-33.80351,0.00530,15.87255,127.69500
52.76012,-18.21594,0.00920,-33.80218,0.01402,15.87053,127.69240
52.76017,-18.21771,0.00474,-33.79622,0.02476,15.87052,127.69240
52.76030,-18.22001,0.00191,-33.78582,0.11320,15.86600,127.68730
52.76030,-18.22001,0.00191,-33.78582,0.11320,15.86600,127.68730
52.75285,-18.20093,0.00434,-34.00763,1.29447,15.63565,126.82490
53.21929,-18.18258,0.05170,-34.08034,-0.44812,15.75647,126.71180
53.21929,-18.18258,0.05170,-34.08034,-0.44812,15.75647,126.71180
53.21969,-18.18527,0.07926,-34.05986,-0.19579,15.73461,126.69290
53.21973,-18.18574,0.04578,-34.06734,0.11581,15.74628,126.17860
53.21973,-18.18574,0.04578,-34.06734,0.11581,15.74628,126.17860
53.21934,-18.19094,0.07600,-34.03219,-0.64521,15.74640,126.69460
53.29030,-18.18046,-0.14887,-33.96163,-0.45985,15.83593,126.87580
53.28992,-18.18658,-0.15630,-33.93023,-0.39189,15.82331,126.85060
53.28992,-18.18658,-0.15630,-33.93023,-0.39189,15.82331,126.85060
53.28970,-18.18305,-0.15662,-33.94520,-0.53514,15.82724,126.85230
53.28970,-18.18305,-0.15662,-33.94520,-0.53514,15.82724,126.85230
53.29005,-18.18615,-0.15159,-33.93225,-0.39270,15.82143,126.84960
53.28975,-18.18369,-0.14580,-33.93999,-0.55838,15.82185,126.84620
53.29009,-18.18493,-0.14906,-33.93676,-0.42812,15.82060,126.84920
53.28972,-18.18675,-0.14458,-33.92897,-0.49994,15.82446,126.85120
53.28972,-18.18675,-0.14458,-33.92897,-0.49994,15.82446,126.85120
53.29004,-18.18642,-0.14726,-33.93107,-0.41904,15.82172,126.85100
53.28967,-18.18848,-0.14229,-33.92213,-0.55388,15.82531,126.85280
53.28967,-18.18848,-0.14229,-33.92213,-0.55388,15.82531,126.85280
53.28984,-18.18782,-0.14511,-33.92600,-0.54894,15.82334,126.85120
53.28950,-18.18996,-0.13985,-33.91655,-0.66087,15.82642,126.85240
53.28950,-18.18996,-0.13985,-33.91655,-0.66087,15.82642,126.85240
53.28307,-18.17413,-0.13077,-33.98435,0.12480,15.72593,127.14630
53.28308,-18.17504,-0.13577,-33.97944,0.14141,15.72129,127.13830
53.28327,-18.17559,-0.13930,-33.97824,0.15704,15.71974,127.13830
53.28327,-18.17559,-0.13930,-33.97824,0.15704,15.71974,127.13830
53.28352,-18.17789,-0.13553,-33.96793,0.21494,15.71364,127.13390
53.28366,-18.17627,-0.13106,-33.97272,0.22405,15.70958,127.12980
53.28374,-18.17719,-0.13232,-33.96919,0.23668,15.70842,127.12900
53.28374,-18.17719,-0.13232,-33.96919,0.23668,15.70842,127.12900
53.28386,-18.17934,-0.13671,-33.96119,0.26048,15.70679,127.12820
53.28397,-18.18156,-0.14056,-33.95175,0.33056,15.70315,127.12400
53.28397,-18.18156,-0.14056,-33.95175,0.33056,15.70315,127.12400
53.21734,-18.18269,0.04496,-33.97229,0.00664,15.77044,126.48700
53.21772,-18.18129,0.03946,-33.97934,0.04657,15.76789,126.48750
53.21772,-18.18129,0.03946,-33.97934,0.04657,15.76789,126.48750
53.21732,-18.18367,0.04540,-33.96888,-0.13953,15.77144,126.48890
53.21748,-18.18266,0.04208,-33.97411,-0.13682,15.76932,126.48690
53.21748,-18.18266,0.04208,-33.97411,-0.13682,15.76932,126.48690
53.21712,-18.18491,0.04751,-33.96424,-0.27215,15.77241,126.48810
53.21691,-18.18295,0.04754,-33.97249,-0.31896,15.77705,126.49200
53.21691,-18.18295,0.04754,-33.97249,-0.31896,15.77705,126.49200
53.21715,-18.18613,0.05024,-33.95982,-0.23801,15.77196,126.48840
53.21738,-18.18511,0.05409,-33.96158,-0.21261,15.76527,126.48130
53.21740,-18.18559,0.05288,-33.96001,-0.20916,15.76525,126.48150
53.21740,-18.18559,0.05288,-33.96001,-0.20916,15.76525,126.48150
53.21753,-18.18798,0.04843,-33.95098,-0.17834,15.76348,126.48040
53.21765,-18.19019,0.04395,-33.94218,-0.12972,15.76090,126.47790
53.21765,-18.19201,0.03947,-33.93575,-0.12058,15.76094,126.47750
53.21765,-18.19201,0.03947,-33.93575,-0.12058,15.76094,126.47750
53.21777,-18.19434,0.03541,-33.92610,-0.04570,15.75758,126.47370
53.21777,-18.19535,0.03370,-33.92220,-0.03878,15.75728,126.47320
53.21783,-18.19734,0.02936,-33.91541,-0.02398,15.75690,126.47320
53.21783,-18.19734,0.02936,-33.91541,-0.02398,15.75690,126.47320
53.21795,-18.19966,0.02645,-33.90506,0.05669,15.75271,126.46840
53.21798,-18.19993,0.02600,-33.90350,0.06597,15.75084,126.46600
53.21798,-18.19993,0.02600,-33.90350,0.06597,15.75084,126.46600
53.21795,-18.20162,0.02169,-33.89782,0.07051,15.75194,126.46700
53.21806,-18.20405,0.01827,-33.88742,0.15062,15.74823,126.46280
53.21806,-18.20405,0.01827,-33.88742,0.15062,15.74823,126.46280
53.21809,-18.20464,0.01743,-33.88477,0.16024,15.74679,126.46100
53.21809,-18.20464,0.01743,-33.88477,0.16024,15.74679,126.46100
53.21809,-18.20633,0.01322,-33.87911,0.16604,15.74770,126.46200
53.21820,-18.20872,0.01006,-33.86869,0.24715,15.74377,126.45750
53.21820,-18.20872,0.01006,-33.86869,0.24715,15.74377,126.45750
53.21825,-18.20914,0.00944,-33.86660,0.25693,15.74202,126.45530
53.21823,-18.21079,0.00520,-33.86105,0.26192,15.74302,126.45630
53.21823,-18.21079,0.00520,-33.86105,0.26192,15.74302,126.45630
53.21834,-18.21318,0.00197,-33.85067,0.34321,15.73915,126.45180
53.21839,-18.21364,0.00129,-33.84842,0.35315,15.73741,126.44970
53.21839,-18.21364,0.00129,-33.84842,0.35315,15.73741,126.44970
53.21837,-18.21528,-0.00294,-33.84292,0.35846,15.73834,126.45050
53.21849,-18.21766,-0.00606,-33.83256,0.44074,15.73437,126.44600
53.21854,-18.21805,-0.00669,-33.83052,0.45094,15.73245,126.44360
53.21854,-18.21805,-0.00669,-33.83052,0.45094,15.73245,126.44360
53.21852,-18.21967,-0.01094,-33.82510,0.45614,15.73336,126.44440
53.21865,-18.22202,-0.01401,-33.81474,0.53942,15.72934,126.43980
53.21865,-18.22202,-0.01401,-33.81474,0.53942,15.72934,126.43980
53.21870,-18.22238,-0.01461,-33.81278,0.55001,15.72725,126.43710
53.21869,-18.22397,-0.01887,-33.80748,0.55506,15.72816,126.43790
53.21879,-18.22632,-0.02184,-33.79713,0.63896,15.72408,126.43320
53.21879,-18.22632,-0.02184,-33.79713,0.63896,15.72408,126.43320
53.21885,-18.22661,-0.02240,-33.79531,0.64992,15.72180,126.43020
53.21885,-18.22817,-0.02668,-33.79012,0.65476,15.72270,126.43110
53.21896,-18.23050,-0.02957,-33.77978,0.73936,15.71856,126.42630
53.21896,-18.23050,-0.02957,-33.77978,0.73936,15.71856,126.42630
53.21903,-18.23076,-0.03010,-33.77806,0.75068,15.71610,126.42310
53.21903,-18.23076,-0.03010,-33.77806,0.75068,15.71610,126.42310
53.21901,-18.23230,-0.03439,-33.77299,0.75537,15.71701,126.42390
53.21912,-18.23462,-0.03719,-33.76266,0.84077,15.71281,126.41910
53.21919,-18.23482,-0.03767,-33.76107,0.85250,15.71017,126.41560
53.21919,-18.23482,-0.03767,-33.76107,0.85250,15.71017,126.41560
53.21918,-18.23633,-0.04197,-33.75609,0.85707,15.71106,126.41640
53.21929,-18.23863,-0.04466,-33.74576,0.94355,15.70678,126.41140
53.21929,-18.23863,-0.04466,-33.74576,0.94355,15.70678,126.41140
53.18974,-18.17080,0.14022,-34.02713,1.54130,15.78784,125.77880
53.71490,-18.17607,0.08017,-34.06684,-0.39126,15.80542,126.03450
53.71490,-18.17607,0.08017,-34.06684,-0.39126,15.80542,126.03450
53.71534,-18.17794,0.10293,-34.04776,-0.06228,15.78164,126.00250
53.71535,-18.17864,0.06758,-34.05447,0.17807,15.79462,125.47970
53.71535,-18.17864,0.06758,-34.05447,0.17807,15.79462,125.47970
53.71549,-18.17061,0.05575,-33.93061,-0.72673,15.86976,126.13730
53.78736,-18.17455,-0.12759,-34.00604,0.34165,15.76167,126.70990
53.78736,-18.17455,-0.12759,-34.00604,0.34165,15.76167,126.70990
53.74011,-18.17166,0.06630,-34.03349,-0.48580,15.82849,126.18580
53.74011,-18.17393,0.06340,-34.02162,0.23820,15.81386,126.14520
53.74011,-18.17393,0.06340,-34.02162,0.23820,15.81386,126.14520
53.74025,-18.17352,0.06854,-34.02692,-0.41899,15.83596,126.29640
53.74069,-18.17509,0.09626,-34.01165,-0.13290,15.81326,126.27860
53.74069,-18.17509,0.09626,-34.01165,-0.13290,15.81326,126.27860
53.74074,-18.17578,0.06723,-34.01830,-0.04505,15.82658,125.95770
53.74031,-18.18116,0.09624,-33.98419,-0.78949,15.82574,126.44790
53.74031,-18.18116,0.09624,-33.98419,-0.78949,15.82574,126.44790
53.74106,-18.18035,0.09448,-33.99678,-0.77251,15.83700,126.47770
53.74015,-18.18446,0.09332,-33.97263,-1.05360,15.83046,126.45390
53.54782,-18.17576,-0.08208,-34.01828,-0.16695,15.85171,126.92570
53.54782,-18.17576,-0.08208,-34.01828,-0.16695,15.85171,126.92570
53.54738,-18.18072,-0.07499,-34.00028,-0.51682,15.86194,126.93850
53.54738,-18.18072,-0.07499,-34.00028,-0.51682,15.86194,126.93850
53.54770,-18.17970,-0.07840,-34.00492,-0.45464,15.85862,126.93710
53.54770,-18.17970,-0.07840,-34.00492,-0.45464,15.85862,126.93710
53.54733,-18.18194,-0.07292,-33.99512,-0.62127,15.86207,126.93860
53.54718,-18.18045,-0.07537,-34.00183,-0.64952,15.86475,126.93950
53.54718,-18.18045,-0.07537,-34.00183,-0.64952,15.86475,126.93950
53.54687,-18.18268,-0.07015,-33.99223,-0.67627,15.86777,126.94120
53.54673,-18.18068,-0.06630,-34.00061,-0.71874,15.87099,126.94420
53.54673,-18.18068,-0.06630,-34.00061,-0.71874,15.87099,126.94420
53.54698,-18.18594,-0.07494,-33.98081,-0.64289,15.86768,126.94280
53.54698,-18.18594,-0.07494,-33.98081,-0.64289,15.86768,126.94280
53.54705,-18.18798,-0.07960,-33.97360,-0.62604,15.86658,126.94170
53.54705,-18.18798,-0.07960,-33.97360,-0.62604,15.86658,126.94170
53.54705,-18.18798,-0.07960,-33.97360,-0.62604,15.86658,126.94170
53.54717,-18.19032,-0.08360,-33.96381,-0.54915,15.86293,126.93760
53.54717,-18.19032,-0.08360,-33.96381,-0.54915,15.86293,126.93760
53.54717,-18.19118,-0.08496,-33.96056,-0.54413,15.86288,126.93730
53.54717,-18.19118,-0.08496,-33.96056,-0.54413,15.86288,126.93730
53.54721,-18.19318,-0.08929,-33.95373,-0.53192,15.86297,126.93770
53.54733,-18.19559,-0.09251,-33.94321,-0.45127,15.85888,126.93300
53.54736,-18.19599,-0.09305,-33.94138,-0.44384,15.85765,126.93160
53.54736,-18.19599,-0.09305,-33.94138,-0.44384,15.85765,126.93160
53.54736,-18.19599,-0.09305,-33.94138,-0.44384,15.85765,126.93160
53.54734,-18.19780,-0.09737,-33.93528,-0.43753,15.85857,126.93250
53.54747,-18.20026,-0.10087,-33.92478,-0.35770,15.85481,126.92830
53.54749,-18.20086,-0.10169,-33.92224,-0.34999,15.85383,126.92710
53.54749,-18.20267,-0.10598,-33.91613,-0.34247,15.85455,126.92790
53.54749,-18.20267,-0.10598,-33.91613,-0.34247,15.85455,126.92790
53.54760,-18.20510,-0.10927,-33.90562,-0.26112,15.85058,126.92340
53.54760,-18.20510,-0.10927,-33.90562,-0.26112,15.85058,126.92340
53.54765,-18.20555,-0.10988,-33.90353,-0.25301,15.84927,126.92180
53.54764,-18.20732,-0.11417,-33.89762,-0.24671,15.85015,126.92280
53.54776,-18.20975,-0.11749,-33.88713,-0.16510,15.84623,126.91830
53.54776,-18.20975,-0.11749,-33.88713,-0.16510,15.84623,126.91830
53.54779,-18.21022,-0.11814,-33.88496,-0.15675,15.84488,126.91670
53.54778,-18.21196,-0.12242,-33.87911,-0.15020,15.84570,126.91750
53.54789,-18.21437,-0.12565,-33.86862,-0.06753,15.84169,126.91300
53.54789,-18.21437,-0.12565,-33.86862,-0.06753,15.84169,126.91300
53.54792,-18.21479,-0.12625,-33.86663,-0.05890,15.84015,126.91110
53.54792,-18.21651,-0.13056,-33.86085,-0.05237,15.84094,126.91180
53.54802,-18.21891,-0.13371,-33.85037,0.03170,15.83684,126.90720
53.54807,-18.21927,-0.13428,-33.84850,0.04081,15.83509,126.90490
53.54807,-18.21927,-0.13428,-33.84850,0.04081,15.83509,126.90490
53.54808,-18.22096,-0.13862,-33.84285,0.04715,15.83587,126.90570
53.54808,-18.22096,-0.13862,-33.84285,0.04715,15.83587,126.90570
53.54820,-18.22334,-0.14166,-33.83237,0.13204,15.83170,126.90090
53.54820,-18.22334,-0.14166,-33.83237,0.13204,15.83170,126.90090
53.54824,-18.22364,-0.14218,-33.83065,0.14162,15.82971,126.89840
53.54825,-18.22530,-0.14654,-33.82512,0.14773,15.83049,126.89920
53.54825,-18.22530,-0.14654,-33.82512,0.14773,15.83049,126.89920
53.54825,-18.22530,-0.14654,-33.82512,0.14773,15.83049,126.89920
53.54836,-18.22767,-0.14948,-33.81464,0.23349,15.82626,126.89430
53.77638,-18.19157,0.06397,-33.99029,-0.64168,15.71615,126.06500
53.84248,-18.18358,-0.08725,-33.93633,-0.33485,15.78063,126.77660
53.84248,-18.18358,-0.08725,-33.93633,-0.33485,15.78063,126.77660
53.84253,-18.18153,-0.08555,-33.95050,-0.39493,15.79456,126.80330
53.84195,-18.18513,-0.08459,-33.93164,-0.54377,15.79188,126.79150
53.84167,-18.18232,-0.08652,-33.94442,-0.68092,15.79924,126.79850
53.84206,-18.18555,-0.07896,-33.92986,-0.62365,15.79841,126.80640
53.84187,-18.18282,-0.07295,-33.94028,-0.83381,15.80280,126.81260
53.84187,-18.18282,-0.07295,-33.94028,-0.83381,15.80280,126.81260
53.84220,-18.18578,-0.07596,-33.92964,-0.62615,15.80073,126.81440
53.84220,-18.18578,-0.07596,-33.92964,-0.62615,15.80073,126.81440
53.84181,-18.18567,-0.07053,-33.92834,-0.79668,15.80271,126.81270
53.84218,-18.18582,-0.07357,-33.92898,-0.63850,15.80019,126.81380
53.84179,-18.18785,-0.06897,-33.92046,-0.79393,15.80459,126.81630
53.84213,-18.18765,-0.07175,-33.92222,-0.66802,15.80192,126.81670
53.84213,-18.18765,-0.07175,-33.92222,-0.66802,15.80192,126.81670
53.84175,-18.18975,-0.06695,-33.91327,-0.81718,15.80590,126.81890
53.84207,-18.18928,-0.06990,-33.91586,-0.75798,15.80309,126.81830
53.84171,-18.19143,-0.06486,-33.90654,-0.88871,15.80657,126.82000
53.84162,-18.19024,-0.06752,-33.91216,-0.90897,15.80815,126.82020
53.84162,-18.19024,-0.06752,-33.91216,-0.90897,15.80815,126.82020
53.84130,-18.19248,-0.06242,-33.90251,-0.95413,15.81113,126.82180
53.84114,-18.19052,-0.05925,-33.91078,-0.99663,15.81465,126.82500
53.84129,-18.19353,-0.06342,-33.89951,-0.94784,15.81320,126.82480
53.84129,-18.19353,-0.06342,-33.89951,-0.94784,15.81320,126.82480
53.82990,-19.02580,-0.14132,-35.47157,-1.32548,16.90725,127.08230
53.21017,-19.89866,-0.02682,-36.86005,-1.12923,18.02349,126.86620
52.76521,-20.77463,-0.02620,-38.16484,-0.86953,19.26352,127.39380
52.76521,-20.77463,-0.02620,-38.16484,-0.86953,19.26352,127.39380
52.76521,-20.77463,-0.02620,-38.16484,-0.86953,19.26352,127.39380
52.57811,-21.64852,-0.07449,-39.39635,-0.43978,20.54906,127.85260
52.42132,-22.57457,-0.03150,-40.60241,-0.29690,21.76945,127.78160
52.34839,-23.46689,-0.04812,-41.74335,-0.11346,23.03845,127.82560
52.34839,-23.46689,-0.04812,-41.74335,-0.11346,23.03845,127.82560
52.36106,-24.36828,-0.04424,-42.86264,-0.17308,24.24470,127.88630
52.36106,-24.36828,-0.04424,-42.86264,-0.17308,24.24470,127.88630
52.37285,-25.28741,-0.07381,-43.97058,-0.28777,25.44165,127.93280
52.37285,-25.28741,-0.07381,-43.97058,-0.28777,25.44165,127.93280
52.19868,-26.19702,-0.03211,-45.06586,-0.02441,26.66742,127.86750
52.26302,-27.08704,-0.06296,-46.17759,-0.22909,27.95745,128.01220
52.26302,-27.08704,-0.06296,-46.17759,-0.22909,27.95745,128.01220
52.11502,-28.03415,-0.01252,-47.28998,-0.08090,29.17575,127.98890
52.04306,-28.96457,-0.00894,-48.41820,-0.06277,30.50325,128.00520
52.04306,-28.96457,-0.00894,-48.41820,-0.06277,30.50325,128.00520
52.08115,-29.89909,-0.07116,-49.51545,-0.25104,31.80381,128.13820
51.85073,-30.86182,-0.02462,-50.58802,-0.09101,33.03489,128.18930
51.85073,-30.86182,-0.02462,-50.58802,-0.09101,33.03489,128.18930
51.72276,-31.82127,-0.01151,-51.67764,-0.04580,34.32499,128.34380
51.72276,-31.82127,-0.01151,-51.67764,-0.04580,34.32499,128.34380
51.72275,-32.78845,-0.01197,-52.75932,-0.05163,35.63999,128.34730
51.72284,-33.75624,-0.01308,-53.82692,-0.04994,36.96435,128.34700
51.72284,-33.75624,-0.01308,-53.82692,-0.04994,36.96435,128.34700
51.72284,-33.75624,-0.01308,-53.82692,-0.04994,36.96435,128.34700
51.72276,-34.72748,-0.01249,-54.88376,-0.05038,38.28933,128.34630
51.72276,-35.70225,-0.01280,-55.92766,-0.05083,39.60846,128.34630
51.72276,-35.70225,-0.01280,-55.92766,-0.05083,39.60846,128.34630
51.72275,-36.67952,-0.01240,-56.96230,-0.05020,40.92496,128.34630
51.72275,-36.67952,-0.01240,-56.96230,-0.05020,40.92496,128.34630
51.72275,-37.65963,-0.01178,-57.98774,-0.04922,42.23665,128.34640
51.72275,-37.65963,-0.01178,-57.98774,-0.04922,42.23665,128.34640
51.72274,-38.64247,-0.01130,-59.00454,-0.04831,43.54269,128.34640
51.72274,-38.64247,-0.01130,-59.00454,-0.04831,43.54269,128.34640
51.72277,-39.65063,-0.00364,-59.97142,-0.02765,44.68484,128.36340
51.72277,-39.65063,-0.00364,-59.97142,-0.02765,44.68484,128.36340
51.72283,-40.73155,-0.00950,-60.68837,-0.04325,44.67818,128.35460
51.72283,-40.73155,-0.00950,-60.68837,-0.04325,44.67818,128.35460
51.72250,-41.75716,-0.00203,-61.55443,-0.04084,44.68316,128.36180
51.72250,-41.75716,-0.00203,-61.55443,-0.04084,44.68316,128.36180
