2024-09-18 13:04:20.101808,31,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,0.00000 0.00000 0.00000-0.00000 -0.00000 0.16500,-90.00020 -0.00006 0.00000-0.00000 0.00000 0.27500,-0.00001 -0.00006 0.00000-0.00000 0.00000 0.27500,-90.00020 0.00008 179.99986-0.00000 -0.00000 0.40100,0.00000 0.00008 179.99987-0.00000 -0.00000 0.40100,-90.00019 0.00008 179.99987
2024-09-18 13:04:20.119378,32,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,0.00000 0.00000 0.00000-0.00000 -0.00000 0.16500,-90.00020 -0.00006 0.00000-0.00000 0.00000 0.27500,-0.00001 -0.00006 0.00000-0.00000 0.00000 0.27500,-90.00020 0.00008 179.99986-0.00000 -0.00000 0.40100,0.00000 0.00008 179.99987-0.00000 -0.00000 0.40100,-90.00019 0.00008 179.99987
2024-09-18 13:04:20.135927,33,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,0.00000 0.00000 0.00000-0.00000 -0.00000 0.16500,-90.00020 -0.00006 0.00000-0.00000 0.00000 0.27500,-0.00001 -0.00006 0.00000-0.00000 0.00000 0.27500,-90.00020 0.00008 179.99986-0.00000 -0.00000 0.40100,0.00000 0.00008 179.99987-0.00000 -0.00000 0.40100,-90.00019 0.00008 179.99987
2024-09-18 13:04:20.151989,34,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,0.00000 0.00000 0.00000-0.00000 -0.00000 0.16500,-90.00020 -0.00006 0.00000-0.00000 0.00000 0.27500,-0.00001 -0.00006 0.00000-0.00000 0.00000 0.27500,-90.00020 0.00008 179.99986-0.00000 -0.00000 0.40100,0.00000 0.00008 179.99987-0.00000 -0.00000 0.40100,-90.00019 0.00008 179.99987
2024-09-18 13:04:20.169555,35,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,0.00000 0.00000 0.00000-0.00000 -0.00000 0.16500,-90.00020 -0.00006 0.00000-0.00000 0.00000 0.27500,-0.00001 -0.00006 0.00000-0.00000 0.00000 0.27500,-90.00020 0.00008 179.99986-0.00000 -0.00000 0.40100,0.00000 0.00008 179.99987-0.00000 -0.00000 0.40100,-90.00019 0.00008 179.99987
2024-09-18 13:04:20.186089,36,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,0.00000 0.00000 0.00000-0.00000 -0.00000 0.16500,-90.00020 -0.00006 0.00000-0.00000 0.00000 0.27500,-0.00001 -0.00006 0.00000-0.00000 0.00000 0.27500,-90.00020 0.00008 179.99986-0.00000 -0.00000 0.40100,0.00000 0.00008 179.99987-0.00000 -0.00000 0.40100,-90.00019 0.00008 179.99987
2024-09-18 13:04:20.202193,37,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,0.00000 0.00000 0.00000-0.00000 -0.00000 0.16500,-90.00020 -0.00006 0.00000-0.00000 0.00000 0.27500,-0.00001 -0.00006 0.00000-0.00000 0.00000 0.27500,-90.00020 0.00008 179.99986-0.00000 -0.00000 0.40100,0.00000 0.00008 179.99987-0.00000 -0.00000 0.40100,-90.00019 0.00008 179.99987
2024-09-18 13:04:20.224292,38,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,0.00000 0.00000 0.00000-0.00000 -0.00000 0.16500,-90.00020 -0.00006 0.00000-0.00000 0.00000 0.27500,-0.00001 -0.00006 0.00000-0.00000 0.00000 0.27500,-90.00020 0.00008 179.99986-0.00000 -0.00000 0.40100,0.00000 0.00008 179.99987-0.00000 -0.00000 0.40100,-90.00019 0.00008 179.99987
2024-09-18 13:04:20.240328,39,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,0.00000 0.00000 0.00000-0.00000 -0.00000 0.16500,-90.00020 -0.00006 0.00000-0.00000 0.00000 0.27500,-0.00001 -0.00006 0.00000-0.00000 0.00000 0.27500,-90.00020 0.00008 179.99986-0.00000 -0.00000 0.40100,0.00000 0.00008 179.99987-0.00000 -0.00000 0.40100,-90.00019 0.00008 179.99987
2024-09-18 13:04:20.253903,40,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,0.00000 0.00000 0.00000-0.00000 -0.00000 0.16500,-90.00020 -0.00006 0.00000-0.00000 0.00000 0.27500,-0.00001 -0.00006 0.00000-0.00000 0.00000 0.27500,-90.00020 0.00008 179.99986-0.00000 -0.00000 0.40100,0.00000 0.00008 179.99987-0.00000 -0.00000 0.40100,-90.00019 0.00008 179.99987
2024-09-18 13:04:20.269452,41,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,0.00000 0.00000 0.00000-0.00000 -0.00000 0.16500,-90.00020 -0.00006 0.00000-0.00000 0.00000 0.27500,-0.00001 -0.00006 0.00000-0.00000 0.00000 0.27500,-90.00020 0.00008 179.99986-0.00000 -0.00000 0.40100,0.00000 0.00008 179.99987-0.00000 -0.00000 0.40100,-90.00019 0.00008 179.99987
2024-09-18 13:04:20.286509,42,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,0.00000 0.00000 0.00000-0.00000 -0.00000 0.16500,-90.00020 -0.00006 0.00000-0.00000 0.00000 0.27500,-0.00001 -0.00006 0.00000-0.00000 0.00000 0.27500,-90.00020 0.00008 179.99986-0.00000 -0.00000 0.40100,0.00000 0.00008 179.99987-0.00000 -0.00000 0.40100,-90.00019 0.00008 179.99987
2024-09-18 13:04:20.302558,43,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,0.00000 0.00000 0.00000-0.00000 -0.00000 0.16500,-90.00020 -0.00006 0.00000-0.00000 0.00000 0.27500,-0.00001 -0.00006 0.00000-0.00000 0.00000 0.27500,-90.00020 0.00008 179.99986-0.00000 -0.00000 0.40100,0.00000 0.00008 179.99987-0.00000 -0.00000 0.40100,-90.00019 0.00008 179.99987
2024-09-18 13:04:20.319726,44,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,0.00000 0.00000 0.00000-0.00000 -0.00000 0.16500,-90.00020 -0.00006 0.00000-0.00000 0.00000 0.27500,-0.00001 -0.00006 0.00000-0.00000 0.00000 0.27500,-90.00020 0.00008 179.99986-0.00000 -0.00000 0.40100,0.00000 0.00008 179.99987-0.00000 -0.00000 0.40100,-90.00019 0.00008 179.99987
2024-09-18 13:04:20.336273,45,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,0.00000 0.00000 0.00000-0.00000 -0.00000 0.16500,-90.00020 -0.00006 0.00000-0.00000 0.00000 0.27500,-0.00001 -0.00006 0.00000-0.00000 0.00000 0.27500,-90.00020 0.00008 179.99986-0.00000 -0.00000 0.40100,0.00000 0.00008 179.99987-0.00000 -0.00000 0.40100,-90.00019 0.00008 179.99987
2024-09-18 13:04:20.352837,46,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,0.00000 0.00000 0.00000-0.00000 -0.00000 0.16500,-90.00020 -0.00006 0.00000-0.00000 0.00000 0.27500,-0.00001 -0.00006 0.00000-0.00000 0.00000 0.27500,-90.00020 0.00008 179.99986-0.00000 -0.00000 0.40100,0.00000 0.00008 179.99987-0.00000 -0.00000 0.40100,-90.00019 0.00008 179.99987
2024-09-18 13:04:20.395060,47,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,0.00000 0.00000 0.00000-0.00000 -0.00000 0.16500,-90.00020 -0.00006 0.00000-0.00000 0.00000 0.27500,-0.00001 -0.00006 0.00000-0.00000 0.00000 0.27500,-90.00020 0.00008 179.99986-0.00000 -0.00000 0.40100,0.00000 0.00008 179.99987-0.00000 -0.00000 0.40100,-90.00019 0.00008 179.99987
2024-09-18 13:04:20.408611,48,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,0.00000 0.00000 0.00000-0.00000 -0.00000 0.16500,-90.00020 -0.00006 0.00000-0.00000 0.00000 0.27500,-0.00001 -0.00006 0.00000-0.00000 0.00000 0.27500,-90.00020 0.00008 179.99986-0.00000 -0.00000 0.40100,0.00000 0.00008 179.99987-0.00000 -0.00000 0.40100,-90.00019 0.00008 179.99987
2024-09-18 13:04:20.424193,49,0.00000 0.00000 -0.00000,0.00000 -0.00000 0.00000-0.00000 0.00000 0.16500,0.00000 0.00000 0.00000-0.00000 -0.00000 0.16500,-90.00020 -0.00006 0.00000-0.00000 0.00000 0.27500,-0.00001 -0.00006 0.00000-0.00000 0.00000 0.27500,-90.00020 0.00008 179.99986-0.00000 -0.00000 0.40100,0.00000 0.00008 179.99987-0.00000 -0.00000 0.40100,-90.00019 0.00008 179.99987
