2024-09-23 10:29:59 -1.1430727, -0.36517912, 0.76001513, -1.4613428, 0.26601976, 1.2032914, -2.8220043,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -4.8978066e-09, -1.0989717e-06, 2.069095e-08, 4.5468602e-07, -1.0295002e-08, 1.1041858e-10, 2.3098162e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.233818e-09, -1.1771689e-06, 2.2172454e-08, 4.8704885e-07, -1.1024816e-08, 8.198235e-12, 1.8404072e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
2024-09-23 10:30:00 -5.148085e-09, -1.1575601e-06, 2.1802718e-08, 4.7893235e-07, -1.0841763e-08, 7.127738e-11, 3.4649584e-12,
