2025-10-03 17:04:45.599362;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:45.614827;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:45.631756;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:45.648722;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:45.666202;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:45.682726;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:45.702107;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:45.722064;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:45.738164;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:45.754098;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:45.770064;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:45.786091;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:45.802161;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:45.818697;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:45.838193;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:45.854033;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:45.870136;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:45.886712;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:45.903691;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:45.920811;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:45.938172;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:45.954776;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:45.971722;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:45.988734;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.006248;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.025955;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.042049;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.061964;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.077985;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.093956;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.109962;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.126113;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.142247;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.158724;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.175733;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.192688;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.210186;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.226724;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.243708;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.260785;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.278183;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.298019;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.314063;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.334049;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.350067;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.366015;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.385999;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.406018;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.423694;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.441171;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.458622;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.474822;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.491840;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.508714;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.526408;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.542757;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.566889;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.582252;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.598075;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.614016;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.629976;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.646060;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.662111;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.678831;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.695862;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.712863;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.730427;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.746856;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.763875;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.780752;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.798326;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.814848;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.831844;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.848834;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.866362;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.882818;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.899807;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.916851;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.934564;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.950802;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.970151;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:46.990039;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:47.006059;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:47.022048;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:47.038017;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:47.054216;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:47.070300;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:47.086757;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:47.103718;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:47.120725;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:47.138176;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:47.158035;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.842121364087264, 0.0029670597283903604, 0.2530727415391778]
2025-10-03 17:04:47.310947;[1.8252653317356697, -1.130449756516727, -1.308473340220149, 0.8405505677604691, 0.0029670597283903604, 0.2483603525587931]
2025-10-03 17:04:47.459950;[1.8130480269717095, -1.1672762037338076, -1.2224286080968285, 0.756251164889143, 0.0029670597283903604, 0.23771384412162766]
2025-10-03 17:04:47.476862;[1.8130480269717095, -1.1718140597889928, -1.210211303332868, 0.7454301235267782, 0.0029670597283903604, 0.23771384412162766]
2025-10-03 17:04:47.494363;[1.8114772306449147, -1.1765264487693774, -1.202531854624093, 0.740892267471593, 0.0029670597283903604, 0.23771384412162766]
2025-10-03 17:04:47.510918;[1.8114772306449147, -1.1780972450961724, -1.1979939985689079, 0.7377506748180032, 0.0029670597283903604, 0.23771384412162766]
2025-10-03 17:04:47.527961;[1.8114772306449147, -1.1810643048245628, -1.1948524059153178, 0.7361798784912083, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.544880;[1.8114772306449147, -1.1842058974781524, -1.1932816095885233, 0.7346090821644133, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.562357;[1.8114772306449147, -1.1856021608797482, -1.1918853461869277, 0.7332128187628179, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.578813;[1.8114772306449147, -1.1887437535333378, -1.1918853461869277, 0.730071226109228, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.595917;[1.8114772306449147, -1.1903145498601329, -1.1903145498601329, 0.7285004297824332, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.612878;[1.8114772306449147, -1.1918853461869277, -1.1887437535333378, 0.7255333700540428, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.630443;[1.8114772306449147, -1.1932816095885233, -1.1871729572065428, 0.7255333700540428, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.646914;[1.8114772306449147, -1.1948524059153178, -1.1856021608797482, 0.722391777400453, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.663946;[1.8114772306449147, -1.1964232022421128, -1.1842058974781524, 0.722391777400453, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.680947;[1.8114772306449147, -1.1964232022421128, -1.1842058974781524, 0.7208209810736581, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.698429;[1.8114772306449147, -1.1979939985689079, -1.1842058974781524, 0.7194247176720626, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.714897;[1.8114772306449147, -1.1995647948957027, -1.1826351011513578, 0.7178539213452678, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.731911;[1.8114772306449147, -1.2009610582972983, -1.1794935084977678, 0.7162831250184728, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.748917;[1.8114772306449147, -1.202531854624093, -1.1780972450961724, 0.7131415323648831, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.766473;[1.8114772306449147, -1.2041026509508879, -1.1765264487693774, 0.7117452689632876, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.782890;[1.8114772306449147, -1.2056734472776829, -1.1749556524425826, 0.7101744726364927, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.799947;[1.8114772306449147, -1.2070697106792783, -1.1749556524425826, 0.7086036763096978, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.816872;[1.8114772306449147, -1.2070697106792783, -1.1749556524425826, 0.7070328799829029, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.834379;[1.8114772306449147, -1.2086405070060733, -1.1749556524425826, 0.7040658202545126, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.850813;[1.8114772306449147, -1.2086405070060733, -1.1733848561157878, 0.7009242276009227, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.867865;[1.8114772306449147, -1.2086405070060733, -1.1704177963873974, 0.7009242276009227, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.884821;[1.8114772306449147, -1.2086405070060733, -1.1688470000606024, 0.6979571678725324, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.902497;[1.8114772306449147, -1.2086405070060733, -1.1657054074070128, 0.6979571678725324, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.918823;[1.8114772306449147, -1.2086405070060733, -1.1657054074070128, 0.6948155752189427, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.935883;[1.8114772306449147, -1.2086405070060733, -1.1641346110802178, 0.6932447788921476, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.952883;[1.8114772306449147, -1.2086405070060733, -1.1627383476786224, 0.6902777191637572, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.970416;[1.8114772306449147, -1.210211303332868, -1.1611675513518274, 0.6902777191637572, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:47.986858;[1.8114772306449147, -1.213352895986458, -1.1580259586982375, 0.6887069228369624, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.003882;[1.8114772306449147, -1.2163199557148483, -1.1580259586982375, 0.6871361265101675, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.020917;[1.8114772306449147, -1.2194615483684381, -1.1580259586982375, 0.6855653301833726, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.038516;[1.8114772306449147, -1.2224286080968285, -1.1580259586982375, 0.6839945338565777, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.054843;[1.8114772306449147, -1.2239994044236233, -1.1580259586982375, 0.6810274741281874, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.071812;[1.8114772306449147, -1.2271409970772131, -1.1550588989698474, 0.6794566778013925, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.088826;[1.8114772306449147, -1.2301080568056035, -1.1519173063162575, 0.6778858814745976, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.106394;[1.8114772306449147, -1.2316788531323983, -1.1503465099894625, 0.6778858814745976, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.122836;[1.8114772306449147, -1.2316788531323983, -1.1489502465878672, 0.6749188217462073, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.139800;[1.8114772306449147, -1.2135274289116573, -1.1616911501274259, 0.6695083010650248, -5.676683392111557, -2.822895532175629]
2025-10-03 17:04:48.156996;[1.8114772306449147, -1.2348204457859882, -1.1473794502610721, 0.6717772290926175, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.173854;[1.8114772306449147, -1.2348204457859882, -1.1458086539342776, 0.6702064327658225, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.190960;[1.8114772306449147, -1.2348204457859882, -1.1442378576074825, 0.6688101693642271, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.207778;[1.8114772306449147, -1.2348204457859882, -1.1426670612806875, 0.6672393730374321, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.224923;[1.8114772306449147, -1.2348204457859882, -1.1412707978790921, 0.6656685767106373, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.242455;[1.8114772306449147, -1.2377875055143785, -1.1397000015522971, 0.6656685767106373, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.259087;[1.8114772306449147, -1.2393583018411736, -1.1397000015522971, 0.6656685767106373, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.275869;[1.8114772306449147, -1.2424998944947632, -1.138129205225502, 0.6640977803838424, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.292856;[1.8114772306449147, -1.2438961578963585, -1.1365584088987075, 0.6611307206554521, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.310451;[1.8114772306449147, -1.2470377505499486, -1.1335913491703171, 0.6595599243286571, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.326858;[1.8114772306449147, -1.2486085468767434, -1.1335913491703171, 0.6579891280018623, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.343847;[1.8114772306449147, -1.2501793432035382, -1.1335913491703171, 0.6579891280018623, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.360882;[1.8114772306449147, -1.2501793432035382, -1.132020552843522, 0.6548475353482724, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.378374;[1.8114772306449147, -1.2515756066051336, -1.130449756516727, 0.6548475353482724, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.395183;[1.8114772306449147, -1.2531464029319286, -1.130449756516727, 0.653451271946677, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.411949;[1.8114772306449147, -1.2531464029319286, -1.130449756516727, 0.6518804756198822, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.428856;[1.8114772306449147, -1.2547171992587236, -1.1273081638631375, 0.6487388829662923, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.446416;[1.8114772306449147, -1.2547171992587236, -1.124341104134747, 0.6487388829662923, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.462820;[1.8114772306449147, -1.2578587919123132, -1.122770307807952, 0.6471680866394973, 0.0029670597283903604, 0.23614304779483278]
2025-10-03 17:04:48.479927;[1.8114772306449147, -1.2592550553139088, -1.1211995114811573, 0.6457718232379019, 0.0029670597283903604, 0.23614304779483278]
