[;2025-10-03 17:04:50.868788;['1.863317', ' -1.1602058', ' -0.69163775', ' 0.28132656', ' -0.00040454892', ' 0.2924709']
[;2025-10-03 17:04:50.984801;['1.863317', ' -1.1602025', ' -0.6916365', ' 0.28132656', ' -0.00040454892', ' 0.2924709']
[;2025-10-03 17:04:51.100787;['1.7224624', ' -1.047861', ' -0.9230756', ' 0.39945704', ' 0.00057316833', ' 0.15219916']
[;2025-10-03 17:04:51.216790;['1.7224624', ' -1.0478585', ' -0.9230748', ' 0.39945704', ' 0.00057316833', ' 0.15219916']
[;2025-10-03 17:04:51.332797;['1.7224624', ' -1.047856', ' -0.92307395', ' 0.39945704', ' 0.00057316833', ' 0.15219916']
[;2025-10-03 17:04:51.468791;['1.7224624', ' -1.0478531', ' -0.923073', ' 0.39945704', ' 0.00057316833', ' 0.15219916']
[;2025-10-03 17:04:51.584790;['1.7610115', ' -1.0400695', ' -0.94163', ' 0.41026652', ' -0.00036965695', ' 0.18985516']
[;2025-10-03 17:04:51.700792;['1.7610115', ' -1.0400679', ' -0.94162893', ' 0.41026652', ' -0.00036965695', ' 0.18985516']
[;2025-10-03 17:04:51.832787;['1.7610115', ' -1.040065', ' -0.941628', ' 0.41026652', ' -0.00036965695', ' 0.18985516']
[;2025-10-03 17:04:51.952789;['1.7610115', ' -1.0400625', ' -0.94162714', ' 0.41026652', ' -0.00036965695', ' 0.18985516']
[;2025-10-03 17:04:52.072942;['1.7991018', ' -1.0360385', ' -0.9510301', ' 0.4165956', ' 0.00017536803', ' 0.2280584']
[;2025-10-03 17:04:52.208804;['1.7991018', ' -1.0360358', ' -0.95102865', ' 0.4165956', ' 0.00017536803', ' 0.2280584']
[;2025-10-03 17:04:52.332790;['1.7991018', ' -1.0360329', ' -0.9510272', ' 0.4165956', ' 0.00017536803', ' 0.2280584']
[;2025-10-03 17:04:52.448798;['1.7991018', ' -1.0360304', ' -0.95102596', ' 0.4165956', ' 0.00017536803', ' 0.2280584']
[;2025-10-03 17:04:52.568788;['1.7991018', ' -1.0360279', ' -0.9510247', ' 0.4165956', ' 0.00017536803', ' 0.2280584']
[;2025-10-03 17:04:52.684798;['1.8369713', ' -1.0361212', ' -0.95026666', ' 0.4152891', ' 0.00022892427', ' 0.26523703']
[;2025-10-03 17:04:52.816791;['1.8369713', ' -1.0361184', ' -0.9502652', ' 0.4152891', ' 0.00022892427', ' 0.26523703']
[;2025-10-03 17:04:52.932792;['1.8369713', ' -1.0361159', ' -0.950264', ' 0.4152891', ' 0.00022892427', ' 0.26523703']
[;2025-10-03 17:04:53.068785;['1.8369713', ' -1.036113', ' -0.95026255', ' 0.4152891', ' 0.00022892427', ' 0.26523703']
[;2025-10-03 17:04:53.184792;['1.8745866', ' -1.0398849', ' -0.9436176', ' 0.41353995', ' -0.0005974146', ' 0.30354482']
[;2025-10-03 17:04:53.300803;['1.8745866', ' -1.0398824', ' -0.94361675', ' 0.41353995', ' -0.0005974146', ' 0.30354482']
[;2025-10-03 17:04:53.432792;['1.8745866', ' -1.0398796', ' -0.9436158', ' 0.41353995', ' -0.0005974146', ' 0.30354482']
[;2025-10-03 17:04:53.572788;['1.8745866', ' -1.0398767', ' -0.94361484', ' 0.41353995', ' -0.0005974146', ' 0.30354482']
[;2025-10-03 17:04:53.701497;['1.7284234', ' -0.950127', ' -1.1272521', ' 0.5066971', ' 0.0014083231', ' 0.15721239']
[;2025-10-03 17:04:53.820790;['1.7284234', ' -0.9501266', ' -1.1272554', ' 0.5066971', ' 0.0014083231', ' 0.15721239']
[;2025-10-03 17:04:53.952791;['1.7284234', ' -0.9501261', ' -1.1272593', ' 0.5066971', ' 0.0014083231', ' 0.15721239']
[;2025-10-03 17:04:54.084806;['1.7284234', ' -0.95012563', ' -1.1272631', ' 0.5066971', ' 0.0014083231', ' 0.15721239']
[;2025-10-03 17:04:54.216824;['1.7686366', ' -0.9433482', ' -1.1418486', ' 0.51323926', ' -0.00013508294', ' 0.19771834']
[;2025-10-03 17:04:54.352806;['1.7686366', ' -0.94334775', ' -1.1418524', ' 0.51323926', ' -0.00013508294', ' 0.19771834']
[;2025-10-03 17:04:54.484797;['1.7686366', ' -0.9433473', ' -1.1418562', ' 0.51323926', ' -0.00013508294', ' 0.19771834']
[;2025-10-03 17:04:54.620874;['1.7686366', ' -0.9433468', ' -1.14186', ' 0.51323926', ' -0.00013508294', ' 0.19771834']
[;2025-10-03 17:04:54.752897;['1.8083035', ' -0.9398711', ' -1.1493732', ' 0.5173895', ' 0.00016037496', ' 0.23690212']
[;2025-10-03 17:04:54.884810;['1.8083035', ' -0.9398706', ' -1.149377', ' 0.5173895', ' 0.00016037496', ' 0.23690212']
[;2025-10-03 17:04:55.020821;['1.8083035', ' -0.9398701', ' -1.1493808', ' 0.5173895', ' 0.00016037496', ' 0.23690212']
[;2025-10-03 17:04:55.152814;['1.8083035', ' -0.93986964', ' -1.1493846', ' 0.5173895', ' 0.00016037496', ' 0.23690212']
[;2025-10-03 17:04:55.268823;['1.8476036', ' -0.9399318', ' -1.1492407', ' 0.5172466', ' 0.00053725624', ' 0.2776205']
[;2025-10-03 17:04:55.400809;['1.8476036', ' -0.93993133', ' -1.1492445', ' 0.5172466', ' 0.00053725624', ' 0.2776205']
[;2025-10-03 17:04:55.532853;['1.8476036', ' -0.93993086', ' -1.1492484', ' 0.5172466', ' 0.00053725624', ' 0.2776205']
[;2025-10-03 17:04:55.652863;['1.8476036', ' -0.93993044', ' -1.1492517', ' 0.5172466', ' 0.00053725624', ' 0.2776205']
[;2025-10-03 17:04:55.768843;['1.886609', ' -0.9433342', ' -1.1447321', ' 0.51862895', ' 2.3784842e-05', ' 0.315779']
[;2025-10-03 17:04:55.884810;['1.886609', ' -0.9433338', ' -1.1447355', ' 0.51862895', ' 2.3784842e-05', ' 0.315779']
[;2025-10-03 17:04:56.000819;['1.886609', ' -0.9433334', ' -1.1447388', ' 0.51862895', ' 2.3784842e-05', ' 0.315779']
[;2025-10-03 17:04:56.116857;['1.886609', ' -0.94333297', ' -1.1447421', ' 0.51862895', ' 2.3784842e-05', ' 0.315779']
[;2025-10-03 17:04:56.232823;['1.7352916', ' -0.8653439', ' -1.3029712', ' 0.5980185', ' 0.0001498551', ' 0.1644263']
[;2025-10-03 17:04:56.352866;['1.7352916', ' -0.8653438', ' -1.3029736', ' 0.5980185', ' 0.0001498551', ' 0.1644263']
[;2025-10-03 17:04:56.472814;['1.7352916', ' -0.8653438', ' -1.3029761', ' 0.5980185', ' 0.0001498551', ' 0.1644263']
[;2025-10-03 17:04:56.600909;['1.7352916', ' -0.8653438', ' -1.302979', ' 0.5980185', ' 0.0001498551', ' 0.1644263']
[;2025-10-03 17:04:56.736827;['1.77702', ' -0.85904837', ' -1.3162051', ' 0.60368264', ' -0.0003863963', ' 0.2063387']
[;2025-10-03 17:04:56.868814;['1.77702', ' -0.8590487', ' -1.3162075', ' 0.60368264', ' -0.0003863963', ' 0.2063387']
[;2025-10-03 17:04:57.000818;['1.77702', ' -0.8590487', ' -1.3162104', ' 0.60368264', ' -0.0003863963', ' 0.2063387']
[;2025-10-03 17:04:57.116814;['1.77702', ' -0.8590487', ' -1.3162129', ' 0.60368264', ' -0.0003863963', ' 0.2063387']
[;2025-10-03 17:04:57.236867;['1.8182122', ' -0.8559344', ' -1.3230816', ' 0.60768485', ' 0.00056371297', ' 0.24728031']
[;2025-10-03 17:04:57.352968;['1.8182122', ' -0.85593617', ' -1.3230844', ' 0.60768485', ' 0.00056371297', ' 0.24728031']
[;2025-10-03 17:04:57.484821;['1.8182122', ' -0.85593617', ' -1.3230872', ' 0.60768485', ' 0.00056371297', ' 0.24728031']
[;2025-10-03 17:04:57.600844;['1.8182122', ' -0.85593617', ' -1.3230897', ' 0.60768485', ' 0.00056371297', ' 0.24728031']
[;2025-10-03 17:04:57.720949;['1.8182122', ' -0.85593617', ' -1.3230922', ' 0.60768485', ' 0.00056371297', ' 0.24728031']
[;2025-10-03 17:04:57.842178;['1.8591505', ' -0.85593796', ' -1.3226532', ' 0.6068109', ' 0.0008090597', ' 0.28861448']
[;2025-10-03 17:04:57.968891;['1.8591505', ' -0.85593796', ' -1.3226557', ' 0.6068109', ' 0.0008090597', ' 0.28861448']
[;2025-10-03 17:04:58.080158;['1.8591505', ' -0.85593796', ' -1.3226582', ' 0.6068109', ' 0.0008090597', ' 0.28861448']
[;2025-10-03 17:04:58.221015;['1.8591505', ' -0.85593796', ' -1.322661', ' 0.6068109', ' 0.0008090597', ' 0.28861448']
[;2025-10-03 17:04:58.341503;['1.8996972', ' -0.8593797', ' -1.3179152', ' 0.6076315', ' 0.00030581673', ' 0.32812366']
[;2025-10-03 17:04:58.473046;['1.8996972', ' -0.8593797', ' -1.3179181', ' 0.6076315', ' 0.00030581673', ' 0.32812366']
[;2025-10-03 17:04:58.596242;['1.8996972', ' -0.8593797', ' -1.3179209', ' 0.6076315', ' 0.00030581673', ' 0.32812366']
[;2025-10-03 17:04:58.736849;['1.8996972', ' -0.8593797', ' -1.3179238', ' 0.6076315', ' 0.00030581673', ' 0.32812366']
[;2025-10-03 17:04:58.856949;['1.7115726', ' -1.4086592', ' -0.27062786', ' 0.110595256', ' 0.00054936827', ' 0.14092794']
[;2025-10-03 17:04:58.963830;['1.7115726', ' -1.4086561', ' -0.2706271', ' 0.110595256', ' 0.00054936827', ' 0.14092794']
[;2025-10-03 17:04:59.100913;['1.7115726', ' -1.4086523', ' -0.27062616', ' 0.110595256', ' 0.00054936827', ' 0.14092794']
[;2025-10-03 17:04:59.220867;['1.7115726', ' -1.408649', ' -0.27062532', ' 0.110595256', ' 0.00054936827', ' 0.14092794']
[;2025-10-03 17:04:59.336843;['1.7474295', ' -1.3871185', ' -0.31643575', ' 0.133718', ' -0.000929346', ' 0.17692427']
[;2025-10-03 17:04:59.453038;['1.7474295', ' -1.3871157', ' -0.3164352', ' 0.133718', ' -0.000929346', ' 0.17692427']
[;2025-10-03 17:04:59.563714;['1.7474295', ' -1.3871124', ' -0.31643456', ' 0.133718', ' -0.000929346', ' 0.17692427']
[;2025-10-03 17:04:59.705186;['1.7474295', ' -1.3871086', ' -0.31643385', ' 0.133718', ' -0.000929346', ' 0.17692427']
[;2025-10-03 17:04:59.815398;['1.782716', ' -1.3791953', ' -0.33202338', ' 0.1394116', ' 9.869253e-05', ' 0.21134236']
[;2025-10-03 17:04:59.953049;['1.782716', ' -1.37921', ' -0.33203593', ' 0.1394116', ' 9.869253e-05', ' 0.21134236']
[;2025-10-03 17:05:00.063472;['1.782716', ' -1.3792067', ' -0.3320353', ' 0.1394116', ' 9.869253e-05', ' 0.21134236']
[;2025-10-03 17:05:00.204834;['1.782716', ' -1.3792028', ' -0.3320346', ' 0.1394116', ' 9.869253e-05', ' 0.21134236']
[;2025-10-03 17:05:00.337862;['1.8180518', ' -1.3792322', ' -0.33242658', ' 0.13986455', ' -0.0006978634', ' 0.24826781']
[;2025-10-03 17:05:00.461033;['1.8180518', ' -1.3792298', ' -0.3324261', ' 0.13986455', ' -0.0006978634', ' 0.24826781']
[;2025-10-03 17:05:00.568897;['1.8180518', ' -1.3792264', ' -0.33242548', ' 0.13986455', ' -0.0006978634', ' 0.24826781']
[;2025-10-03 17:05:00.685674;['1.8180518', ' -1.3792231', ' -0.33242485', ' 0.13986455', ' -0.0006978634', ' 0.24826781']
[;2025-10-03 17:05:00.808991;['1.8180518', ' -1.3792198', ' -0.33242422', ' 0.13986455', ' -0.0006978634', ' 0.24826781']
[;2025-10-03 17:05:00.929065;['1.8528079', ' -1.387715', ' -0.31576172', ' 0.13321243', ' 9.0952446e-05', ' 0.28200877']
[;2025-10-03 17:05:01.052917;['1.8528079', ' -1.3877116', ' -0.3157611', ' 0.13321243', ' 9.0952446e-05', ' 0.28200877']
[;2025-10-03 17:05:01.169025;['1.8528079', ' -1.3877083', ' -0.31576046', ' 0.13321243', ' 9.0952446e-05', ' 0.28200877']
[;2025-10-03 17:05:01.280593;['1.8528079', ' -1.387705', ' -0.31575984', ' 0.13321243', ' 9.0952446e-05', ' 0.28200877']
[;2025-10-03 17:05:01.398048;['1.7169517', ' -1.2126492', ' -0.68632877', ' 0.32898796', ' -0.00025436716', ' 0.14657594']
[;2025-10-03 17:05:01.517715;['1.7169517', ' -1.2126479', ' -0.6863282', ' 0.32898796', ' -0.00025436716', ' 0.14657594']
[;2025-10-03 17:05:01.652866;['1.7169517', ' -1.2126441', ' -0.68632674', ' 0.32898796', ' -0.00025436716', ' 0.14657594']
[;2025-10-03 17:05:01.772934;['1.7169517', ' -1.2126408', ' -0.6863255', ' 0.32898796', ' -0.00025436716', ' 0.14657594']
[;2025-10-03 17:05:01.904945;['1.7540156', ' -1.2030243', ' -0.71047217', ' 0.3435458', ' -0.0009747864', ' 0.18251796']
[;2025-10-03 17:05:02.015488;['1.7540156', ' -1.2030232', ' -0.7104718', ' 0.3435458', ' -0.0009747864', ' 0.18251796']
[;2025-10-03 17:05:02.161008;['1.7540156', ' -1.2030203', ' -0.7104704', ' 0.3435458', ' -0.0009747864', ' 0.18251796']
[;2025-10-03 17:05:02.289047;['1.7540156', ' -1.2030175', ' -0.71046895', ' 0.3435458', ' -0.0009747864', ' 0.18251796']
[;2025-10-03 17:05:02.396050;['1.7906594', ' -1.198612', ' -0.7186634', ' 0.34580106', ' -0.00021272979', ' 0.21984977']
[;2025-10-03 17:05:02.533940;['1.7906594', ' -1.1986213', ' -0.71867096', ' 0.34580106', ' -0.00021272979', ' 0.21984977']
[;2025-10-03 17:05:02.654101;['1.7906594', ' -1.1986188', ' -0.7186697', ' 0.34580106', ' -0.00021272979', ' 0.21984977']
[;2025-10-03 17:05:02.781170;['1.7906594', ' -1.1986159', ' -0.7186683', ' 0.34580106', ' -0.00021272979', ' 0.21984977']
[;2025-10-03 17:05:02.920933;['1.8271428', ' -1.1987233', ' -0.7185902', ' 0.3456946', ' -0.00014286103', ' 0.25544894']
[;2025-10-03 17:05:03.052890;['1.8271428', ' -1.1987219', ' -0.7185894', ' 0.3456946', ' -0.00014286103', ' 0.25544894']
[;2025-10-03 17:05:03.197056;['1.8271428', ' -1.1987194', ' -0.7185882', ' 0.3456946', ' -0.00014286103', ' 0.25544894']
[;2025-10-03 17:05:03.320986;['1.8271428', ' -1.1987162', ' -0.71858656', ' 0.3456946', ' -0.00014286103', ' 0.25544894']
[;2025-10-03 17:05:03.445020;['1.863169', ' -1.2032837', ' -0.7106189', ' 0.34404248', ' 0.000446476', ' 0.29195133']
[;2025-10-03 17:05:03.567463;['1.863169', ' -1.2032686', ' -0.7106083', ' 0.34404248', ' 0.000446476', ' 0.29195133']
[;2025-10-03 17:05:03.694280;['1.863169', ' -1.2032658', ' -0.7106069', ' 0.34404248', ' 0.000446476', ' 0.29195133']
[;2025-10-03 17:05:03.820946;['1.863169', ' -1.2032633', ' -0.7106056', ' 0.34404248', ' 0.000446476', ' 0.29195133']
[;2025-10-03 17:05:03.936879;['1.863169', ' -1.2032608', ' -0.71060437', ' 0.34404248', ' 0.000446476', ' 0.29195133']
[;2025-10-03 17:05:04.073133;['1.7223465', ' -1.0951217', ' -0.9390372', ' 0.46385425', ' 0.0012727004', ' 0.15209864']
[;2025-10-03 17:05:04.204888;['1.7223465', ' -1.0951179', ' -0.93903625', ' 0.46385425', ' 0.0012727004', ' 0.15209864']
[;2025-10-03 17:05:04.337830;['1.7223465', ' -1.0951141', ' -0.9390353', ' 0.46385425', ' 0.0012727004', ' 0.15209864']
[;2025-10-03 17:05:04.457414;['1.7223465', ' -1.0951108', ' -0.93903446', ' 0.46385425', ' 0.0012727004', ' 0.15209864']
[;2025-10-03 17:05:04.569872;['1.761091', ' -1.087592', ' -0.95759624', ' 0.47503325', ' -0.0008199845', ' 0.19087514']
[;2025-10-03 17:05:04.704892;['1.761091', ' -1.0875882', ' -0.9575953', ' 0.47503325', ' -0.0008199845', ' 0.19087514']
[;2025-10-03 17:05:04.825433;['1.761091', ' -1.0875849', ' -0.95759445', ' 0.47503325', ' -0.0008199845', ' 0.19087514']
[;2025-10-03 17:05:04.940862;['1.761091', ' -1.0875815', ' -0.9575936', ' 0.47503325', ' -0.0008199845', ' 0.19087514']
[;2025-10-03 17:05:05.073088;['1.7991534', ' -1.0839374', ' -0.96436095', ' 0.47689456', ' -0.00011823305', ' 0.22826436']
[;2025-10-03 17:05:05.205110;['1.7991534', ' -1.0839336', ' -0.9643595', ' 0.47689456', ' -0.00011823305', ' 0.22826436']
[;2025-10-03 17:05:05.333101;['1.7991534', ' -1.0839298', ' -0.9643581', ' 0.47689456', ' -0.00011823305', ' 0.22826436']
[;2025-10-03 17:05:05.473178;['1.7991534', ' -1.083926', ' -0.96435666', ' 0.47689456', ' -0.00011823305', ' 0.22826436']
[;2025-10-03 17:05:05.588868;['1.8371356', ' -1.0839044', ' -0.9642186', ' 0.47628736', ' -0.000690736', ' 0.26621127']
[;2025-10-03 17:05:05.705643;['1.8371356', ' -1.083901', ' -0.96421736', ' 0.47628736', ' -0.000690736', ' 0.26621127']
[;2025-10-03 17:05:05.816160;['1.8371356', ' -1.0838977', ' -0.9642161', ' 0.47628736', ' -0.000690736', ' 0.26621127']
[;2025-10-03 17:05:05.937370;['1.8371356', ' -1.0838944', ' -0.96421486', ' 0.47628736', ' -0.000690736', ' 0.26621127']
[;2025-10-03 17:05:06.065753;['1.87467', ' -1.087507', ' -0.9588949', ' 0.47693703', ' -0.0010286854', ' 0.30390197']
[;2025-10-03 17:05:06.208911;['1.87467', ' -1.0875032', ' -0.9588939', ' 0.47693703', ' -0.0010286854', ' 0.30390197']
[;2025-10-03 17:05:06.329825;['1.87467', ' -1.0874999', ' -0.95889306', ' 0.47693703', ' -0.0010286854', ' 0.30390197']
[;2025-10-03 17:05:06.456887;['1.87467', ' -1.087496', ' -0.9588921', ' 0.47693703', ' -0.0010286854', ' 0.30390197']
[;2025-10-03 17:05:06.565855;['1.7285299', ' -1.0014027', ' -1.1403049', ' 0.5709475', ' 0.00083979894', ' 0.15817577']
[;2025-10-03 17:05:06.705023;['1.7285299', ' -1.0014013', ' -1.1403081', ' 0.5709475', ' 0.00083979894', ' 0.15817577']
[;2025-10-03 17:05:06.821374;['1.7285299', ' -1.0013988', ' -1.1403115', ' 0.5709475', ' 0.00083979894', ' 0.15817577']
[;2025-10-03 17:05:06.950985;['1.7285299', ' -1.001396', ' -1.1403153', ' 0.5709475', ' 0.00083979894', ' 0.15817577']
[;2025-10-03 17:05:07.088894;['1.7687752', ' -0.99490213', ' -1.1552377', ' 0.57837236', ' -0.00085051835', ' 0.19745918']
[;2025-10-03 17:05:07.214871;['1.7687752', ' -0.994902', ' -1.1552399', ' 0.57837236', ' -0.00085051835', ' 0.19745918']
[;2025-10-03 17:05:07.347588;['1.7687752', ' -0.994902', ' -1.1552428', ' 0.57837236', ' -0.00085051835', ' 0.19745918']
[;2025-10-03 17:05:07.465136;['1.7687752', ' -0.994902', ' -1.1552453', ' 0.57837236', ' -0.00085051835', ' 0.19745918']
[;2025-10-03 17:05:07.585309;['1.8084126', ' -0.99164337', ' -1.162797', ' 0.5829957', ' -0.00042361437', ' 0.23722357']
[;2025-10-03 17:05:07.716581;['1.8084126', ' -0.99164325', ' -1.1627995', ' 0.5829957', ' -0.00042361437', ' 0.23722357']
[;2025-10-03 17:05:07.857539;['1.8084126', ' -0.99164325', ' -1.1628023', ' 0.5829957', ' -0.00042361437', ' 0.23722357']
[;2025-10-03 17:05:07.977172;['1.8084126', ' -0.99164325', ' -1.1628048', ' 0.5829957', ' -0.00042361437', ' 0.23722357']
