x,y,z,d
-0.03,0.21502056599432368,0.10805,0.0038168556056916714,0
-0.020000000000000004,0.21502056599432368,0.10805,0.004801599774509668,0
-0.009999999999999995,0.21502056599432368,0.10805,0.005031113512814045,0
0.0,0.21502056599432368,0.10805,0.005347367376089096,0
0.010000000000000002,0.21502056599432368,0.10805,0.005455927923321724,0
0.020000000000000004,0.21502056599432368,0.10805,0.005875422153621912,0
0.030000000000000002,0.21502056599432368,0.10805,0.005361533723771572,0
0.04,0.21502056599432368,0.10805,0.004596106242388487,0
0.05,0.21502056599432368,0.10805,0.004945623222738504,0
-0.039999999999999994,0.22502056599432366,0.10805,0.005773398093879223,0
-0.03,0.22502056599432366,0.10805,0.003823579056188464,0
-0.020000000000000004,0.22502056599432366,0.10805,0.005352103617042303,0
-0.009999999999999995,0.22502056599432366,0.10805,0.005714171566069126,0
0.0,0.22502056599432366,0.10805,0.005486655980348587,0
0.010000000000000002,0.22502056599432366,0.10805,0.005600782576948404,0
0.020000000000000004,0.22502056599432366,0.10805,0.006047585979104042,0
0.030000000000000002,0.22502056599432366,0.10805,0.005711976904422045,0
0.04,0.22502056599432366,0.10805,0.004319115541875362,0
0.05,0.22502056599432366,0.10805,0.004814727697521448,0
-0.039999999999999994,0.23502056599432367,0.10805,0.00603855587542057,0
-0.03,0.23502056599432367,0.10805,0.004248583223670721,0
-0.020000000000000004,0.23502056599432367,0.10805,0.006765088066458702,0
-0.009999999999999995,0.23502056599432367,0.10805,0.006895309779793024,0
0.0,0.23502056599432367,0.10805,0.007485900539904833,0
0.010000000000000002,0.23502056599432367,0.10805,0.007450614124536514,0
0.020000000000000004,0.23502056599432367,0.10805,0.007827306166291237,0
0.030000000000000002,0.23502056599432367,0.10805,0.007014617323875427,0
0.04,0.23502056599432367,0.10805,0.004929359536617994,0
0.05,0.23502056599432367,0.10805,0.0047841379418969154,0
-0.039999999999999994,0.24502056599432367,0.10805,0.006529687438160181,0
-0.03,0.24502056599432367,0.10805,0.005783054977655411,0
-0.020000000000000004,0.24502056599432367,0.10805,0.007430403493344784,0
-0.009999999999999995,0.24502056599432367,0.10805,0.008197471499443054,0
0.0,0.24502056599432367,0.10805,0.006284589413553476,0
0.010000000000000002,0.24502056599432367,0.10805,0.00626384885981679,0
0.020000000000000004,0.24502056599432367,0.10805,0.006617165170609951,0
0.030000000000000002,0.24502056599432367,0.10805,0.005926607642322779,0
0.04,0.24502056599432367,0.10805,0.0058769891038537025,0
0.05,0.24502056599432367,0.10805,0.005590546876192093,0
-0.039999999999999994,0.25502056599432366,0.10805,0.007584155537188053,0
-0.03,0.25502056599432366,0.10805,0.007090973202139139,0
-0.020000000000000004,0.25502056599432366,0.10805,0.008833791129291058,0
-0.009999999999999995,0.25502056599432366,0.10805,0.007338771130889654,0
0.0,0.25502056599432366,0.10805,0.007144764065742493,0
0.010000000000000002,0.25502056599432366,0.10805,0.006573288235813379,0
0.020000000000000004,0.25502056599432366,0.10805,0.007034309208393097,0
0.030000000000000002,0.25502056599432366,0.10805,0.00622380618005991,0
0.04,0.25502056599432366,0.10805,0.005974719300866127,0
0.05,0.25502056599432366,0.10805,0.005968485027551651,0
-0.039999999999999994,0.26502056599432366,0.10805,0.006903856061398983,0
-0.03,0.26502056599432366,0.10805,0.008014383725821972,0
-0.020000000000000004,0.26502056599432366,0.10805,0.009107816033065319,0
-0.009999999999999995,0.26502056599432366,0.10805,0.008608761243522167,0
0.0,0.26502056599432366,0.10805,0.00819368939846754,0
0.010000000000000002,0.26502056599432366,0.10805,0.005226121284067631,0
0.020000000000000004,0.26502056599432366,0.10805,0.006140425335615873,0
0.030000000000000002,0.26502056599432366,0.10805,0.006174373906105757,0
0.04,0.26502056599432366,0.10805,0.0068947672843933105,0
0.05,0.26502056599432366,0.10805,0.006632491480559111,0
-0.039999999999999994,0.17502056599432367,0.11804999999999999,0.0052161565981805325,0
-0.03,0.17502056599432367,0.11804999999999999,0.005083748139441013,0
-0.020000000000000004,0.17502056599432367,0.11804999999999999,0.004950814880430698,0
-0.009999999999999995,0.17502056599432367,0.11804999999999999,0.005158092826604843,0
0.0,0.17502056599432367,0.11804999999999999,0.004350426606833935,0
0.010000000000000002,0.17502056599432367,0.11804999999999999,0.004428045824170113,0
0.020000000000000004,0.17502056599432367,0.11804999999999999,0.0047635724768042564,0
0.030000000000000002,0.17502056599432367,0.11804999999999999,0.005794086027890444,0
0.04,0.17502056599432367,0.11804999999999999,0.005848561879247427,0
0.05,0.17502056599432367,0.11804999999999999,0.005400849040597677,0
-0.039999999999999994,0.18502056599432365,0.11804999999999999,0.0037590605206787586,0
-0.03,0.18502056599432365,0.11804999999999999,0.0023471114691346884,0
-0.020000000000000004,0.18502056599432365,0.11804999999999999,0.0029464527033269405,0
-0.009999999999999995,0.18502056599432365,0.11804999999999999,0.00295840366743505,0
0.0,0.18502056599432365,0.11804999999999999,0.002696384908631444,0
0.010000000000000002,0.18502056599432365,0.11804999999999999,0.002523752860724926,0
0.020000000000000004,0.18502056599432365,0.11804999999999999,0.0025706777814775705,0
0.030000000000000002,0.18502056599432365,0.11804999999999999,0.003542330116033554,0
0.04,0.18502056599432365,0.11804999999999999,0.0035819057375192642,0
0.05,0.18502056599432365,0.11804999999999999,0.003062657779082656,0
-0.039999999999999994,0.19502056599432366,0.11804999999999999,0.003702510381117463,0
-0.03,0.19502056599432366,0.11804999999999999,0.002726334612816572,0
-0.020000000000000004,0.19502056599432366,0.11804999999999999,0.0040820082649588585,0
-0.009999999999999995,0.19502056599432366,0.11804999999999999,0.004550829529762268,0
0.0,0.19502056599432366,0.11804999999999999,0.004003528971225023,0
0.010000000000000002,0.19502056599432366,0.11804999999999999,0.0039585055783391,0
0.020000000000000004,0.19502056599432366,0.11804999999999999,0.0042906226590275764,0
0.030000000000000002,0.19502056599432366,0.11804999999999999,0.004817758686840534,0
0.04,0.19502056599432366,0.11804999999999999,0.003544971812516451,0
0.05,0.19502056599432366,0.11804999999999999,0.004654780961573124,0
-0.039999999999999994,0.20502056599432367,0.11804999999999999,0.005465558730065823,0
-0.03,0.20502056599432367,0.11804999999999999,0.004086005035787821,0
-0.020000000000000004,0.20502056599432367,0.11804999999999999,0.004667708184570074,0
-0.009999999999999995,0.20502056599432367,0.11804999999999999,0.005074911750853062,0
0.0,0.20502056599432367,0.11804999999999999,0.005126721225678921,0
0.010000000000000002,0.20502056599432367,0.11804999999999999,0.005107402335852385,0
0.020000000000000004,0.20502056599432367,0.11804999999999999,0.005617533810436726,0
0.030000000000000002,0.20502056599432367,0.11804999999999999,0.004907571244984865,0
0.04,0.20502056599432367,0.11804999999999999,0.004285808652639389,0
0.05,0.20502056599432367,0.11804999999999999,0.0046881577000021935,0
-0.039999999999999994,0.21502056599432368,0.11804999999999999,0.005363487172871828,0
-0.03,0.21502056599432368,0.11804999999999999,0.004850307013839483,0
-0.020000000000000004,0.21502056599432368,0.11804999999999999,0.005479226354509592,0
-0.009999999999999995,0.21502056599432368,0.11804999999999999,0.00585346482694149,0
0.0,0.21502056599432368,0.11804999999999999,0.0060455817729234695,0
0.010000000000000002,0.21502056599432368,0.11804999999999999,0.006123070139437914,0
0.020000000000000004,0.21502056599432368,0.11804999999999999,0.006486606318503618,0
0.030000000000000002,0.21502056599432368,0.11804999999999999,0.006296196021139622,0
0.04,0.21502056599432368,0.11804999999999999,0.004979423247277737,0
0.05,0.21502056599432368,0.11804999999999999,0.005226781591773033,0
-0.039999999999999994,0.22502056599432366,0.11804999999999999,0.005434954538941383,0
-0.03,0.22502056599432366,0.11804999999999999,0.004935009405016899,0
-0.020000000000000004,0.22502056599432366,0.11804999999999999,0.005379387643188238,0
-0.009999999999999995,0.22502056599432366,0.11804999999999999,0.006862325128167868,0
0.0,0.22502056599432366,0.11804999999999999,0.006808443460613489,0
0.010000000000000002,0.22502056599432366,0.11804999999999999,0.00672012846916914,0
0.020000000000000004,0.22502056599432366,0.11804999999999999,0.007196566555649042,0
0.030000000000000002,0.22502056599432366,0.11804999999999999,0.006504158955067396,0
0.04,0.22502056599432366,0.11804999999999999,0.004749047104269266,0
0.05,0.22502056599432366,0.11804999999999999,0.003285401500761509,0
-0.039999999999999994,0.23502056599432367,0.11804999999999999,0.005859405733644962,0
-0.03,0.23502056599432367,0.11804999999999999,0.004491998814046383,0
-0.020000000000000004,0.23502056599432367,0.11804999999999999,0.005746430717408657,0
-0.009999999999999995,0.23502056599432367,0.11804999999999999,0.007230535615235567,0
0.0,0.23502056599432367,0.11804999999999999,0.007589874789118767,0
0.010000000000000002,0.23502056599432367,0.11804999999999999,0.007390384562313557,0
0.020000000000000004,0.23502056599432367,0.11804999999999999,0.007727341260761023,0
0.030000000000000002,0.23502056599432367,0.11804999999999999,0.0067258570343256,0
0.04,0.23502056599432367,0.11804999999999999,0.005088930018246174,0
0.05,0.23502056599432367,0.11804999999999999,0.004524265881627798,0
-0.039999999999999994,0.24502056599432367,0.11804999999999999,0.006596524268388748,0
-0.03,0.24502056599432367,0.11804999999999999,0.005886893719434738,0
-0.020000000000000004,0.24502056599432367,0.11804999999999999,0.007483869791030884,0
-0.009999999999999995,0.24502056599432367,0.11804999999999999,0.007219644263386726,0
0.0,0.24502056599432367,0.11804999999999999,0.00687875272706151,0
0.010000000000000002,0.24502056599432367,0.11804999999999999,0.006678292527794838,0
0.020000000000000004,0.24502056599432367,0.11804999999999999,0.007032178808003664,0
0.030000000000000002,0.24502056599432367,0.11804999999999999,0.007087466306984425,0
0.04,0.24502056599432367,0.11804999999999999,0.005201316904276609,0
0.05,0.24502056599432367,0.11804999999999999,0.005352912936359644,0
-0.039999999999999994,0.25502056599432366,0.11804999999999999,0.0062303561717271805,0
-0.03,0.25502056599432366,0.11804999999999999,0.006205336656421423,0
-0.020000000000000004,0.25502056599432366,0.11804999999999999,0.007181689143180847,0
-0.009999999999999995,0.25502056599432366,0.11804999999999999,0.008893413469195366,0
0.0,0.25502056599432366,0.11804999999999999,0.007142284419387579,0
0.010000000000000002,0.25502056599432366,0.11804999999999999,0.007147838827222586,0
0.020000000000000004,0.25502056599432366,0.11804999999999999,0.007544014137238264,0
0.030000000000000002,0.25502056599432366,0.11804999999999999,0.006722846534103155,0
0.04,0.25502056599432366,0.11804999999999999,0.0054987468756735325,0
0.05,0.25502056599432366,0.11804999999999999,0.006618427112698555,0
-0.039999999999999994,0.26502056599432366,0.11804999999999999,0.006831603590399027,0
-0.03,0.26502056599432366,0.11804999999999999,0.007772426120936871,0
-0.020000000000000004,0.26502056599432366,0.11804999999999999,0.00886329635977745,0
-0.009999999999999995,0.26502056599432366,0.11804999999999999,0.008159153163433075,0
0.0,0.26502056599432366,0.11804999999999999,0.008984483778476715,0
0.010000000000000002,0.26502056599432366,0.11804999999999999,0.008921167813241482,0
0.020000000000000004,0.26502056599432366,0.11804999999999999,0.013711496256291866,0
0.030000000000000002,0.26502056599432366,0.11804999999999999,0.006921669933944941,0
0.04,0.26502056599432366,0.11804999999999999,0.005336345639079809,0
0.05,0.26502056599432366,0.11804999999999999,0.006099101155996323,0
-0.039999999999999994,0.17502056599432367,0.12805,0.005166197661310434,0
-0.03,0.17502056599432367,0.12805,0.005016574170440435,0
-0.020000000000000004,0.17502056599432367,0.12805,0.003053706604987383,0
-0.009999999999999995,0.17502056599432367,0.12805,0.003828877815976739,0
0.0,0.17502056599432367,0.12805,0.0037011222448199987,0
0.010000000000000002,0.17502056599432367,0.12805,0.0038511522579938173,0
0.020000000000000004,0.17502056599432367,0.12805,0.004302854184061289,0
0.030000000000000002,0.17502056599432367,0.12805,0.004573281388729811,0
0.04,0.17502056599432367,0.12805,0.004001798573881388,0
0.05,0.17502056599432367,0.12805,0.0028622981626540422,0
-0.039999999999999994,0.18502056599432365,0.12805,0.004563767462968826,0
-0.03,0.18502056599432365,0.12805,0.0029545575380325317,0
-0.020000000000000004,0.18502056599432365,0.12805,0.0036447641905397177,0
-0.009999999999999995,0.18502056599432365,0.12805,0.003732461715117097,0
0.0,0.18502056599432365,0.12805,0.0038531189784407616,0
0.010000000000000002,0.18502056599432365,0.12805,0.003988001495599747,0
0.020000000000000004,0.18502056599432365,0.12805,0.004362158942967653,0
0.030000000000000002,0.18502056599432365,0.12805,0.004297497216612101,0
0.04,0.18502056599432365,0.12805,0.0035577048547565937,0
0.05,0.18502056599432365,0.12805,0.0026074578054249287,0
-0.039999999999999994,0.19502056599432366,0.12805,0.004436802584677935,0
-0.03,0.19502056599432366,0.12805,0.0029933892656117678,0
-0.020000000000000004,0.19502056599432366,0.12805,0.003334888955578208,0
-0.009999999999999995,0.19502056599432366,0.12805,0.004405658692121506,0
0.0,0.19502056599432366,0.12805,0.004256909713149071,0
0.010000000000000002,0.19502056599432366,0.12805,0.004021171480417252,0
0.020000000000000004,0.19502056599432366,0.12805,0.00436299666762352,0
0.030000000000000002,0.19502056599432366,0.12805,0.004282291978597641,0
0.04,0.19502056599432366,0.12805,0.0035040820948779583,0
0.05,0.19502056599432366,0.12805,0.0035597446840256453,0
-0.039999999999999994,0.20502056599432367,0.12805,0.08914286643266678,0
-0.03,0.20502056599432367,0.12805,0.07925206422805786,0
-0.020000000000000004,0.20502056599432367,0.12805,0.06941511482000351,0
-0.009999999999999995,0.20502056599432367,0.12805,0.059579260647296906,0
0.0,0.20502056599432367,0.12805,0.04983903840184212,0
0.010000000000000002,0.20502056599432367,0.12805,0.04036221280694008,0
0.020000000000000004,0.20502056599432367,0.12805,0.03088296763598919,0
0.030000000000000002,0.20502056599432367,0.12805,0.022109592333436012,0
0.04,0.20502056599432367,0.12805,0.014975876547396183,0
0.05,0.20502056599432367,0.12805,0.012541262432932854,0
-0.039999999999999994,0.21502056599432368,0.12805,0.09114865958690643,0
-0.03,0.21502056599432368,0.12805,0.08139241486787796,0
-0.020000000000000004,0.21502056599432368,0.12805,0.005553955212235451,0
-0.009999999999999995,0.21502056599432368,0.12805,0.005338016431778669,0
0.0,0.21502056599432368,0.12805,0.005740348249673843,0
0.010000000000000002,0.21502056599432368,0.12805,0.005870442371815443,0
0.020000000000000004,0.21502056599432368,0.12805,0.006222361698746681,0
0.030000000000000002,0.21502056599432368,0.12805,0.005772311706095934,0
0.04,0.21502056599432368,0.12805,0.00417321315035224,0
0.05,0.21502056599432368,0.12805,0.005031704902648926,0
-0.039999999999999994,0.22502056599432366,0.12805,0.005497705657035112,0
-0.03,0.22502056599432366,0.12805,0.004103575833141804,0
-0.020000000000000004,0.22502056599432366,0.12805,0.006175572983920574,0
-0.009999999999999995,0.22502056599432366,0.12805,0.006911883596330881,0
0.0,0.22502056599432366,0.12805,0.006484142038971186,0
0.010000000000000002,0.22502056599432366,0.12805,0.006248129066079855,0
0.020000000000000004,0.22502056599432366,0.12805,0.006573502905666828,0
0.030000000000000002,0.22502056599432366,0.12805,0.006497604306787252,0
0.04,0.22502056599432366,0.12805,0.004353530239313841,0
0.05,0.22502056599432366,0.12805,0.005039209965616465,0
-0.039999999999999994,0.23502056599432367,0.12805,0.006167640443891287,0
-0.03,0.23502056599432367,0.12805,0.0057961707934737206,0
-0.020000000000000004,0.23502056599432367,0.12805,0.006388247478753328,0
-0.009999999999999995,0.23502056599432367,0.12805,0.006759815849363804,0
0.0,0.23502056599432367,0.12805,0.006461773067712784,0
0.010000000000000002,0.23502056599432367,0.12805,0.006404077168554068,0
0.020000000000000004,0.23502056599432367,0.12805,0.006332086399197578,0
0.030000000000000002,0.23502056599432367,0.12805,0.005749109201133251,0
0.04,0.23502056599432367,0.12805,0.004727598745375872,0
0.05,0.23502056599432367,0.12805,0.004668259993195534,0
-0.039999999999999994,0.24502056599432367,0.12805,0.006838080007582903,0
-0.03,0.24502056599432367,0.12805,0.005888212472200394,0
-0.020000000000000004,0.24502056599432367,0.12805,0.007554545532912016,0
-0.009999999999999995,0.24502056599432367,0.12805,0.007673014421015978,0
0.0,0.24502056599432367,0.12805,0.00795066263526678,0
0.010000000000000002,0.24502056599432367,0.12805,0.007761278189718723,0
0.020000000000000004,0.24502056599432367,0.12805,0.007901792414486408,0
0.030000000000000002,0.24502056599432367,0.12805,0.007023422513157129,0
0.04,0.24502056599432367,0.12805,0.005010056309401989,0
0.05,0.24502056599432367,0.12805,0.006045482587069273,0
-0.039999999999999994,0.25502056599432366,0.12805,0.007098204456269741,0
-0.03,0.25502056599432366,0.12805,0.006471992935985327,0
-0.020000000000000004,0.25502056599432366,0.12805,0.007336519192904234,0
-0.009999999999999995,0.25502056599432366,0.12805,0.008904586546123028,0
0.0,0.25502056599432366,0.12805,0.006830673199146986,0
0.010000000000000002,0.25502056599432366,0.12805,0.006755138747394085,0
0.020000000000000004,0.25502056599432366,0.12805,0.0070489016361534595,0
0.030000000000000002,0.25502056599432366,0.12805,0.005627568811178207,0
0.04,0.25502056599432366,0.12805,0.006390821188688278,0
0.05,0.25502056599432366,0.12805,0.006189628038555384,0
-0.039999999999999994,0.26502056599432366,0.12805,0.006715676747262478,0
-0.03,0.26502056599432366,0.12805,0.00758893508464098,0
-0.020000000000000004,0.26502056599432366,0.12805,0.009827940724790096,0
-0.009999999999999995,0.26502056599432366,0.12805,0.009084035642445087,0
0.0,0.26502056599432366,0.12805,0.008808005601167679,0
0.010000000000000002,0.26502056599432366,0.12805,0.008383151143789291,0
0.020000000000000004,0.26502056599432366,0.12805,0.008684555068612099,0
0.030000000000000002,0.26502056599432366,0.12805,0.007583423051983118,0
0.04,0.26502056599432366,0.12805,0.006226090248674154,0
0.05,0.26502056599432366,0.12805,0.0066681294701993465,0
-0.039999999999999994,0.17502056599432367,0.13805,0.004841240122914314,0
-0.03,0.17502056599432367,0.13805,0.004437220748513937,0
-0.020000000000000004,0.17502056599432367,0.13805,0.003621748648583889,0
-0.009999999999999995,0.17502056599432367,0.13805,0.004231810104101896,0
0.0,0.17502056599432367,0.13805,0.0041096406057477,0
0.010000000000000002,0.17502056599432367,0.13805,0.004255540203303099,0
0.020000000000000004,0.17502056599432367,0.13805,0.004503877367824316,0
0.030000000000000002,0.17502056599432367,0.13805,0.004195312969386578,0
0.04,0.17502056599432367,0.13805,0.0035510242450982332,0
0.05,0.17502056599432367,0.13805,0.0021164026111364365,0
-0.039999999999999994,0.18502056599432365,0.13805,0.005646105855703354,0
-0.03,0.18502056599432365,0.13805,0.0035182381980121136,0
-0.020000000000000004,0.18502056599432365,0.13805,0.0040800017304718494,0
-0.009999999999999995,0.18502056599432365,0.13805,0.004783994052559137,0
0.0,0.18502056599432365,0.13805,0.0047022998332977295,0
0.010000000000000002,0.18502056599432365,0.13805,0.004851618781685829,0
