-0.039999999999999994, 0.19502056599432366, 0.09805;(-0.00239022311899751, 0.0014509374521402274, 0.000554794494855057)
-0.03, 0.19502056599432366, 0.09805;(0.0012510170399751032, -0.0006723412953734409, -0.00016450814664871471)
-0.020000000000000004, 0.19502056599432366, 0.09805;(0.0019127683543808845, -0.0006807727176569578, -6.811876314649634e-05)
-0.009999999999999995, 0.19502056599432366, 0.09805;(0.0016320513770328223, -0.000615152070792574, 0.00018558682151668948)
0.0, 0.19502056599432366, 0.09805;(0.0019542029056509288, -0.0005809752335796392, 0.00020454009422586628)
0.010000000000000002, 0.19502056599432366, 0.09805;(0.001657037824323351, -0.0004361860342524948, 0.00020853189224266655)
0.020000000000000004, 0.19502056599432366, 0.09805;(0.0015213477036730427, 0.00028928596056795874, 0.00019334386398685288)
0.030000000000000002, 0.19502056599432366, 0.09805;(0.0011413861145887876, 0.0010366278783078275, 0.00030016996512291505)
0.04, 0.19502056599432366, 0.09805;(0.0013908300799112538, 0.000589764967871026, -0.00014528923501931634)
0.05, 0.19502056599432366, 0.09805;(0.0013964527890932624, 0.0021173452644421553, 0.0018960152209029912)
-0.039999999999999994, 0.20502056599432367, 0.09805;(-0.0030179089284804103, 0.0017061626698016696, 0.0019689624564863673)
-0.03, 0.20502056599432367, 0.09805;(0.0008861067102954173, 0.0017575235736091155, 0.002568898914618492)
-0.020000000000000004, 0.20502056599432367, 0.09805;(0.00047846468465157985, 0.0019253370699832961, 0.0030323076541484695)
-0.009999999999999995, 0.20502056599432367, 0.09805;(0.0009921730540773093, 0.001699723833062522, 0.0031675214279140856)
0.0, 0.20502056599432367, 0.09805;(0.0011577935436894405, 0.0018753266277937441, 0.0032273109206182177)
0.010000000000000002, 0.20502056599432367, 0.09805;(0.0008282021855611724, 0.0024296168869859247, 0.00337325251807484)
0.020000000000000004, 0.20502056599432367, 0.09805;(0.0008795690793287347, 0.0030898012064600466, 0.0033736414891849253)
0.030000000000000002, 0.20502056599432367, 0.09805;(0.0012703642034868658, 0.0028289841963553553, 0.002886324732647827)
0.04, 0.20502056599432367, 0.09805;(0.0014004906021776939, 0.00221831512304424, 0.0021450652819437893)
0.05, 0.20502056599432367, 0.09805;(0.0015433659710126918, 0.0025313884174378853, 0.0024637058296349407)
-0.039999999999999994, 0.21502056599432368, 0.09805;(-0.0037321489976790967, 0.0033776763244535435, 0.0033406184101578834)
-0.03, 0.21502056599432368, 0.09805;(0.0008129079775258397, 0.0016837681718827602, 0.0028374398295683972)
-0.020000000000000004, 0.21502056599432368, 0.09805;(0.0004440418158358217, 0.0023951522754462606, 0.0037095030496163417)
-0.009999999999999995, 0.21502056599432368, 0.09805;(0.000774914027666062, 0.002162208193226711, 0.003899410925901528)
0.0, 0.21502056599432368, 0.09805;(0.0007764522911769154, 0.0026432587738537405, 0.0041647905760359705)
0.010000000000000002, 0.21502056599432368, 0.09805;(0.0006658923996639143, 0.0028683942987838273, 0.004162947570229239)
0.020000000000000004, 0.21502056599432368, 0.09805;(0.0009112787644350029, 0.0035249579833772637, 0.004160647866701228)
0.030000000000000002, 0.21502056599432368, 0.09805;(0.001147644171579993, 0.003083933185878268, 0.0034532585738917404)
0.04, 0.21502056599432368, 0.09805;(0.001321329563736151, 0.0027726958002660396, 0.0027036170485316424)
0.05, 0.21502056599432368, 0.09805;(0.0014652255566771008, 0.002985705170926084, 0.0029508932610037703)
-0.039999999999999994, 0.22502056599432366, 0.09805;(-0.003425897365524039, 0.0025644105289929775, 0.0029624224773358854)
-0.03, 0.22502056599432366, 0.09805;(0.0003466330672450141, 0.001970691189870838, 0.003280137876477185)
-0.020000000000000004, 0.22502056599432366, 0.09805;(0.0002880864301030399, 0.0028453989922453404, 0.004365658708835249)
-0.009999999999999995, 0.22502056599432366, 0.09805;(0.0004932295126979219, 0.002630565040907751, 0.004596717334208161)
0.0, 0.22502056599432366, 0.09805;(0.0004732569336265571, 0.0026650173292482315, 0.00465191286103632)
0.010000000000000002, 0.22502056599432366, 0.09805;(0.0006510949633856764, 0.0029228072981128395, 0.00464431565038026)
0.020000000000000004, 0.22502056599432366, 0.09805;(0.0008888202247777852, 0.003600753090218095, 0.004635800320061653)
0.030000000000000002, 0.22502056599432366, 0.09805;(0.000758218125654856, 0.003732966835141932, 0.004219602818809745)
0.04, 0.22502056599432366, 0.09805;(0.0012248467919348666, 0.0031727776847857714, 0.0031652363754191143)
0.05, 0.22502056599432366, 0.09805;(0.0011649034823842108, 0.002992976328381386, 0.0031619429140326144)
-0.039999999999999994, 0.23502056599432367, 0.09805;(-0.0038233664990603086, 0.003285290473862751, 0.004144166627943563)
-0.03, 0.23502056599432367, 0.09805;(0.00071751870602587, 0.0019035701486834478, 0.003853344560125399)
-0.020000000000000004, 0.23502056599432367, 0.09805;(-3.5505789303322266e-06, 0.003681265006252432, 0.005777087901192815)
-0.009999999999999995, 0.23502056599432367, 0.09805;(-0.00032136034156308654, 0.003789714374870329, 0.006194945896064244)
0.0, 0.23502056599432367, 0.09805;(8.280288155534416e-05, 0.0034616340777760546, 0.006095432839998832)
0.010000000000000002, 0.23502056599432367, 0.09805;(0.0002999668792213212, 0.003617899337291952, 0.005968680785046546)
0.020000000000000004, 0.23502056599432367, 0.09805;(0.0004158659715274987, 0.004003486776716386, 0.00587683381536494)
0.030000000000000002, 0.23502056599432367, 0.09805;(0.0005140309282320281, 0.0048876372833542014, 0.0057845402029171045)
0.04, 0.23502056599432367, 0.09805;(0.0010671198881090152, 0.003619426647362284, 0.004132236992455185)
0.05, 0.23502056599432367, 0.09805;(0.0010514700844707556, 0.0020608474484251904, 0.00187445201090089)
-0.039999999999999994, 0.24502056599432367, 0.09805;(-0.003163499016149117, 0.0024708914254912284, 0.003560185816581324)
-0.03, 0.24502056599432367, 0.09805;(0.0011678953962711257, 0.0026860973913175046, 0.004404252210704049)
-0.020000000000000004, 0.24502056599432367, 0.09805;(0.00012068664480711921, 0.0035011817157016845, 0.005886582904499199)
-0.009999999999999995, 0.24502056599432367, 0.09805;(0.0004160836484587826, 0.004092437367995, 0.0065287583321742)
0.0, 0.24502056599432367, 0.09805;(0.0001405430100423917, 0.0035452163540034276, 0.006302416629315202)
0.010000000000000002, 0.24502056599432367, 0.09805;(0.0004933392732659175, 0.003867007936406791, 0.0062783938398189715)
0.020000000000000004, 0.24502056599432367, 0.09805;(0.0008758792251484064, 0.004400723491735953, 0.006294079866554114)
0.030000000000000002, 0.24502056599432367, 0.09805;(0.0007659446276090665, 0.004327251932182252, 0.005557704583716891)
0.04, 0.24502056599432367, 0.09805;(0.001181899778582518, 0.00289493111735864, 0.0034769869611150223)
0.05, 0.24502056599432367, 0.09805;(0.0012246642595232435, 0.003413649931482854, 0.0041692323433941)
-0.039999999999999994, 0.25502056599432366, 0.09805;(-0.003145793332767731, 0.0031161514852819927, 0.004474448081142307)
-0.03, 0.25502056599432366, 0.09805;(0.0005887434991656837, 0.00348108249963347, 0.0055875115140516796)
-0.020000000000000004, 0.25502056599432366, 0.09805;(0.00010959778600373032, 0.0038742574619972103, 0.006731640864734795)
-0.009999999999999995, 0.25502056599432366, 0.09805;(0.0005607182549986784, 0.004188576420515733, 0.007126493905799877)
0.0, 0.25502056599432366, 0.09805;(0.0003589628532340212, 0.004592597047988811, 0.00761255406622309)
0.010000000000000002, 0.25502056599432366, 0.09805;(0.0003740932805971972, 0.0047676683788765994, 0.007464991785208777)
0.020000000000000004, 0.25502056599432366, 0.09805;(0.0008066574808538174, 0.005262606413537485, 0.0074997447120265515)
0.030000000000000002, 0.25502056599432366, 0.09805;(0.0008258389675215132, 0.004393008016046418, 0.005960936926817442)
0.04, 0.25502056599432366, 0.09805;(0.0014742168043289372, 0.002708014882388532, 0.0036077216766543657)
0.05, 0.25502056599432366, 0.09805;(0.0011551187198280133, 0.0033056338592825085, 0.004242962167954084)
-0.039999999999999994, 0.26502056599432366, 0.09805;(-0.00366122880781862, 0.0031502987692488826, 0.004665019220836716)
-0.03, 0.26502056599432366, 0.09805;(0.00020018608686419095, 0.0038094627973825346, 0.006241663355359139)
-0.020000000000000004, 0.26502056599432366, 0.09805;(-8.752823494704784e-05, 0.005065898824705706, 0.00816273183076388)
-0.009999999999999995, 0.26502056599432366, 0.09805;(0.0007088422535093345, 0.004616790588253705, 0.007708962112223147)
0.0, 0.26502056599432366, 0.09805;(0.0006654556391606889, 0.0042034873184929045, 0.007582208099079474)
0.010000000000000002, 0.26502056599432366, 0.09805;(0.0004351770738978914, 0.004057225180240764, 0.007232940523062115)
0.020000000000000004, 0.26502056599432366, 0.09805;(0.0008778197996057897, 0.004554192430203607, 0.007267507450515007)
0.030000000000000002, 0.26502056599432366, 0.09805;(0.0015171454302337038, 0.0038173911066362587, 0.0055770091745963035)
0.04, 0.26502056599432366, 0.09805;(0.0013492364312522737, 0.0032225351879943687, 0.004488739538370062)
0.05, 0.26502056599432366, 0.09805;(0.0017984847889408115, 0.0035144427269308, 0.00520545468414757)
-0.039999999999999994, 0.17502056599432367, 0.10805;(-0.002932206855270951, 0.0017219061639095201, 0.0035894718590041425)
-0.03, 0.17502056599432367, 0.10805;(0.0001225219923309713, 0.0021129422146728416, 0.003501073756809303)
-0.020000000000000004, 0.17502056599432367, 0.10805;(0.0008653289478340633, 0.00183340080048916, 0.003264258048028837)
-0.009999999999999995, 0.17502056599432367, 0.10805;(0.000648348011484088, 0.0016821617918397203, 0.00323803211534901)
0.0, 0.17502056599432367, 0.10805;(0.000603833790130306, 0.001876897129963917, 0.0032179760434756788)
0.010000000000000002, 0.17502056599432367, 0.10805;(0.0004958442311187739, 0.0021548029390880963, 0.003216324918131508)
0.020000000000000004, 0.17502056599432367, 0.10805;(0.0004435743287077125, 0.0029784938807953243, 0.0032167088777955016)
0.030000000000000002, 0.17502056599432367, 0.10805;(0.000326277413568974, 0.0036233729327476427, 0.003431432023237771)
0.04, 0.17502056599432367, 0.10805;(0.0009404555537712023, 0.0038450745748265236, 0.0036771325511080477)
0.05, 0.17502056599432367, 0.10805;(0.001077699364744493, 0.003383449209325984, 0.003417098019787179)
-0.039999999999999994, 0.18502056599432365, 0.10805;(-0.00431626881151094, 0.002624250758788832, 0.002801622785531699)
-0.03, 0.18502056599432365, 0.10805;(0.0006249379449344838, 0.0012465137591264053, 0.0024896762870860734)
-0.020000000000000004, 0.18502056599432365, 0.10805;(0.0007188346983578488, 0.0015560168827205567, 0.002669032597615195)
-0.009999999999999995, 0.18502056599432365, 0.10805;(0.0007465083097102556, 0.0018015850443299786, 0.0029581927146029446)
0.0, 0.18502056599432365, 0.10805;(0.0011314546818459723, 0.0009379114905680719, 0.0025022721034047013)
0.010000000000000002, 0.18502056599432365, 0.10805;(0.00089117034126719, 0.0011694417130505008, 0.0025015079325001466)
0.020000000000000004, 0.18502056599432365, 0.10805;(0.0007824137933459853, 0.0019258136169107154, 0.002502253938686652)
0.030000000000000002, 0.18502056599432365, 0.10805;(0.0007971736248403236, 0.0029315424655905753, 0.002750095231878441)
0.04, 0.18502056599432365, 0.10805;(0.001338421567951012, 0.00300849319210833, 0.002654216634988521)
0.05, 0.18502056599432365, 0.10805;(0.001636872532794889, 0.002133450753492111, 0.001973597746631875)
-0.039999999999999994, 0.19502056599432366, 0.10805;(-0.0028264940988032075, 0.002182863982820804, 0.0023236038641784307)
-0.03, 0.19502056599432366, 0.10805;(0.0007488768956469896, 0.0008256962715058047, 0.002133404277767703)
-0.020000000000000004, 0.19502056599432366, 0.10805;(0.0008885807534561516, 0.001484398138623666, 0.002720948524278774)
-0.009999999999999995, 0.19502056599432366, 0.10805;(0.0009929469506101008, 0.0016295141897620102, 0.0029940624699365537)
0.0, 0.19502056599432366, 0.10805;(0.001423479145556983, 0.000929122185055864, 0.002640046911362978)
0.010000000000000002, 0.19502056599432366, 0.10805;(0.0011526809922673721, 0.001129573831551045, 0.0026355136969253984)
0.020000000000000004, 0.19502056599432366, 0.10805;(0.0010918998018028155, 0.0018390136251159317, 0.0026378926029704403)
0.030000000000000002, 0.19502056599432366, 0.10805;(0.0011053456203700962, 0.003015466109188375, 0.002840004440577859)
0.04, 0.19502056599432366, 0.10805;(0.0011879952963546186, 0.0023219387427011184, 0.002156122450604217)
0.05, 0.19502056599432366, 0.10805;(0.001406365278671072, 0.0016298416812132177, 0.00124015326004967)
-0.039999999999999994, 0.20502056599432367, 0.10805;(-0.0030547315157637076, 0.002455381923771205, 0.0026166237713346335)
-0.03, 0.20502056599432367, 0.10805;(0.0004876818903712596, 0.0012746257910048464, 0.0026276154927721562)
-0.020000000000000004, 0.20502056599432367, 0.10805;(0.0004740559873473299, 0.001939649240742275, 0.0033788205179901692)
-0.009999999999999995, 0.20502056599432367, 0.10805;(0.000610000528374309, 0.002573197255689552, 0.004042178778116801)
0.0, 0.20502056599432367, 0.10805;(0.0011220447849330868, 0.002013162227525511, 0.0036580257993036047)
0.010000000000000002, 0.20502056599432367, 0.10805;(0.0007718052748028996, 0.0022366128063678603, 0.0036675849923630266)
0.020000000000000004, 0.20502056599432367, 0.10805;(0.0009342673442182432, 0.0029206598385217997, 0.0036659563731465533)
0.030000000000000002, 0.20502056599432367, 0.10805;(0.001136860635407081, 0.0034433149658121276, 0.003522246068041107)
0.04, 0.20502056599432367, 0.10805;(0.0013466225221494682, 0.0027065649989700125, 0.002578725496883094)
0.05, 0.20502056599432367, 0.10805;(0.0016641381266392294, 0.0015204985612046196, 0.0011929947254348955)
-0.039999999999999994, 0.21502056599432368, 0.10805;(-0.0034728634367145322, 0.002885499431463323, 0.003181217936717634)
-0.03, 0.21502056599432368, 0.10805;(0.0007438128516927683, 0.0017620783602461665, 0.0031976700826118892)
-0.020000000000000004, 0.21502056599432368, 0.10805;(0.0004311138942874118, 0.002309730547336547, 0.003948435780135387)
-0.009999999999999995, 0.21502056599432368, 0.10805;(0.0006282021532304453, 0.0025279726462790475, 0.004498399477055756)
0.0, 0.21502056599432368, 0.10805;(0.0007371809039077288, 0.0025185658605797467, 0.004462147027192623)
0.010000000000000002, 0.21502056599432368, 0.10805;(0.0006407915366291421, 0.0027427360788708777, 0.004463824677919864)
0.020000000000000004, 0.21502056599432368, 0.10805;(0.0009666915894456854, 0.0034467306060717573, 0.004455050279931191)
0.030000000000000002, 0.21502056599432368, 0.10805;(0.0011031513893555306, 0.0036170153026569007, 0.004101687110295835)
0.04, 0.21502056599432368, 0.10805;(0.0012923711203502927, 0.003155752423632613, 0.003138726645301293)
0.05, 0.21502056599432368, 0.10805;(0.0014636282499837228, 0.003283743720507909, 0.0034476137064946982)
-0.039999999999999994, 0.22502056599432366, 0.10805;(-0.003530867689753886, 0.002817360711563577, 0.0032738315960934294)
-0.03, 0.22502056599432366, 0.10805;(0.00035823321307776324, 0.0020603500615687387, 0.003487193307379677)
-0.020000000000000004, 0.22502056599432366, 0.10805;(0.0002534776443420955, 0.0029198294903555466, 0.004629389867530642)
-0.009999999999999995, 0.22502056599432366, 0.10805;(0.0003269577920244106, 0.00312230560261359, 0.005188344758796426)
0.0, 0.22502056599432366, 0.10805;(0.0005267041833720734, 0.0026545128240135496, 0.0047727050347277505)
0.010000000000000002, 0.22502056599432366, 0.10805;(0.000587132758155513, 0.002913562578598289, 0.004766931511809416)
0.020000000000000004, 0.22502056599432366, 0.10805;(0.0008435984547316457, 0.0035612173244896628, 0.004769770762907785)
0.030000000000000002, 0.22502056599432366, 0.10805;(0.000855059663633511, 0.003718245857929542, 0.004250794117267059)
0.04, 0.22502056599432366, 0.10805;(0.0012911710288671177, 0.0028739256692391357, 0.002954305463246376)
0.05, 0.22502056599432366, 0.10805;(0.0013016556665822326, 0.0030536626091434427, 0.0034872580886398524)
-0.039999999999999994, 0.23502056599432367, 0.10805;(-0.003436529126121357, 0.002522133947130578, 0.0034000859524865173)
-0.03, 0.23502056599432367, 0.10805;(0.0008571667357361833, 0.0015860263533750418, 0.003417324302926378)
-0.020000000000000004, 0.23502056599432367, 0.10805;(0.00025561635934521, 0.003064042804187317, 0.005206290770737226)
-0.009999999999999995, 0.23502056599432367, 0.10805;(-0.00014712696393815762, 0.0032355955235043865, 0.00577684615599193)
0.0, 0.23502056599432367, 0.10805;(0.0001355581649720628, 0.0035773868623877603, 0.006083834685636669)
0.010000000000000002, 0.23502056599432367, 0.10805;(0.00021097681221823872, 0.0037410739182119346, 0.005953791175093676)
0.020000000000000004, 0.23502056599432367, 0.10805;(0.000399602897177144, 0.0043579377074368375, 0.005981924027858826)
0.030000000000000002, 0.23502056599432367, 0.10805;(0.0011030477268005462, 0.003996010676120043, 0.005143753842651921)
0.04, 0.23502056599432367, 0.10805;(0.0010475151068149863, 0.0028229082879063228, 0.0033773286890612514)
0.05, 0.23502056599432367, 0.10805;(0.001245203469101494, 0.0032414742215877423, 0.003796938542002165)
-0.039999999999999994, 0.24502056599432367, 0.10805;(-0.0035093713516717376, 0.0030590503272009406, 0.004300886860599151)
-0.03, 0.24502056599432367, 0.10805;(0.0013855937026660582, 0.002413016631834297, 0.004460619567031171)
-0.020000000000000004, 0.24502056599432367, 0.10805;(0.0001008070467578559, 0.003567318537076175, 0.00628260300177283)
-0.009999999999999995, 0.24502056599432367, 0.10805;(0.00038609708226307674, 0.0040825173977306894, 0.007097973163216975)
0.0, 0.24502056599432367, 0.10805;(0.00021107189830281452, 0.0034049474514251943, 0.006372639094251245)
0.010000000000000002, 0.24502056599432367, 0.10805;(0.0006445356571426631, 0.003355675773448613, 0.006123611315270325)
0.020000000000000004, 0.24502056599432367, 0.10805;(0.00106032201184866, 0.003907289524875401, 0.00613408738532327)
0.030000000000000002, 0.24502056599432367, 0.10805;(0.0008568684324356569, 0.004106549804724219, 0.005496997998297143)
0.04, 0.24502056599432367, 0.10805;(0.0014599488588365322, 0.003044391620742326, 0.003670134190931554)
0.05, 0.24502056599432367, 0.10805;(0.0012285042023028256, 0.003156989780370545, 0.004209649282885336)
-0.039999999999999994, 0.25502056599432366, 0.10805;(-0.0031959425028382504, 0.0033361814428135017, 0.004800213220445729)
-0.03, 0.25502056599432366, 0.10805;(0.0005004951152180019, 0.003743933088669882, 0.005924640679409135)
-0.020000000000000004, 0.25502056599432366, 0.10805;(0.00030904793403577907, 0.004354469227098701, 0.007498808642032978)
-0.009999999999999995, 0.25502056599432366, 0.10805;(0.0008615860359630773, 0.003303802456868954, 0.006232671599337852)
0.0, 0.25502056599432366, 0.10805;(0.00033825466725531525, 0.0030465428517676973, 0.006231931239906521)
0.010000000000000002, 0.25502056599432366, 0.10805;(0.0007957470468441686, 0.003010886412023961, 0.005980389378900455)
0.020000000000000004, 0.25502056599432366, 0.10805;(0.0011872740578228042, 0.003529891876336788, 0.005989450840885105)
0.030000000000000002, 0.25502056599432366, 0.10805;(0.0009271508569625615, 0.0035019034086765655, 0.005060876862675062)
0.04, 0.25502056599432366, 0.10805;(0.0010551659887873543, 0.00346490910331404, 0.004690902775213654)
0.05, 0.25502056599432366, 0.10805;(0.0015635698065778053, 0.0033599050315530343, 0.0046787666362650415)
-0.039999999999999994, 0.26502056599432366, 0.10805;(-0.0035540207445188474, 0.0031603453535743453, 0.005004429875642508)
-0.03, 0.26502056599432366, 0.10805;(0.00015189973505438936, 0.004121759977757766, 0.0068216295912104236)
-0.020000000000000004, 0.26502056599432366, 0.10805;(2.2785840785338046e-05, 0.004723496345853839, 0.008197688187758276)
-0.009999999999999995, 0.26502056599432366, 0.10805;(0.0007782048569961245, 0.0043403403603141655, 0.007393860608782651)
0.0, 0.26502056599432366, 0.10805;(0.0007982430652656228, 0.0037620240950004824, 0.007177312395915153)
0.010000000000000002, 0.26502056599432366, 0.10805;(0.000493850752796678, 0.003769147643029769, 0.006920642324762957)
0.020000000000000004, 0.26502056599432366, 0.10805;(0.0012891760289886686, 0.004212696808506666, 0.0069467063150047)
0.030000000000000002, 0.26502056599432366, 0.10805;(0.001574720369340251, 0.0033737310715408197, 0.005109454723337847)
0.04, 0.26502056599432366, 0.10805;(0.0012421778668196617, 0.0035786266633945907, 0.005166962666013672)
0.05, 0.26502056599432366, 0.10805;(0.002124712864802508, 0.0032706097566448933, 0.005110659191532918)
-0.039999999999999994, 0.17502056599432367, 0.11804999999999999;(-0.0031537976516253993, 0.002102324706693942, 0.0038620229745181117)
-0.03, 0.17502056599432367, 0.11804999999999999;(-4.07382178230567e-06, 0.0023471248050979387, 0.0039241762151631665)
-0.020000000000000004, 0.17502056599432367, 0.11804999999999999;(-6.080899381768687e-05, 0.0023706827065173575, 0.0038831085283586864)
-0.009999999999999995, 0.17502056599432367, 0.11804999999999999;(0.0002721768879916809, 0.0024554769938056886, 0.0040225563977890205)
0.0, 0.17502056599432367, 0.11804999999999999;(0.0007806998384277907, 0.00144216755446136, 0.003462824420797317)
0.010000000000000002, 0.17502056599432367, 0.11804999999999999;(0.0006984336831630262, 0.0017363060784572337, 0.0034590518204066223)
0.020000000000000004, 0.17502056599432367, 0.11804999999999999;(0.0005307061782045645, 0.0025321813575106267, 0.003454576471577306)
0.030000000000000002, 0.17502056599432367, 0.11804999999999999;(0.0006190823488901771, 0.0038179418371640517, 0.0038461566640524553)
0.04, 0.17502056599432367, 0.11804999999999999;(0.0009453801091875436, 0.003931433073047413, 0.0038243095709637187)
0.05, 0.17502056599432367, 0.11804999999999999;(0.0010706754244566088, 0.003720407056914732, 0.0034596787633647125)
-0.039999999999999994, 0.18502056599432365, 0.11804999999999999;(-0.0036168277145967667, 0.0014714677055929493, 0.001402809067114652)
-0.03, 0.18502056599432365, 0.11804999999999999;(0.0014964192810221662, -0.00035292044280044177, 0.0008502194402128793)
-0.020000000000000004, 0.18502056599432365, 0.11804999999999999;(0.001547670264463917, 0.0006765477970804568, 0.0015344888100546628)
-0.009999999999999995, 0.18502056599432365, 0.11804999999999999;(0.0011688275382366053, 0.0008493601598688061, 0.0019082037395652673)
0.0, 0.18502056599432365, 0.11804999999999999;(0.001483921556254488, -3.60048188163542e-05, 0.0014532122320744523)
0.010000000000000002, 0.18502056599432365, 0.11804999999999999;(0.00123440829006638, 0.0001498204499241762, 0.0014555643547540104)
0.020000000000000004, 0.18502056599432365, 0.11804999999999999;(0.001012471451611291, 0.0009020174767131184, 0.0014443940137861683)
0.030000000000000002, 0.18502056599432365, 0.11804999999999999;(0.0009373872793668678, 0.0023454769943425935, 0.001786029376315973)
0.04, 0.18502056599432365, 0.11804999999999999;(0.0015686362235844964, 0.001325853359135376, 0.0010270615926672444)
0.05, 0.18502056599432365, 0.11804999999999999;(0.0018029323425529722, 0.0006697524662509502, 0.00015623399171349472)
-0.039999999999999994, 0.19502056599432366, 0.11804999999999999;(-0.0035096482595723885, 0.002017011522794737, 0.0023721317696358685)
-0.03, 0.19502056599432366, 0.11804999999999999;(0.0009440892232911342, 0.0008939824072850822, 0.002205303586644114)
-0.020000000000000004, 0.19502056599432366, 0.11804999999999999;(0.0007854747234495099, 0.0016820496054049394, 0.0030051520206673815)
-0.009999999999999995, 0.19502056599432366, 0.11804999999999999;(0.0009516603927174593, 0.0018325047980098375, 0.003412290035611956)
0.0, 0.19502056599432366, 0.11804999999999999;(0.0012363541654223174, 0.0013803475162647294, 0.003192042379955559)
0.010000000000000002, 0.19502056599432366, 0.11804999999999999;(0.011105242888103767, 0.0013926548304096786, 0.003189267947269994)
0.020000000000000004, 0.19502056599432366, 0.11804999999999999;(0.021194097208591698, 0.001375749640236068, 0.0031893238997866002)
0.030000000000000002, 0.19502056599432366, 0.11804999999999999;(0.03122481388053297, 0.0014098314505553433, 0.0031798701891821712)
0.04, 0.19502056599432366, 0.11804999999999999;(0.04115186053099081, 0.001435875649403895, 0.0031720759774306467)
0.05, 0.19502056599432366, 0.11804999999999999;(0.051157626338717496, 0.0014398589516017024, 0.0031674912114949827)
-0.039999999999999994, 0.20502056599432367, 0.11804999999999999;(-0.0388105697733667, 0.011332489012973984, 0.0031107902668967014)
-0.03, 0.20502056599432367, 0.11804999999999999;(-0.028746902104816886, 0.01135208576350466, 0.0032277143812872583)
-0.020000000000000004, 0.20502056599432367, 0.11804999999999999;(-0.018865971279270095, 0.01133304250771447, 0.0032077114132107176)
-0.009999999999999995, 0.20502056599432367, 0.11804999999999999;(-0.008843904916074733, 0.011273559479043932, 0.0032184164264360687)
0.0, 0.20502056599432367, 0.11804999999999999;(0.001191452944969641, 0.011358647523438348, 0.003194643059615268)
0.010000000000000002, 0.20502056599432367, 0.11804999999999999;(0.011090356352696343, 0.011391267842668445, 0.0031906887364681336)
0.020000000000000004, 0.20502056599432367, 0.11804999999999999;(0.021197675174597804, 0.01140043588502404, 0.003192097738925842)
0.030000000000000002, 0.20502056599432367, 0.11804999999999999;(0.03114417233263991, 0.0114077421005222, 0.0031796648270461247)
0.04, 0.20502056599432367, 0.11804999999999999;(0.04114268292592788, 0.011359140252759803, 0.0031775869560805026)
0.05, 0.20502056599432367, 0.11804999999999999;(0.0016858426863589626, 0.002198535091857412, 0.002309932887071292)
-0.039999999999999994, 0.21502056599432368, 0.11804999999999999;(-0.003462043526184823, 0.002759781350240992, 0.0033877270148137684)
-0.03, 0.21502056599432368, 0.11804999999999999;(0.0007958025258946039, 0.002340904066303995, 0.003722776038141487)
-0.020000000000000004, 0.21502056599432368, 0.11804999999999999;(0.0005315484133499686, 0.0019656601345159896, 0.004126943427689558)
-0.009999999999999995, 0.21502056599432368, 0.11804999999999999;(0.0009537342970984356, 0.002573334685251394, 0.004920540972803145)
0.0, 0.21502056599432368, 0.11804999999999999;(0.0006964181412547939, 0.002729328686692456, 0.005044258424232881)
